Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	0.9681098461151123	119.5693	32.37626	220.62529	78.301796	23.90244	71.36302	0.0	71.36302	71.36302	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.54654	19.33558	81.70111	4.1498804	-175.42688	109.678215	4.932774	-420.5278	-0.88095045	0.54504347	1.0304086	-2.1962194	174.54593	109.763405	420.0121	-6.7131853	175.30928	108.54007	420.0121	3.9744878	0.8870576	0.39016408	1.0389042	-0.67131853	42514.29	39792.438	176410.14	15.796554	174.34724	108.7631	419.49698	1.5796554
1	1999	1.9307646751403809	121.32633	27.711836	195.02971	83.25571	24.142857	71.36302	0.0	71.36302	71.36302	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.478794	19.332006	80.63384	4.290833	-172.46669	108.51283	4.9632206	-440.3679	-0.90208614	0.53711015	1.3860555	-2.1026564	171.56459	108.57779	439.86188	-6.452445	172.30457	107.399666	439.86188	4.301274	0.88746566	0.38590825	1.0555018	-0.6452445	41223.55	39029.9	193478.48	18.50096	171.30682	107.626045	439.35648	1.8500959
2	2999	2.9216978549957275	118.143974	27.703863	183.35023	83.19622	23.690475	71.735954	0.0	71.735954	71.735954	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.636547	19.400118	83.61109	4.2511935	-175.7777	110.43181	4.976923	-456.20358	-0.8611966	0.5498926	1.0816696	-2.3446207	174.91649	110.49497	455.88492	-6.904703	175.67693	109.28191	455.88492	3.8786097	0.887767	0.3896488	1.0486536	-0.69047034	42804.918	40351.16	207831.06	15.0436125	174.73262	109.484955	455.56647	1.5043613
3	3999	3.9487345218658447	116.52421	26.285372	185.50691	83.331665	23.380953	71.24121	0.0	71.24121	71.24121	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.16958	19.146358	85.16342	4.5803537	-174.14476	109.400116	5.040045	-452.97595	-0.87582356	0.53063846	0.93490946	-2.223928	173.26895	109.48201	451.99124	-7.033191	174.03505	108.26007	451.99124	4.2979107	0.88572156	0.39122373	1.0102159	-0.70331913	42008.434	39545.516	204296.08	18.472036	173.07083	108.49082	451.00864	1.8472037
4	4999	5.004368305206299	118.17795	31.501705	213.24112	83.161285	23.60465	71.465126	0.0	71.465126	71.465126	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.458458	19.327984	82.2457	4.2371454	-173.77689	109.62249	4.960392	-428.8625	-0.89694154	0.5326162	0.79156035	-2.5415049	172.87996	109.69821	428.17297	-6.461312	173.63211	108.50376	428.17297	4.066905	0.88643855	0.3882412	1.0254935	-0.64613116	41921.17	39548.516	183332.08	16.539717	172.64545	108.73037	427.48456	1.6539717
5	5999	261.6649925708771	204.13559	118.05299	396.9325	76.50757	39.08	466.9903	0.0	466.9903	466.9903	86.0	255.95905	211.04256	617.8218	-47.08444	238.17918	-3.949143	14.151182	231.69531	-22.899923	-273.55643	0.9513594	0.044643067	1.0128556	0.87160856	-0.42007855	0.94761294	1.0757526	36.686317	1.7881393e-07	143.88716	79.12468	321.36536	3.6898274	193.52408	110.66369	453.47375	3.6898274	480.75574	166.51955	645.48956	39.634953	287.23166	138.17084	570.2661	4.7059283	287.23166	138.17084	570.2661	4.7059283	3.2585754	6.5491586	54.762264	0.056120686	101593.21	81000.66	325203.47	22.145761	1303.5867	3259.9612	29989.055	0.26409993
6	6999	518.8612847328186	334.2884	89.115524	553.9066	210.35338	64.8125	551.9171	0.0	551.9171	551.9171	103.0	414.16202	218.49872	664.672	-18.476595	330.3979	-4.2099853	7.7759094	42.375275	-20.324207	-441.17923	0.7946182	0.046752922	0.8714533	0.71181905	-1.4461894	0.8837338	0.66544217	6.109925	5.9604645e-08	157.28708	87.76363	370.89877	3.2798555	215.22705	123.83652	519.71106	3.2798555	354.52673	144.32161	519.032	19.18018	139.29968	91.21719	364.88773	-155.7627	142.07396	86.83299	364.88773	0.0070558307	1.1041001	1.2931551	14.2870455	-0.36567262	27724.982	27113.61	133143.05	4.9784747e-05	191.51244	253.93687	2041.1968	3.3637593e-07
7	7999	776.1712238788605	390.8934	87.748184	592.31305	282.46783	77.5	713.8151	0.0	713.8151	713.8151	131.0	308.52438	169.87154	544.57043	-8.431841	166.41025	-4.278898	6.2242475	34.61665	-20.121145	-327.86182	0.6300278	0.04589572	0.7116531	0.5509751	-2.916599	0.8724501	0.6561336	5.603814	1.1920929e-07	183.8148	101.71047	438.596	4.1040382	244.4583	136.84846	588.77686	4.1040382	303.374	130.53674	487.77176	25.843973	58.915726	112.244644	263.12653	-354.73224	109.13007	64.50232	354.73224	0.13439071	0.5556448	0.8428245	6.9330797	-0.7022461	16069.921	18983.762	125834.96	0.018060863	72.94246	71.714714	579.9771	0.00032457462
8	8999	1033.4084191322327	470.8473	95.44508	683.8292	343.4209	96.818184	388.6404	0.0	388.6404	388.6404	81.0	265.54062	148.56874	506.3537	-8.56754	102.22426	-4.4130683	5.7248178	33.292065	-22.674805	-280.742	0.47956252	0.039234877	0.5508158	0.41418058	-4.7285705	0.86037934	0.6495914	5.463784	3.5762787e-07	162.93524	84.51318	341.18814	3.5556333	219.76384	116.12405	469.01553	3.5556333	267.14203	115.39336	410.93738	8.0256815	47.37818	40.876728	137.27687	-65.900856	53.513424	32.43319	137.27687	0.047638405	0.415123	0.7318236	8.290614	-0.39275834	3915.5984	3988.65	18844.938	0.0022694177	28.128649	52.881027	790.72345	6.672846e-06
9	9999	1290.8012063503265	455.17566	95.80232	698.524	350.41934	89.818184	480.46222	0.0	480.46222	480.46222	91.0	231.56732	127.990845	434.42023	-6.7740436	68.679474	-4.0369596	5.977723	36.200836	-19.858692	-243.20404	0.36048633	0.028966323	0.41406116	0.31258193	-6.1601396	0.86207664	0.65428126	5.925721	1.1473894e-06	191.45554	96.70088	403.30746	5.668668	246.17958	128.18341	531.9808	5.668668	239.30493	98.86101	370.48853	9.866036	-6.87466	58.57363	114.42645	-209.96289	42.256443	41.140297	209.96289	0.14625388	0.089259475	0.35925794	3.6913006	-0.48530707	3478.1313	6678.34	44084.414	0.0213902	12.226596	17.547396	136.257	0.00037533822
10	10999	1548.7489840984344	535.82544	176.51393	933.5514	347.13922	104.55556	379.20105	0.0	379.20105	379.20105	68.0	212.61348	117.10487	391.19775	-6.9304895	52.98923	-3.4184375	6.010498	36.271374	-20.96983	-222.20316	0.2729592	0.021327127	0.31249282	0.23840141	-7.022582	0.86983955	0.66322935	6.2313604	8.34465e-07	166.95384	81.2883	326.00253	4.117227	210.8315	107.83028	423.38034	4.117227	210.72357	101.91162	348.5207	7.070053	-0.10792301	31.628536	67.919624	-92.915474	24.500954	20.001976	92.915474	0.15987095	0.060340803	0.28686878	2.2490726	-0.8206552	1000.376	1533.6498	8633.285	0.025558721	5.6667137	9.141251	64.90093	7.519981e-05
11	11999	1806.7344768047333	448.1694	70.84441	634.48224	374.91565	87.916664	439.09702	0.0	439.09702	439.09702	80.0	203.52943	111.57086	368.24277	-5.4681706	46.80547	-2.2481127	6.657913	42.91029	-21.309435	-212.11285	0.21090575	0.0146405315	0.23834197	0.18730497	-6.587379	0.8926877	0.6860222	6.364625	2.9802322e-08	194.8305	92.65077	384.85385	5.534587	240.4184	120.4548	490.02243	5.534587	220.91765	103.235245	344.7747	4.479487	-19.500765	38.035316	60.399033	-152.99794	29.16906	31.2431	152.99794	0.030765256	-0.04367972	0.20502378	2.2475166	-0.48798892	1826.9653	4142.782	23408.367	0.00094650104	5.6412816	9.740463	50.634697	6.708894e-06
12	12999	2064.0916039943695	469.3603	79.80841	667.28516	380.9116	89.8	457.62643	0.0	457.62643	457.62643	85.0	198.37054	109.2559	362.17053	-6.3149376	44.212658	-1.0540801	7.1428866	47.40244	-20.549194	-206.18846	0.16805832	0.010262506	0.1872613	0.15129311	-5.428018	0.9118969	0.70495796	7.8338637	0.0	187.2923	90.183945	381.72467	6.1121054	229.38898	113.26806	463.99927	6.1121054	199.64783	92.40133	333.38116	9.423796	-29.741138	38.757763	33.863308	-175.32475	32.76103	36.241066	175.32475	0.011468785	-0.07603797	0.25314277	2.2139285	-0.47748107	2386.6997	5216.9346	30738.771	0.00013153303	7.739015	13.417817	82.693115	6.8285453e-07
13	13999	2321.9092841148376	526.5031	121.72267	848.2444	390.91632	104.0	405.0595	0.0	405.0595	405.0595	73.0	194.34596	105.65729	347.6297	-11.267415	39.273243	-0.033388864	7.5485754	44.895073	-23.387867	-201.40652	0.1374285	0.0071476973	0.15125969	0.12576757	-4.01822	0.93881804	0.7253415	7.86317	7.8231096e-08	176.44383	86.173256	349.72552	5.7217784	199.04773	104.20118	400.4669	5.7217784	202.6253	94.49304	326.4702	9.546934	3.577589	30.23351	110.15932	-83.49704	21.892298	21.156359	110.15932	0.00088937744	0.09744935	0.3840702	7.201768	-0.48119146	926.8642	1834.2164	12135.074	7.909922e-07	6.886597	24.31282	518.6546	3.3255831e-09
14	14999	2579.634922027588	522.5105	61.687035	630.5504	435.6757	97.09091	376.72784	0.0	376.72784	376.72784	70.0	190.73141	101.21065	341.58286	-7.6214695	34.72136	0.65956134	8.072264	51.573685	-20.823692	-197.16313	0.11501995	0.0053214566	0.1257442	0.10677192	-2.8825326	0.9496725	0.7344198	7.5319614	2.0861626e-07	184.36905	89.13519	361.03668	5.945573	213.96254	107.20778	420.0089	5.945573	198.52628	92.71301	325.55206	14.669233	-15.436275	31.720177	68.08971	-100.07937	27.836544	21.669682	100.07937	0.05422835	0.028731732	0.4734074	6.6486297	-0.40495595	1244.4484	1751.5355	10015.88	0.002940714	7.6542063	21.683878	442.04276	0.00012819143
