Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh
0	999	1.4631595611572266	18.531794	9.892109	51.2227	6.696097	22.83721	47.272575	0.66995394	48.6391	46.31941	50.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1999	1.8492145538330078	20.151817	12.101919	65.203514	6.7891846	24.195122	47.272575	0.66995394	48.6391	46.31941	50.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2999	2.259244203567505	17.428719	10.798082	63.36147	5.468231	21.723404	47.385536	0.84493065	49.07926	46.138054	50.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	3999	2.7042810916900635	18.014074	11.071851	50.493156	5.792627	20.6875	47.49043	0.9026875	49.102757	46.253006	50.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4999	3.1915512084960938	20.566559	16.361631	99.95171	5.1732616	23.32558	47.594963	0.88666356	49.293304	45.661358	50.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	5999	106.91616916656494	129.50018	47.50398	209.99675	10.283395	73.0	150.98756	1.445963	153.20999	148.11967	82.2	94.81653	54.450867	187.51274	-18.680502	7.1876473	-0.76068795	1.8537741	12.309938	-10.278397	-101.19391	0.8833864	0.062422782	0.99970007	0.77872956	-0.19967249	0.8344628	0.61143476	4.8000307	3.5762787e-07
6	6999	210.31130051612854	158.75151	52.8531	238.3676	67.14162	108.166664	139.5879	0.7039311	140.98227	138.83527	79.2	181.53069	48.922157	216.1522	-30.9143	16.92073	-0.40263933	2.2357585	14.717487	-10.444451	-191.03728	0.6853048	0.052944113	0.7785356	0.5968446	-0.533408	0.8396558	0.64063793	6.040194	1.1920929e-06
7	7999	314.8081498146057	753.61383	284.49225	1038.1061	469.12155	556.5	482.962	182.13806	1026.037	396.37323	340.9	177.99323	49.578728	216.50357	-39.39254	10.358212	-0.41385895	2.3334107	17.214233	-11.71735	-185.98947	0.51953614	0.042826746	0.59667623	0.44668245	-0.9330784	0.8420071	0.6531171	4.99749	1.7881393e-06
8	8999	422.1240966320038	1044.9464	0.0	1044.9464	1044.9464	1000.0	1028.3435	0.82698673	1030.1776	1027.3042	1000.0	158.05838	36.69147	192.60184	-36.32727	4.596442	-0.58616054	2.2917569	15.719828	-8.932086	-164.16325	0.38307044	0.034996215	0.44654644	0.3256226	-1.5313613	0.81944394	0.6415657	5.22174	1.6391277e-06
9	9999	526.8692741394043	289.3451	137.71541	531.04755	68.01143	176.42857	137.66988	0.70246553	139.08868	136.94994	75.4	154.62405	33.23339	216.38228	-20.14686	4.386788	-0.25668445	2.3368976	17.725273	-10.817635	-160.05177	0.2838887	0.020904541	0.32552028	0.25397298	-1.5627158	0.8490495	0.6517103	5.1921167	1.4901161e-06
10	10999	631.561497926712	270.2172	31.58109	304.07462	212.3188	126.14286	856.9053	125.08281	1113.816	692.5245	369.4	173.13657	40.5297	212.20992	-23.326557	4.1688447	0.31801492	2.4734864	18.313847	-11.35879	-178.91197	0.23447818	0.011882147	0.25392947	0.21184422	-0.99346906	0.90586907	0.68308806	7.5044975	6.0796738e-06
11	11999	735.4669623374939	474.5551	248.5595	920.8534	212.23709	226.0	235.88278	22.746601	273.44052	216.60864	149.9	162.69162	41.046543	200.09398	-30.943016	3.7508404	0.15893622	2.5737307	19.99579	-11.623814	-167.58435	0.18573993	0.014419326	0.211787	0.16300721	-1.4138249	0.8795193	0.6928092	5.8300796	3.5464764e-06
12	12999	839.6884849071503	498.08417	141.72826	680.92755	317.06433	199.2	388.415	0.6217203	389.454	387.5793	158.8	159.28828	36.58623	208.82323	-13.967728	2.4400477	0.4858811	2.5556118	20.501	-9.549714	-163.7775	0.14727102	0.008077241	0.16296424	0.13472869	-0.9793934	0.90144295	0.7046509	6.131178	9.782612e-06
13	13999	943.8280098438263	560.895	122.32267	700.50415	385.16562	225.0	842.05	68.57763	1043.856	808.5899	332.6	167.38994	40.047016	222.42162	-24.145514	2.1087983	0.7525046	2.6467297	22.648024	-11.9396	-171.85144	0.12570739	0.004675648	0.1347035	0.11871534	-0.5108108	0.92334646	0.73018426	6.7938704	6.2286854e-06
14	14999	1047.883879184723	1008.3692	203.31485	1292.4987	828.1175	359.0	426.98062	4.963364	433.67218	417.57062	143.2	178.95009	44.96121	238.79266	-22.67717	2.1801918	1.1368006	2.684317	24.189455	-9.876476	-183.47307	0.12232466	0.0038118176	0.1320165	0.1186155	0.28456882	0.9504535	0.76256686	6.932013	4.4703484e-07
15	15999	1149.6520099639893	719.21124	174.35071	964.43896	574.3534	238.0	746.85754	3.3128028	752.0706	742.4919	245.1	194.9729	50.324318	247.80093	-25.422817	2.6269255	1.1461917	2.7415493	24.330185	-10.046854	-199.78151	0.14384623	0.0050298683	0.14985412	0.13204895	0.28708535	0.9547469	0.7787691	6.6386137	1.1622906e-06
16	16999	1258.0836930274963	1342.1104	0.0	1342.1104	1342.1104	435.0	2643.2878	2.826114	2647.0774	2635.7625	1000.0	202.00656	51.679504	256.88312	-44.00165	2.416853	1.0131671	2.7228673	24.565382	-11.027325	-206.63126	0.15098976	0.00061347656	0.15229459	0.14945924	0.02493003	0.93285197	0.7689722	7.0470543	5.9604645e-08
17	17999	1360.432445049286	2940.069	0.0	2940.069	2940.069	1000.0	148.9219	132.69936	288.03284	14.5813465	70.6	209.3711	52.067467	264.44156	-22.199594	2.1403985	0.9727441	2.7294817	24.560104	-10.785955	-213.90506	0.15013239	0.0017159486	0.15227623	0.1463069	-0.051760104	0.9249036	0.7605575	6.6551085	5.029142e-07
18	18999	1465.3513774871826	2702.6118	0.0	2702.6118	2702.6118	1000.0	465.1319	1.759759	468.16833	463.23642	167.5	217.7021	51.851036	270.27747	-44.511448	2.028775	0.9680671	2.7002292	25.060474	-11.955589	-222.04128	0.14269766	0.002585116	0.14674813	0.13915184	-0.0620157	0.9165672	0.7597451	6.964923	2.0861626e-06
19	19999	1571.2201044559479	2342.8987	670.92554	3013.8242	1671.9731	768.0	1875.1633	133.32596	2085.6707	1686.3007	579.6	222.19771	52.98233	282.78906	-19.124784	2.2049127	1.0048122	2.7002206	25.383583	-12.392855	-226.28868	0.13861826	0.00086244644	0.14084297	0.13764356	0.009499812	0.9051952	0.76400155	7.914545	2.5331974e-06
