10K_75K_bias_dropQ_Ant-v2-eval_return_mean,10K_75K_bias_dropQ_Ant-v2-eval_return_std,10K_75K_bias_dropQ_Ant-v2-mean_loss_q_mean,10K_75K_bias_dropQ_Ant-v2-mean_loss_q_std,10K_75K_bias_dropQ_Ant-v2-policy_loss_mean,10K_75K_bias_dropQ_Ant-v2-policy_loss_std,vanilla_dropQ_bias_Ant-v2-eval_return_mean,vanilla_dropQ_bias_Ant-v2-eval_return_std,vanilla_dropQ_bias_Ant-v2-mean_loss_q_mean,vanilla_dropQ_bias_Ant-v2-mean_loss_q_std,vanilla_dropQ_bias_Ant-v2-policy_loss_mean,vanilla_dropQ_bias_Ant-v2-policy_loss_std,vanilla_redQ_Ant-v2-eval_return_mean,vanilla_redQ_Ant-v2-eval_return_std,vanilla_redQ_Ant-v2-mean_loss_q_mean,vanilla_redQ_Ant-v2-mean_loss_q_std,vanilla_redQ_Ant-v2-policy_loss_mean,vanilla_redQ_Ant-v2-policy_loss_std,sac_1_vanilla_bias_Ant-v2-eval_return_mean,sac_1_vanilla_bias_Ant-v2-eval_return_std,sac_1_vanilla_bias_Ant-v2-mean_loss_q_mean,sac_1_vanilla_bias_Ant-v2-mean_loss_q_std,sac_1_vanilla_bias_Ant-v2-policy_loss_mean,sac_1_vanilla_bias_Ant-v2-policy_loss_std
400.28288056061086,121.58843372926145,1.9799771396879273,0.673541547400056,-42.56036795084759,18.044870194926556,543.2554254506226,126.1363815402394,1.364296876375884,0.38550281696976313,-73.69070956191774,23.8780466710907,624.1640409225836,165.5096735487218,2.5436415992367416,1.4307838270381406,-53.71689241540766,13.007145209045941,445.52422771962927,97.48782621347306,1.967327234900491,0.6086702952954612,-50.915751385384105,2.3284251024902196
396.40929254150876,117.85498218215879,1.9747795517948792,0.647357698916001,-39.98664286945836,19.762036116849938,533.1868814480165,128.6259543461674,1.330574980066726,0.364004358105126,-71.89990818275233,22.785244471716087,639.7058651202492,186.0521192943215,2.4793868829776184,1.3178708933717485,-53.262892535439164,12.676379757450308,431.73077777771636,100.94601733396753,1.9570131424872548,0.5922730327879546,-51.14548217030761,2.2334062973807063
399.1948955709665,118.13270190638914,1.9728719939924055,0.6305376022907242,-37.71387379659333,21.29926752916456,533.2919124759171,126.32445940902059,1.2995210182844186,0.37173015248551217,-70.39382819211382,21.69531686758657,669.9988256261796,191.4390259823856,2.385582086739183,1.2018120010205464,-52.855839693943594,12.526712821636394,432.9530649171455,106.6150939258459,1.9387579980917398,0.5609201080451904,-51.32025234316943,2.102281827649244
400.44771917959497,114.38697545995183,1.93152310760052,0.6027866185515137,-35.915700056193344,22.483138311278275,531.1260050841499,126.25417824881502,1.2699266218106673,0.3647415659118489,-69.19360537656455,20.790417903819115,688.4219256416269,197.4358947886954,2.29507772060982,1.1052286780341258,-52.713768755555094,12.506429603128197,427.4662031345323,105.2934234267002,1.9529738554442784,0.5410921647540968,-51.566634243862254,2.0368244384769767
400.3040619429574,115.27164675871002,1.8955704216173084,0.5995398571161836,-34.390846085582446,23.411037395316697,526.8482789515288,127.61287941635209,1.2430477341676407,0.3641231132142047,-68.20119994755068,19.92564522794493,738.0346321819762,205.86377653457683,2.2157873977370706,1.032377401374397,-52.62952238842244,12.324158995923531,416.92306661128265,108.71199931834971,1.9647063323037202,0.5171360578021327,-51.70338535499849,1.9068749042278692
402.07105626159426,117.91964631274797,1.850450185895931,0.5942036647123436,-31.025556039840822,24.575523141316882,524.2933001440456,132.64120707294728,1.21827119833213,0.3632268055885034,-67.41080514200459,19.04047066427706,783.1881018694968,211.5573536339086,2.1591893918348237,0.9844366801958331,-52.65777727238293,12.074527263852053,406.85043354708876,104.36526384813301,1.9692530883708335,0.5050132712814455,-51.859325658609976,1.807625142223844
394.11560198932546,129.0827594812401,1.9023823988088708,0.7246005710900854,-28.387759846476474,25.213197070046427,524.2277122894461,136.8464046954822,1.193338119798737,0.3602089197753595,-66.68586789257465,18.124232855102278,822.7893939088528,212.47556039490806,2.1119934522240955,0.9375669806820732,-52.8335341978546,11.92404131747327,403.9815022681368,110.93350002968533,1.9999343121074502,0.5315210820370373,-52.043684383032186,1.7428962039518614
402.70718158018474,136.44901449286945,1.9167826877518364,0.7963053619456487,-26.80278616132834,25.87374018167824,528.7971573499443,141.41771683240094,1.177813383174393,0.3587059677836094,-66.26733931559747,17.14426348542049,875.1168028239115,236.72738192471428,2.0510237212594986,0.887415421838105,-53.07047481493437,11.842712335558716,402.17454059533935,115.58877568559298,2.02157305157389,0.5080333638095498,-52.1536814079858,1.650143413909507
416.4914470818942,131.9150644423734,1.9212938439682603,0.8481353978364412,-25.557262374602242,26.32044906470632,538.8684297810404,144.03966918530537,1.183903509586263,0.35815314436350015,-66.0366033088424,16.247619291148787,917.871483784266,253.01123311215625,2.00872886713892,0.8485048142211847,-53.29114652594582,11.80063569490492,397.363483974507,121.48385813841068,2.0177470404762543,0.47200823122549285,-52.23793637509738,1.5486488997391346
422.15075924982483,133.57799286873635,1.9166328548045888,0.8452782655129882,-24.437952324428394,26.832591359965605,549.6214921879993,139.98792970553367,1.1604946990691498,0.3490549728382547,-65.83792382817789,15.441194752807702,948.0497372606802,275.22123052942226,1.961900631456522,0.8062962405230496,-53.75096764910808,11.650278071359464,398.62030582261684,129.5915025994716,2.0363287626676425,0.4507477891354551,-52.331357245644284,1.5287195023286118
426.1057923326293,133.30738810228428,1.884398828624362,0.8188797427622231,-23.667685734639974,27.06276263191017,557.3574536432417,146.23927257570645,1.1527004927292057,0.3453062178250572,-65.76034757084838,14.84223236274527,1011.6397650560375,285.74849097577436,1.9083623932620417,0.7857961034614199,-54.268996265667,11.443020264910325,406.174052525271,132.85560484555728,2.0363551395213007,0.43055975203113117,-52.337810373008566,1.5158962850272255
421.870397267184,128.90347923901035,1.8589898872482846,0.8102855350246213,-23.089869816968214,27.289442630488672,571.4899896482692,145.94229261517393,1.1497748085762192,0.3358649138389769,-65.69351630497448,14.086151153497816,1051.2876434001653,327.5312920758024,1.859703781499314,0.7405852498764669,-54.80124306244014,11.265678804564997,407.47116988799513,124.02936441565181,2.0403187743194757,0.42377995682093755,-52.36578279945282,1.4107713543057807
432.38547196015566,126.16670738160798,1.8342313284970586,0.7888759244002751,-21.71209394443277,26.546352311410576,581.6320166809244,149.8453615577754,1.1328976120565948,0.3378065011850182,-65.78597520609324,13.27644694098693,1104.771350166221,354.4241226071328,1.8340865451340507,0.7179980115501229,-55.36079481210433,11.187195747780656,422.7931971651814,120.47340595573088,2.0675129095942846,0.4183969404113095,-52.433733404395234,1.4201359430988592
440.2757625291258,137.27940219448715,1.813820387896651,0.776965959284758,-20.700674999131948,25.859690786816408,577.8186700453598,149.31761695829465,1.1244471245421128,0.32787299863507247,-66.09251760857963,12.77375233067468,1171.1178930412389,347.74483921262913,1.8295472467760412,0.6969160058358652,-56.088470595176126,10.943494414924453,423.27559449954197,122.02211777283597,2.0618531179634694,0.4137112124356133,-52.56776126329653,1.3905664622808223
441.2946988511015,133.27031067707432,1.7940211480648107,0.7444249913179286,-20.077224587536627,25.070842010086267,579.81536346735,139.57115513961594,1.119373778111919,0.32255168471250567,-66.25079331354198,12.011897663284854,1193.726849839454,329.675587310154,1.8359928593176755,0.6785209093885061,-56.84064953663508,10.731857016054942,420.6322424530562,114.02558192267344,2.1281691794581383,0.4644954783630057,-52.640621520023515,1.3990740816494422
447.9110990761131,135.94555744588953,1.7770869111231673,0.7268843440914616,-19.66037083071778,24.43747824309124,572.1800429503808,145.36732196659284,1.133097726947532,0.33272362132097044,-66.44722925623563,11.271043030750217,1251.694518719948,344.2850532604566,1.8425833087985057,0.6590034748118555,-57.809224811243055,10.58672615909829,420.5831600544206,108.18192824326121,2.169210579841182,0.42373930964493073,-52.763306728250654,1.4391032105933954
441.85399844014836,136.09855451195824,1.7537200559864976,0.7105286526271262,-19.396040402671485,23.881005638953663,578.6460880753194,147.43669940825396,1.136535769861757,0.33192572898538353,-66.77559608280933,10.784271654614193,1331.7167135420202,365.39525060634276,1.8346002121410674,0.6296228672004717,-58.62657892618809,10.325571916926455,438.5203191874846,112.91380564706749,2.182852912112038,0.4482728273405258,-52.75941654614825,1.4876679001512234
448.9571080603785,140.55634765413737,1.75717615154599,0.6876933430548168,-19.244950661797034,23.464453880801678,589.6939244609491,149.27338139968606,1.1317037911669785,0.32290963195880246,-66.9722648375655,10.268920495436435,1364.0345582257055,387.03846062168594,1.856641560403279,0.6319599371475073,-59.42893079919428,10.011466631575146,439.1025627504542,110.67486034142073,2.1917171622788554,0.4356453365584409,-52.81548592363792,1.5730706653391666
