10K_75K_bias_dropQ_Hopper-v2-eval_return_mean,10K_75K_bias_dropQ_Hopper-v2-eval_return_std,10K_75K_bias_dropQ_Hopper-v2-mean_loss_q_mean,10K_75K_bias_dropQ_Hopper-v2-mean_loss_q_std,10K_75K_bias_dropQ_Hopper-v2-policy_loss_mean,10K_75K_bias_dropQ_Hopper-v2-policy_loss_std,vanilla_dropQ_bias_Hopper-v2-eval_return_mean,vanilla_dropQ_bias_Hopper-v2-eval_return_std,vanilla_dropQ_bias_Hopper-v2-mean_loss_q_mean,vanilla_dropQ_bias_Hopper-v2-mean_loss_q_std,vanilla_dropQ_bias_Hopper-v2-policy_loss_mean,vanilla_dropQ_bias_Hopper-v2-policy_loss_std,vanilla_redQ_Hopper-v2-eval_return_mean,vanilla_redQ_Hopper-v2-eval_return_std,vanilla_redQ_Hopper-v2-mean_loss_q_mean,vanilla_redQ_Hopper-v2-mean_loss_q_std,vanilla_redQ_Hopper-v2-policy_loss_mean,vanilla_redQ_Hopper-v2-policy_loss_std,sac_1_vanilla_bias_Hopper-v2-eval_return_mean,sac_1_vanilla_bias_Hopper-v2-eval_return_std,sac_1_vanilla_bias_Hopper-v2-mean_loss_q_mean,sac_1_vanilla_bias_Hopper-v2-mean_loss_q_std,sac_1_vanilla_bias_Hopper-v2-policy_loss_mean,sac_1_vanilla_bias_Hopper-v2-policy_loss_std
423.97992480323074,103.21911783127516,3.0298136943392997,1.6277228024380703,-90.29273581977687,14.54366957872488,1491.8181787435926,860.5215993033363,2.708840884977578,1.2340112819362512,-191.65731883344364,31.542739172330645,1794.5008578469556,827.3156418781945,8.881322415865025,4.251540693930293,-156.7353707730056,14.05514737680831,277.6672726519008,41.49609317129023,10.074553885013449,2.9509500133727413,-113.38545735986726,5.8150196975892525
429.51617699751847,105.54640870058915,4.117335829181645,3.4436104506274696,-92.98179140039683,13.438538863072978,1611.5296774520366,875.8238911207934,2.669235056234001,1.1799827228071087,-192.8779556634782,31.226127438822907,1862.823160535147,833.3077268087874,8.367521942314411,3.9537822260412416,-155.00605275088083,13.342389760842057,286.0290991662822,41.06181433647912,9.679082558706929,2.763561749553778,-115.42702636997429,5.785104641892827
440.5128595761533,108.10413826066441,4.081227851846672,3.339037262177701,-95.5587953658259,12.452997790008517,1659.589628754071,923.445306268364,2.669704543583929,1.1674749742694186,-194.19995318795068,30.868912901280115,1939.5037891881816,824.2566448442981,7.948690474859093,3.755160898548245,-153.5473005031365,12.88505774013625,294.98697745129414,39.27004096727464,9.49691234185296,2.7070026613140987,-117.73737243903155,5.592923828582451
444.1354739831467,112.47885136229789,3.921687558536699,3.1094168555512587,-98.00947619301284,11.718526111326373,1759.055090710159,930.1779241762748,2.743130622237926,1.142054455236508,-195.71952787647984,30.272618051769562,2015.8814275227023,818.8806892937084,7.742398152379288,3.9908520441213797,-152.10645411981506,12.537545379778438,303.1744242310717,35.77330030786793,11.640518875306824,4.628697223979076,-120.08791803204245,5.921006323653894
459.49358531019254,131.45568430666518,3.9991499977513887,3.266200513905753,-100.04024579783265,10.975517280827544,1762.3275018382237,953.6085899277773,2.8304717224210547,1.1715659953153832,-197.25891664156626,29.55140523981925,2095.435821879565,818.3842289958623,7.677091633344974,4.007563654306818,-150.9407412639859,12.30250712776686,308.50568214603305,32.84099549002964,13.489200351881367,5.920295370386101,-122.47114664509797,6.001335348270926
474.33275729114916,132.54198737768084,3.9079250357036055,3.0261944885169836,-101.9026305198072,10.276617822105523,1752.31639397363,967.0946314652018,2.802439618233149,1.1325698890245188,-198.37459693785885,29.351717763453976,2128.8197897271516,845.6190355036501,7.54076498496409,3.935081714051652,-149.97171657606387,11.971218031807627,313.8711093852659,30.61375695281244,12.89911639533703,5.63627364584749,-125.0159928875706,5.841938965543443
483.9443770104771,132.32525829865784,3.829519614709997,2.8299500393069708,-103.6762570857464,9.77194329357609,1787.3506856013187,1004.7648179034109,2.7875533271938306,1.0873837478692623,-199.56093149456126,28.960531577248634,2194.027727297579,844.5580330881987,7.7050596870292045,3.8210761388134196,-149.1024660610356,11.537782463435315,317.8001237328275,27.734309351359666,16.810907875081284,9.598006150266038,-127.32798917986823,6.035923474750818
503.16242683923184,139.6527473784454,3.7608625326754903,2.7012339102612093,-105.29349145407606,9.136826137180034,1830.1173714842334,1015.3893558413827,2.9301518591442477,1.1873321153185414,-201.0086902738161,28.375646438117606,2277.7420515437316,793.7572086164863,7.5489239881016745,3.8581857146519427,-148.32346487729535,11.065511305797449,321.9465840319371,26.916430941639256,20.1539093803588,12.389238364524102,-129.94947340397124,5.893801159014018
526.3478498030382,154.8488276142623,3.9132246393742194,3.1175945764893926,-106.8570710806411,8.638292266460645,1872.6595424335815,1026.5337652176588,2.9369112675367686,1.141238629702162,-202.62596303110246,27.969736962000496,2369.5993751630626,727.4243234398069,7.1279808118562045,3.690800932614164,-147.73634086271036,10.607033089834271,318.7357246195489,34.598421534119566,19.189785732438278,11.229906326854042,-132.44380066074208,6.1548925396946474
542.0080430604128,159.490958169895,3.7913230662449027,2.920256114799547,-108.23501753703013,8.288869867117842,1970.32696722153,995.7669838418826,2.862225599138042,1.0912237299654568,-204.16008456246487,27.659056628916222,2450.6706647611527,669.9177065794506,6.69881319808544,3.5411657824672167,-147.31256609040418,10.332369880048597,323.49699630242196,32.00419565271322,17.81707192684124,10.150710731438231,-134.27328152606438,6.3286237141919806
559.9615537165166,161.56634851580586,3.7822128705594387,2.795493298077024,-109.6218775692158,7.87301458816795,2065.333849860898,959.8493237079773,2.905750851972193,1.234550142523201,-205.1355504104176,27.18145731415352,2447.3611854746096,696.8916121800197,6.678178090282511,3.5958720373787605,-146.61441067765284,10.067618841399499,328.1846574062514,30.17288723940199,17.076483212932143,9.320361080489842,-136.20688934757905,6.368602224120439
595.7997013349772,208.61950603631746,3.9123249851834876,2.9540854511079373,-110.87828325711844,7.318845679297719,2098.8621617950757,978.8034734630492,2.801321267911754,1.1680867524331595,-206.62432874339927,27.088125255742764,2483.71296578186,707.2645235730411,6.387184324528186,3.5516568154339474,-146.47893152395005,10.138454737326278,313.16295217195966,43.24708958901786,16.12131644757765,8.735644384672305,-138.11070450217662,6.744246579345114
608.6658906295012,208.30876621297244,3.8076985719655845,2.75346635185825,-112.08964530005895,6.843506440035995,2170.4275829800026,965.5777361511018,2.739876046027805,1.0868552123502209,-207.98780102042656,26.89289905487375,2515.250521268318,716.7602923245552,6.047409293412038,3.316442870705816,-146.28132371091053,10.297322079259029,308.02107045505414,56.49872612498602,15.734192956735292,7.916908542320187,-139.85247600142185,7.248127738060993
604.7465049061625,223.47274425285164,3.6913298239876235,2.6139779334140476,-112.88742195047298,6.683888758774715,2277.6545552584475,874.9196477263952,2.6787925847584595,1.0055653724192029,-209.2988420853761,26.33104831616945,2586.4410700124076,657.9610248848658,6.004681948207797,3.5119382497168763,-146.36697704538588,10.425464471775904,304.24545409645816,59.6490622443245,15.623773434087276,7.240794384484043,-141.50031632242224,7.388974296530284
622.979266268745,220.97548318413578,3.6568839529665773,2.6129352737154172,-113.95572733232999,6.313308208946809,2369.3674178723727,804.3896841915824,2.6984737200928857,1.0204625109052896,-210.6884714266432,25.918015882353046,2645.102355155016,605.2731086907503,6.391287705108209,4.479267558507693,-146.48608439455822,10.666576841904897,307.3569248226845,54.48900629035459,15.744490639857627,7.083008710150018,-143.17285091332454,7.30661830974835
691.3891509484215,286.73457061357624,3.5759047597210825,2.554086004052711,-114.86404742136261,6.013356708030143,2405.9738320092856,832.3951114176988,2.6765032067948398,0.9844825337735625,-212.01595668143983,25.587395771673595,2700.5428497111066,557.1427690610587,6.251024815563575,4.250166987266412,-146.60679022512193,11.347890332594204,313.4675469994875,49.37928459912092,15.087087264501015,6.465681979302253,-144.30971468673818,7.013046017347733
689.7175490470589,274.9155573462291,3.5361135229076046,2.527111651369305,-115.62771485329861,5.735432745448084,2494.1833427293436,758.5711349258714,2.7746070899117425,1.180000388262644,-213.07750523937008,25.567010778689976,2746.4934786354443,515.5597418507965,6.240080228141739,4.151931796118833,-146.97099401510974,11.8519785988994,316.54267885965515,45.21460565560594,18.872464517512583,9.938974335113482,-145.68709587919716,7.05295235311296
692.4541171726902,265.5416402590184,3.75874284368203,2.9135242395121965,-116.42657911015625,5.466580134053927,2559.2366521905155,707.9828912743864,2.761810153503576,1.1204320732195792,-214.3110364537143,25.511022145153785,2792.0578256549593,477.88393976507683,5.970969582341726,3.968976683755188,-147.38242885432143,11.831283297982015,318.8743318539307,41.76344748152951,18.460820692561864,9.566726929830894,-146.94824163795715,7.535715589481351
704.7669413769253,277.2559460154042,3.7987843083868555,3.1112664643998045,-117.04599959879884,5.260223000367695,2628.360473125699,647.8593980036669,2.727550586860799,1.0677998629469811,-215.59285120433898,25.32801170195592,2830.239411363746,443.7144245195611,6.01844425267811,4.05913065642781,-147.6888313546315,12.16093124065666,321.93301807258086,38.82941059452948,20.092892710372325,10.394050723511624,-147.45188854349738,7.7903441037754035
