10K_75K_bias_dropQ_Humanoid-v2-eval_return_mean,10K_75K_bias_dropQ_Humanoid-v2-eval_return_std,10K_75K_bias_dropQ_Humanoid-v2-mean_loss_q_mean,10K_75K_bias_dropQ_Humanoid-v2-mean_loss_q_std,10K_75K_bias_dropQ_Humanoid-v2-policy_loss_mean,10K_75K_bias_dropQ_Humanoid-v2-policy_loss_std,vanilla_dropQ_bias_Humanoid-v2-eval_return_mean,vanilla_dropQ_bias_Humanoid-v2-eval_return_std,vanilla_dropQ_bias_Humanoid-v2-mean_loss_q_mean,vanilla_dropQ_bias_Humanoid-v2-mean_loss_q_std,vanilla_dropQ_bias_Humanoid-v2-policy_loss_mean,vanilla_dropQ_bias_Humanoid-v2-policy_loss_std,vanilla_redQ_Humanoid-v2-eval_return_mean,vanilla_redQ_Humanoid-v2-eval_return_std,vanilla_redQ_Humanoid-v2-mean_loss_q_mean,vanilla_redQ_Humanoid-v2-mean_loss_q_std,vanilla_redQ_Humanoid-v2-policy_loss_mean,vanilla_redQ_Humanoid-v2-policy_loss_std,sac_1_vanilla_bias_Humanoid-v2-eval_return_mean,sac_1_vanilla_bias_Humanoid-v2-eval_return_std,sac_1_vanilla_bias_Humanoid-v2-mean_loss_q_mean,sac_1_vanilla_bias_Humanoid-v2-mean_loss_q_std,sac_1_vanilla_bias_Humanoid-v2-policy_loss_mean,sac_1_vanilla_bias_Humanoid-v2-policy_loss_std
468.33117586515965,78.64123019987261,49.67764926668623,16.261724569848543,-180.89732638143585,17.755968804257208,661.9018237836817,81.27029938898609,37.83085732867781,6.7241262129103685,-209.48160218950068,10.992050269525258,584.8242172978695,68.935386607708,18.93359472530647,5.244872832823117,-194.31798268081297,14.62113929094476,371.7566156580271,57.227135152315384,119.93490996767167,28.454005956172395,-218.31016146093947,12.797045544103712
473.1726431930049,75.70794974780873,48.71585815593558,14.992463267698014,-180.13951451965946,16.79198384535527,682.9181824021193,97.48984370193888,37.36707434544382,6.279660884474356,-209.63049885531626,10.867809870679608,591.6676733069038,70.65498232710651,18.238823250212345,4.901412058492224,-193.00277529407936,13.614689250804416,379.0830813632828,61.63394240927602,123.28733571895138,28.209366568348983,-218.78600210602391,12.594331417836786
478.19355907583304,73.33889713172728,48.03018267969749,13.845491577017944,-180.0002426331232,15.760347846201467,681.5680180637694,99.8706534037844,37.24328988453225,6.133842722690373,-209.9490480908784,10.916575247197283,598.6700152839057,71.72183724825712,17.533018500874704,4.500117807413317,-191.92739461525736,13.115898204390984,377.84634163121115,61.07152450409297,125.3828610785341,27.873088810298743,-218.67721950202957,11.930235333990419
491.1387623643482,73.86927203347189,47.33439295787032,13.217759202339806,-180.10502031072886,15.260445283757658,695.0269222072646,105.41535592287657,37.196772175375905,6.87429931293806,-210.8647511919468,11.09661484921033,608.1173930782596,74.73395466620408,16.983436667266727,4.244845249727337,-190.9881207299035,12.320297867757626,380.15722042300195,60.8921277623634,124.77499565549515,27.57609403742682,-218.14028724502322,12.222393090729646
490.8508097640478,75.49593331933514,46.740686213658,12.920533627181971,-180.07301101647238,14.55193558439677,698.6958286879445,106.94287098145452,37.227015497694275,6.809557827839886,-211.23370087743962,11.167894542721289,614.714495960709,74.53812465308565,16.43125828374318,4.002336321662906,-189.79374896453035,11.91129889698904,381.71989873465964,60.89684303755886,125.2428233401084,25.930862469010513,-216.83839943035161,11.620392448484044
499.5224950892944,78.37304441023038,46.16540501447238,12.574450480561156,-180.08607765164155,14.049936819431604,718.0621964980542,104.3875713377553,37.269108412036175,7.003573026416329,-211.28545682729333,11.188248669717854,626.1627772115588,73.58604853456829,16.05752976371847,3.8284825652461665,-188.954942305382,11.15363342192776,385.01026670509935,62.37625175895841,125.4602463283632,26.58426655390017,-216.99833949626827,11.67718245398921
501.0104910104712,82.95746389405303,45.832377772912835,12.280695763028659,-180.027192786868,13.18583278947397,726.6886364029652,102.76615237669382,37.55462760928471,7.027597206219171,-211.56396650345073,10.90792051769911,641.8294365659306,82.5515404400827,15.77686132103803,3.747949031608923,-188.29154036000006,10.941496562764947,387.2104928056803,65.52113019497308,126.84057820187454,26.643099687822048,-216.87969145972738,11.384290578853104
507.8255896184088,79.96293961172715,45.364062709854956,11.944231814802208,-179.97242974597418,12.372368179261084,730.3367719377723,99.2999489421231,38.01126834872245,7.021325896665173,-211.3172829878713,11.3750521046467,651.8837198325939,96.76672316018329,15.424164126312156,3.5105979730309476,-187.56196029860942,10.139338547933484,391.4973842343703,67.00788029767716,127.31103189698656,28.403708022744258,-216.22170074799942,11.228976847113646
509.8411950304174,76.83703187477597,44.83469226650618,12.12172977883356,-180.12320923231428,11.565674240766931,736.141697458596,104.36092603672523,37.92472399523449,6.999885330015993,-211.32760882726777,11.705101889544945,670.6450625740465,103.5357785271743,15.132660677548127,3.327847889910574,-186.94476970087737,9.72943723681671,400.9418957766307,67.15980889701902,127.53109142701447,27.24442743725531,-216.22298190610965,11.28091199955418
519.873734020754,74.74718579935235,44.144408998717864,12.185186869686431,-180.55183130224694,10.809312953203834,750.6100058734291,101.26769215727488,38.0772400753253,7.131851788316553,-211.67155692891598,11.74683780522004,679.4270223769317,108.34936055489497,14.648846956595072,3.0710803945988463,-186.48282904670762,9.415707472387314,407.71706850538317,62.28768248744551,126.3776094612336,26.950431150222048,-215.4988124793333,10.690264599600065
525.5576140110462,76.98044664878888,43.3132588092953,11.679770077023626,-180.80162680971756,10.716212768581432,769.0682297153974,119.81244253851641,38.409866943647266,7.470757305253256,-212.50957243963768,11.93417969356066,685.5033465414878,104.09910017693231,14.229803279612323,2.907129953667589,-185.74114892523997,9.036710869308882,415.7051398272534,59.471910063978,126.38333199492794,25.92341451335377,-215.67108038097683,11.584604532887493
530.5100608084125,73.86679406039654,42.57199068288237,11.278918880378523,-180.42504719759347,10.555179839032489,774.0946587349238,116.14499043339207,38.269264160415354,7.468728955051594,-213.11015267125984,12.02165091999324,698.7394793570226,113.68640332830093,13.969235381460662,2.820776639976152,-185.48963962353628,8.969446178786162,420.19968206130216,65.0192440564884,123.15576234523984,23.741174675706194,-214.47278693841952,10.81590497612004
536.5789622028145,73.51147056115255,41.772947361054094,10.552796892059082,-180.4626407444357,10.460488981147945,787.1848547136883,118.3296758210433,38.35378206505253,7.210472008574662,-213.91933882014948,12.613981623579656,716.1964283768682,126.44392648164762,13.778339415946432,2.614165230091298,-185.16142090044048,8.765756357205266,433.3325141272251,65.26084079166176,120.6139781232484,22.73590708068157,-214.29528566970777,11.200429635657938
540.306901344812,74.0516786736922,41.17069332776851,10.203013745784952,-180.3504883032929,10.429701780937629,801.2173346896294,137.64618464742856,38.658039974575104,7.1756491495152686,-215.11396255532205,12.913622673137112,727.2530312888165,136.08330588187283,13.557175991319562,2.6971536548480097,-184.52273181332612,8.394729277905853,437.30891493165154,64.1699850400216,117.69025756718983,22.19513742815987,-213.30331712064066,11.70476555759208
546.9814640115393,72.46870431016279,40.629215273067835,9.765859500924204,-180.37972871856908,10.439830874291937,823.1815583408032,166.03162353294616,38.88962580866056,7.160431024636153,-216.63902748143047,13.167507017812778,746.9605016971946,147.06996625134096,13.340649462744246,2.5790145705595164,-184.1104284195912,7.9304602428711855,443.4151067776202,59.66574888832271,114.00677359920783,22.01264960641565,-212.79607551681227,12.184793035942144
551.5646221717611,73.632257752988,40.25935679507746,9.733288282926877,-180.77049547073563,10.477196616557151,821.8254985782455,159.44296314239872,39.256355442760324,7.143372829444036,-218.48614188416633,13.599357412032617,762.9803582284876,164.32732696272274,13.178146436635837,2.4694023865657035,-183.92262196679224,7.874944394665244,445.5288416806066,57.847265466448455,111.00879501044591,20.605402863075447,-212.86421831099693,12.742715989814073
