10K_75K_bias_dropQ_Walker2d-v2-eval_return_mean,10K_75K_bias_dropQ_Walker2d-v2-eval_return_std,10K_75K_bias_dropQ_Walker2d-v2-mean_loss_q_mean,10K_75K_bias_dropQ_Walker2d-v2-mean_loss_q_std,10K_75K_bias_dropQ_Walker2d-v2-policy_loss_mean,10K_75K_bias_dropQ_Walker2d-v2-policy_loss_std,vanilla_dropQ_bias_Walker2d-v2-eval_return_mean,vanilla_dropQ_bias_Walker2d-v2-eval_return_std,vanilla_dropQ_bias_Walker2d-v2-mean_loss_q_mean,vanilla_dropQ_bias_Walker2d-v2-mean_loss_q_std,vanilla_dropQ_bias_Walker2d-v2-policy_loss_mean,vanilla_dropQ_bias_Walker2d-v2-policy_loss_std,vanilla_redQ_Walker2d-v2-eval_return_mean,vanilla_redQ_Walker2d-v2-eval_return_std,vanilla_redQ_Walker2d-v2-mean_loss_q_mean,vanilla_redQ_Walker2d-v2-mean_loss_q_std,vanilla_redQ_Walker2d-v2-policy_loss_mean,vanilla_redQ_Walker2d-v2-policy_loss_std,sac_1_vanilla_bias_Walker2d-v2-eval_return_mean,sac_1_vanilla_bias_Walker2d-v2-eval_return_std,sac_1_vanilla_bias_Walker2d-v2-mean_loss_q_mean,sac_1_vanilla_bias_Walker2d-v2-mean_loss_q_std,sac_1_vanilla_bias_Walker2d-v2-policy_loss_mean,sac_1_vanilla_bias_Walker2d-v2-policy_loss_std
385.67866900318296,83.55784043610272,8.001816078109464,3.202236257697607,-80.9598154990241,16.853261927813126,377.93995714537834,92.90825702823712,5.67307209567219,2.5509425631895675,-133.8921345800746,8.92179046610743,427.6810655667524,107.80870358142766,12.434455112103995,10.377639827794487,-130.64195312538698,12.002817308763719,319.58951643742887,89.13444033123477,5.6324855782645,2.2228322145855146,-75.44743679226251,10.835863579949716
394.3628903250225,83.17386784335241,8.016887461021174,3.076144121948325,-81.03673342421935,17.938660646636354,380.922703782241,95.57456582705801,5.432514659130483,2.380891837800059,-133.0243154702117,8.73978577121283,484.62847556716264,152.02314107215835,11.696358081118206,9.430619344584876,-129.60932565342443,11.715252337587007,329.4368172066215,92.12808840868675,5.525263359968996,2.081433329298234,-77.28800322249265,10.86049809444724
406.73987301078193,85.8069171758802,7.960620029158559,2.8795754082240137,-81.54386734803278,18.721891079071334,393.65017282087695,104.88250156004939,5.211481897441067,2.276493225837729,-132.2115424314913,8.344759496814845,527.9284401882867,180.27319455958707,10.925845838680214,8.557078183176444,-128.788482351998,11.437619608095922,330.0901469787216,89.42020186827921,6.159417881312591,2.6639302489672207,-79.01784013779222,10.946918397317512
401.09990153886054,88.90083063010925,7.856023337293117,2.6784155940418066,-80.62954058027051,19.448629081421743,406.00790384116436,111.11343314265454,5.01732033289151,2.167403919136164,-131.61218246934803,8.079337169575407,565.9585692712121,199.51271501709044,10.217558946157407,7.744068980071266,-128.11671724668102,11.289268875352171,326.13124833162357,99.3342555867498,6.24493289427793,2.5245908001596065,-81.11216411554946,10.970633631474122
416.38327995706675,102.55916041148473,7.900809578164026,2.8412930370187643,-80.34231558718487,19.506176240211044,413.4617555710603,113.04367986698739,4.803214756816715,2.0340125112945153,-131.25521669433707,8.116247755392891,571.3356633221417,195.35181270708554,9.598104816983561,7.006688404775077,-127.56409886673949,11.053647928440636,329.38394593985157,109.83794493027581,6.38035157117399,2.35071053006232,-82.94265200900753,10.739332926249768
442.3129980400432,124.0918519609388,8.044921935853605,3.167445015218592,-80.5229968244869,19.247267669956408,421.3319713608647,119.8435783345708,4.687408657226047,1.9336362434096293,-130.8111018852549,8.065369061102615,584.4926805045542,205.0160422869658,9.132846711078663,6.380541057657164,-127.32559135433311,10.97160918109351,346.5734424899838,101.38166792047005,6.419511533914379,2.2467575873190553,-84.84673682438282,10.274130416440583
443.240078207069,127.03817922268024,8.158181903294246,3.4156672545021443,-81.08203777924524,18.683402056699574,432.66516024111695,123.31628164883816,4.572239134925379,1.8651655833172402,-130.54669823969817,8.063472113419449,608.7431829216335,251.4646745661633,8.647689122795505,5.81143151097448,-127.29770293423184,10.814744777572594,352.8956413245838,92.89761568981415,6.405448201720452,2.123965881652173,-86.85370056259883,10.122633518180262
445.0289709909455,123.97446964243386,8.212455799756814,3.491240815077692,-81.72887306382073,18.170870458261952,474.4947722293069,175.72672981647042,4.479151669339336,1.8057624043216782,-130.1294350319393,8.178135937739885,642.3707476437637,290.26216398101053,8.162899660741784,5.335908917564409,-127.15794591595514,10.637808963532576,357.23933183421946,92.20621815399333,6.494763878069403,1.9459103119919563,-88.89370510961044,9.94098596416673
461.2529136341135,131.04660625771245,8.138250358025761,3.4768658483444357,-83.00554294738006,17.40601100247835,513.2831850119569,221.36225550216463,4.33255443262696,1.7107182348772554,-129.78645109295437,8.285132769157569,655.5722498793566,286.3045311616236,7.8097318489034455,4.900201090608095,-127.27058363637136,10.57972900412122,369.7352250636702,100.9468000192724,6.5690995140610875,1.9792827212389228,-90.75019946681346,9.666708367027201
475.88647788888045,132.57298912116514,8.093731414485454,3.5725676026604605,-84.19099908965377,16.33401327504648,549.3825924682802,250.16332823929847,4.209597575255988,1.6467806797373503,-129.67404942237965,8.416669248372406,701.6229760055387,327.57786534324146,7.482216027141764,4.590491677330306,-127.49280871999986,10.76590339573176,371.61309170799314,93.04627123079702,7.246049340105541,2.6894546652670632,-92.61939237006702,9.386735342202671
486.0335264328891,137.93370820650148,8.026721253879499,3.5705829904699034,-85.10103477028801,15.647716156054607,601.2784073223397,307.3818093250372,4.07532008253523,1.5693694255563984,-129.53068668595225,8.561530638075,715.6164082329624,327.85267673474874,7.269354493702489,4.228725648384412,-127.81498185800965,11.200884927639922,367.57465203989506,90.92379796424387,7.13335406579856,2.521440932494958,-94.54483767488975,9.075487659495638
493.80206078586343,146.06216347243677,8.002751826245454,3.5023982664254496,-86.15395558525141,14.914263132397968,654.9381740675842,349.03343066204684,3.981563923624053,1.4560777266964955,-129.44501212136095,8.82643747514252,765.0237115164458,372.1955518194831,6.939776096181606,3.8921588684089734,-128.1587033987712,11.727745162280634,373.52839601339485,87.40431243117503,7.278669216418818,2.315518292248825,-96.39844081129075,8.762458514754238
498.358576201213,144.53942453787676,7.9048072281469715,3.545995619300727,-85.77583351000264,16.391866272728453,745.8430891362682,401.8086065201178,3.937434754848684,1.4057490410417761,-129.44340824809206,9.179406774706338,788.6933282491395,374.0261641303303,6.615031453940154,3.6202703239087204,-128.66262355572024,12.108213729147064,376.1264611601499,82.68680445307368,7.419033082689941,2.3057237526017964,-98.00023109905817,8.21758322263274
508.4947416751176,145.40127051102374,7.7957893368294675,3.479067546024064,-85.62603034851655,17.682663117842292,826.4146254155942,453.574197552891,3.9593177051069186,1.4929488441571468,-129.459695017277,9.475749173757855,794.7034909025127,357.3333117594209,6.427796046888424,3.4171756575353744,-129.11515361958183,12.447207499572688,379.3870178224759,80.09467895428111,7.542409671474983,2.2262907114619086,-99.6203368750573,7.96478443874046
514.8434425667024,141.1215645852929,7.666302127542273,3.4848593644929857,-85.02232364545202,18.54283936744896,837.6438576164999,502.52715310467534,3.8660439584304553,1.4160910398040536,-129.43695732707272,9.704794305155515,825.4348907902987,393.084024898443,6.228755165954464,3.1995350718415327,-129.80090815508458,12.887347050154728,375.73929626438564,74.81683064910328,7.652468844072562,2.1296002102843437,-101.03219972278922,7.854532682509209
