Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh
0	999	1.3269593715667725	18.500225	16.669497	111.7164	6.185877	21.911112	60.742584	0.8712576	62.711597	59.419106	53.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1999	2.480607748031616	17.70907	14.165849	67.205025	3.9594252	21.891304	60.742584	0.8712576	62.711597	59.419106	53.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2999	4.304222345352173	17.825142	22.95943	140.58832	5.134584	20.375	60.72522	0.67172784	61.81471	59.33523	53.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	3999	6.7109174728393555	15.418226	9.422609	55.177822	5.3764033	20.67347	60.627136	0.72425467	62.010853	59.745815	53.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4999	9.663943529129028	19.112518	15.365239	93.06457	6.7504177	22.533333	60.7536	0.50940776	61.215862	59.76718	53.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	5999	124.93274664878845	168.611	135.77371	405.40738	8.223521	94.888885	329.98337	1.8360714	332.31915	327.73325	171.4	90.01309	52.60538	179.6213	-30.503029	6.2753787	-0.7511726	1.8762614	11.252401	-9.565437	-96.41406	0.88299423	0.06267121	0.99970007	0.7790609	-0.19849391	0.847781	0.6188581	4.756722	1.5199184e-06
6	6999	241.3661346435547	295.45267	61.142006	375.22983	176.57	142.5	297.40085	1.9372358	301.31247	294.67603	122.2	185.12216	53.077244	244.43134	-35.532097	10.683372	-0.3487502	2.3836465	15.853325	-10.589042	-194.91618	0.68681264	0.05218468	0.77888376	0.6011386	-0.50724185	0.8998415	0.6739888	5.136432	1.3113022e-06
7	7999	357.5210373401642	228.69035	96.30202	353.4379	52.326023	98.8	122.390724	51.452023	202.03369	86.220505	62.2	210.99844	61.67944	260.75726	-26.228903	10.816539	-0.16409233	2.4692838	25.618023	-11.432738	-220.74342	0.530296	0.040410567	0.60098326	0.46422893	-0.7396996	0.91505504	0.69567364	7.8028164	6.556511e-07
8	8999	476.67195439338684	236.98026	113.75837	372.2928	58.93234	115.625	369.4472	0.73411894	370.2071	367.36273	205.9	198.1185	66.46286	261.09225	-34.1501	9.165002	0.059949804	2.4932332	21.261608	-10.515679	-206.72823	0.4145882	0.029111108	0.46413943	0.36371577	-0.83288264	0.9197958	0.7029151	6.5100846	1.7434359e-06
9	9999	594.5977909564972	386.78027	103.89607	537.41815	211.34525	215.2	392.2843	0.79039466	393.236	390.06918	198.9	170.07213	57.089813	226.79628	-46.522484	4.281102	-0.027000412	2.4429865	23.311935	-10.434511	-176.82047	0.3161322	0.025999935	0.36361575	0.27316242	-1.1847497	0.8912752	0.6820085	6.6992917	9.119511e-06
10	10999	713.984992980957	266.5865	63.022137	358.03998	131.93626	125.0	344.00668	1.2389843	346.10956	342.20407	134.5	150.38644	46.547806	197.72195	-45.991028	3.0357149	-0.02766586	2.4850626	22.534933	-9.494833	-155.66685	0.23514022	0.02022554	0.27307823	0.20519333	-1.4805664	0.8869948	0.68984973	7.7367935	1.0728836e-06
11	11999	833.5549290180206	285.5121	85.198105	333.23694	63.124275	116.25	313.66122	0.84602934	314.87784	312.49655	140.5	150.3414	45.533638	214.21667	-26.607262	2.6863582	0.5867868	2.5732791	22.08438	-13.414587	-155.33247	0.1873364	0.00815762	0.2051449	0.1791842	-0.6802854	0.9592985	0.73317915	7.1292152	3.322959e-06
12	12999	953.5929818153381	332.40112	36.7198	410.76868	298.40082	153.85715	332.73877	1.3552134	335.5506	331.31055	136.6	151.31187	49.91961	217.61768	-21.575068	2.2948976	0.44978586	2.600657	23.09396	-10.750671	-155.93677	0.16442266	0.012939067	0.18027347	0.14158605	-1.0091798	0.96566623	0.7383721	7.9899154	9.0897083e-07
13	13999	1073.7394471168518	311.6319	13.881455	331.9531	290.72687	124.75	289.4	1.369626	291.3079	287.10477	116.1	141.60349	45.289165	179.9353	-24.531713	1.4890898	0.46781838	2.6728039	24.66209	-12.457849	-145.57907	0.12496903	0.009049845	0.14154895	0.111237966	-1.1032548	0.97083074	0.7428983	9.066505	8.158386e-07
14	14999	1194.602213859558	327.94073	22.647673	370.93716	298.60165	134.85715	326.3806	1.8977021	329.52353	323.07938	136.5	140.90633	45.163517	176.1437	-22.107079	1.2601732	0.78432184	2.783865	27.094536	-10.573301	-144.62953	0.10435275	0.0033065658	0.11121659	0.09816962	-0.48624578	0.99723893	0.76661724	8.783783	2.6524067e-06
15	15999	1316.1940755844116	349.84503	63.69629	451.98837	230.88028	141.57143	476.9838	1.2521031	479.50894	474.88373	203.8	140.52843	47.501247	180.71527	-17.378384	1.378054	0.90090525	2.7778435	25.953974	-12.845309	-144.05621	0.09331595	0.0027177706	0.09815857	0.0898012	-0.23356439	0.99172837	0.7751594	8.691265	8.6426735e-07
16	16999	1437.9156935214996	468.53796	70.2504	532.001	318.31177	169.66667	527.709	2.0438344	530.64954	523.37805	178.7	146.37718	48.463474	198.2512	-22.73853	1.6606289	1.1965593	2.8099556	27.762184	-10.853568	-150.04735	0.0978459	0.006261943	0.109704174	0.09088919	0.45300934	1.0216233	0.7948211	8.037223	3.1590462e-06
17	17999	1561.3288969993591	512.94855	34.172527	558.079	456.14188	175.6	538.5451	2.0405343	541.5995	535.6985	186.7	158.077	53.118835	207.14532	-27.461689	1.5549445	1.0458727	2.8292277	26.57481	-13.957701	-161.8747	0.11410963	0.001961119	0.11686346	0.10972159	0.10038715	1.0128554	0.78741837	9.791764	1.1593103e-05
18	18999	1685.7904613018036	563.42566	26.845282	608.9765	524.54706	188.83333	602.7089	2.198708	605.8096	598.88257	198.1	161.25432	54.238422	212.23897	-16.23745	1.4520369	0.98449373	2.831323	27.551582	-13.97813	-164.92453	0.11343961	0.0006355579	0.11528698	0.11234786	-0.033627756	0.9966166	0.7855983	8.06837	1.8179417e-06
19	19999	1811.1048746109009	474.60486	165.68372	611.9755	238.57349	164.66667	665.2213	2.0101712	668.88336	661.2006	216.8	167.50558	56.833294	224.04042	-24.120934	2.1089697	1.0492444	2.8276012	25.27213	-12.172902	-171.17563	0.115271434	0.0021233885	0.12068507	0.11243047	0.10589322	0.98814285	0.79354477	8.061106	9.23872e-07
20	20999	1935.8689620494843	636.76117	110.0477	833.86395	530.1169	210.0	699.05634	3.7750893	706.1482	693.18207	221.9	174.21089	59.192734	227.96422	-36.80356	2.1207016	1.0379179	2.7881725	27.132856	-10.213444	-177.84949	0.12504007	0.0013969684	0.12727837	0.12069788	0.07923391	0.9890311	0.7913151	7.7998867	8.130446e-07
21	21999	2062.030160665512	749.64746	22.145926	774.5763	713.8525	231.75	747.1082	4.026739	754.54724	742.1217	235.2	179.59882	60.748714	241.28575	-25.65346	1.8216791	0.9842328	2.7760656	26.55555	-11.373575	-183.22655	0.12607822	0.0010389917	0.12761869	0.12437776	-0.032596715	0.980979	0.78851944	8.2937355	1.9669533e-06
22	22999	2188.284543991089	764.0551	73.80365	862.9069	685.617	235.66667	862.14124	3.8363638	869.19556	854.7593	260.7	188.11104	64.706604	257.23264	-34.14079	1.9371562	1.0608406	2.825871	27.562876	-10.72833	-191.8359	0.12890966	0.0031316355	0.13570572	0.12450017	0.12416515	0.9841082	0.7986018	7.71296	2.965331e-06
23	23999	2317.063891649246	1523.1846	519.4145	2179.7478	909.62994	457.0	954.721	4.5413127	967.265	951.00446	290.3	196.05081	68.21255	272.77615	-32.700844	2.1181366	1.0531548	2.7909062	26.63364	-10.36762	-199.7763	0.14017044	0.0030986986	0.1466943	0.1357398	0.104132876	0.9842706	0.79710156	8.201856	1.6018748e-06
24	24999	2450.424594640732	1417.0713	479.11575	1896.187	937.9555	431.0	3085.2642	2.7318385	3089.7683	3081.2292	1000.0	203.24391	71.3638	285.37393	-33.958584	2.052628	1.0272698	2.7472196	25.73799	-13.403492	-207.09584	0.14978977	0.001464356	0.1525932	0.1466976	0.051847573	0.9777333	0.79795235	8.436497	6.556511e-07
25	25999	2584.7942910194397	1282.5527	225.54639	1508.0991	1057.0063	384.0	3012.4282	2.3599377	3016.0234	3009.2761	1000.0	208.86258	72.63387	293.2685	-49.31443	2.0943303	1.015164	2.687293	26.04285	-9.621312	-212.60547	0.15425763	0.00082195405	0.15602842	0.15248078	0.028379569	0.9683626	0.7863258	6.8870296	3.5408884e-06
26	26999	2719.542486190796	2815.2585	0.0	2815.2585	2815.2585	944.0	3157.0198	4.636715	3165.2983	3149.8433	1000.0	214.36276	73.690765	301.80682	-41.24835	2.8308985	1.044497	2.6560676	24.88689	-16.771244	-218.0425	0.16068216	0.0026189985	0.1674156	0.15604123	0.0811088	0.966763	0.78524023	7.3852177	4.7683716e-06
