Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh
0	999	1.4011273384094238	21.867727	16.199148	88.12324	7.9728937	24.55	9.207225	0.22911604	9.605422	8.813919	38.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1999	1.7377302646636963	21.89739	19.323784	91.71036	6.8197417	24.390244	9.207225	0.22911604	9.605422	8.813919	38.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2999	2.096846342086792	17.015001	11.203094	63.820225	6.1277585	21.404255	9.224884	0.3388997	9.823537	8.630303	38.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	3999	2.4936232566833496	18.893555	13.409136	77.89592	6.398895	21.644444	9.196348	0.17021175	9.584463	9.011229	38.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4999	2.9356346130371094	14.7635565	9.767971	51.274837	5.4382825	20.22449	9.321554	0.15404956	9.58349	9.060116	38.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	5999	108.34404706954956	126.97596	55.444805	202.42311	16.891287	69.28571	208.86624	1.7487833	210.63216	205.64941	91.3	93.66204	55.15992	190.75575	-26.00766	7.5165687	-0.7292474	1.8417668	12.626249	-9.7643175	-100.24703	0.88349867	0.062388092	0.99970007	0.78020686	-0.1944475	0.8271462	0.602331	4.889861	1.2144446e-06
6	6999	217.53928303718567	170.25516	49.10143	226.208	98.846535	91.454544	1052.6902	0.314623	1053.1653	1052.0679	1000.0	181.30113	54.00207	224.26962	-25.969849	11.436355	-0.37562093	2.1925876	15.484034	-10.929919	-190.90765	0.68661815	0.052864183	0.7800206	0.59789884	-0.5204042	0.85165626	0.64623904	5.614008	1.847744e-06
7	7999	326.73004150390625	211.1779	94.79755	370.067	91.96108	109.22222	1001.2822	0.6523623	1002.23425	1000.07764	1000.0	179.85703	62.58457	223.68375	-31.442863	12.837036	-0.20235981	2.286997	17.188747	-13.734741	-188.57631	0.5241995	0.038989693	0.59772635	0.4617726	-0.77006006	0.83442056	0.6518867	5.055967	4.4703484e-07
8	8999	431.82440209388733	463.8976	191.03296	727.07245	279.44586	360.66666	352.88666	67.606255	472.47992	293.80756	217.1	171.11847	51.781467	208.92337	-33.37973	7.7092414	-0.021086283	2.3309984	19.069761	-13.616417	-178.63431	0.40710118	0.02975653	0.46166304	0.3583157	-0.91511106	0.8591119	0.6722708	6.821973	2.2053719e-06
9	9999	540.3909661769867	313.13785	53.737785	343.17105	193.55244	144.5	1044.2812	0.5152637	1045.0942	1043.5153	1000.0	168.16089	53.093395	212.95985	-29.533184	4.841152	0.019793035	2.3690512	19.57476	-11.909841	-174.74565	0.3148448	0.025196299	0.35823002	0.27220032	-1.1393101	0.85883176	0.67559785	10.355306	5.1781535e-07
