Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	2.5234360694885254	114.9012	36.826664	258.07367	78.413795	22.88372	66.76061	0.0	66.76061	66.76061	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.010788	22.872196	134.41621	4.5608525	-186.33607	121.52908	5.4411902	-625.39105	-0.6592236	0.46859166	0.64040446	-2.3459964	185.67685	121.48779	624.8094	-6.763136	186.35655	120.442566	624.8094	4.56267	0.8975546	0.37257698	1.0086874	-0.6763136	49235.184	52460.824	390386.75	20.81796	185.58641	120.57487	624.2282	2.0817962
1	1999	3.756965398788452	114.168365	36.395027	258.07367	78.413795	22.727272	71.65405	0.0	71.65405	71.65405	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.90742	22.936138	107.56134	4.3779006	-132.54385	84.1926	5.4989357	-364.26675	-2.6272101	0.42867497	-1.3637462	-4.2372227	129.91664	84.17082	361.63995	-8.811412	130.79407	82.8008	361.63995	3.558144	0.86100423	0.4062782	0.9934727	-0.8811412	23963.064	23913.578	130783.46	12.660389	128.30165	82.64871	359.03207	1.2660389
2	2999	5.035862445831299	132.43518	42.431305	264.04816	83.36328	26.394737	107.12863	0.0	107.12863	107.12863	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.98134	31.011353	150.40388	4.3942404	-117.14003	77.60423	5.4534464	-392.17554	-5.0135765	0.4435326	-3.573006	-6.409209	112.12646	77.55051	386.19952	-10.676059	113.087814	76.14176	386.19952	0.019449025	0.8166541	0.43160102	0.98936594	-1.0676059	18586.424	21686.89	149150.08	0.00037826455	108.714775	75.46287	380.3146	3.7826456e-05
3	3999	6.3346874713897705	125.021484	30.893732	177.65392	83.26286	24.85	87.88018	0.0	87.88018	87.88018	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.554398	31.730797	149.30893	4.2641172	-87.88946	60.937828	5.4575863	-276.3096	-6.3817387	0.4210902	-5.2751303	-7.9849815	81.50771	60.879593	269.57892	-12.567585	82.74777	59.183094	269.57892	0.34475112	0.7433346	0.4862257	0.97751665	-1.2567585	10349.833	12568.76	72672.8	0.11885334	77.60946	58.040573	263.45477	0.011885334
4	4999	7.657445192337036	118.46721	35.48447	268.41797	78.5589	23.60465	90.1367	0.0	90.1367	90.1367	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.623947	28.54752	139.4593	4.4112897	-41.783527	31.187382	5.5890837	-141.88435	-5.749186	0.38460147	-4.2579207	-6.946626	36.03434	31.137793	136.27397	-11.4648695	37.826916	28.933718	136.27397	0.014427335	0.606401	0.5467705	0.9604581	-1.146487	2268.036	2940.598	18570.596	0.000208148	33.69293	27.772314	130.88544	2.0814801e-05
5	5999	110.50056719779968	218.20074	96.75476	379.21515	83.01613	41.652172	303.8229	0.0	303.8229	303.8229	58.0	282.56674	199.01016	614.2403	-20.623613	168.94762	-6.116766	7.400147	68.25304	-19.8363	-303.54636	0.88904405	0.066238835	1.0068705	0.7857388	-0.92688435	0.8598647	0.70055264	25.972048	1.1920929e-07	123.325066	65.336464	267.2707	3.537513	156.35011	86.24649	352.88675	3.537513	465.16678	163.25479	606.92175	29.072582	308.81662	133.44594	526.17834	-19.071932	308.88663	133.28384	526.17834	2.1445622	3.8534777	6.66472	50.033203	-0.10623118	113175.55	71577.52	276863.7	4.599147	1501.3143	3028.3716	25033.213	0.025013514
6	6999	212.72087907791138	364.7849	124.377556	642.53845	217.31625	73.5	556.5292	0.0	556.5292	556.5292	106.0	357.7397	205.868	627.2035	-4.693009	261.9998	-3.6999834	6.9395146	35.46582	-20.273285	-382.17084	0.70391077	0.046992768	0.7855731	0.62064475	-2.0177891	0.8962292	0.66964126	5.4908004	2.3841858e-07	152.14145	81.4977	307.04807	3.3011453	201.53804	111.54962	419.39893	3.3011453	320.2154	133.33188	509.22162	6.987809	118.67737	98.009285	383.48492	-106.660706	125.83263	88.635704	383.48492	0.0062856795	1.3137883	2.9817595	38.34849	-0.8068279	23690.135	27475.635	147060.69	3.9509767e-05	298.5152	859.28925	14706.068	3.9694504e-07
7	7999	315.8065667152405	455.5454	110.75924	749.4557	357.86365	89.63636	428.92133	0.0	428.92133	428.92133	93.0	277.55722	146.10905	511.41672	-5.667633	106.05578	-4.534397	6.475956	35.121025	-22.6427	-294.07077	0.5370936	0.046157613	0.62046266	0.4602841	-4.0916877	0.8768316	0.6506394	5.152262	8.6426735e-07	189.89835	101.2478	393.48877	3.5370631	248.98615	139.29272	544.9136	3.5370631	254.8288	124.36036	427.01147	3.8624501	5.8426456	96.34367	294.47244	-240.10716	74.61815	61.22395	294.47244	0.107694216	0.2588221	1.0157113	11.689356	-0.70182896	9316.24	13614.183	86714.016	0.011598043	60.11279	137.32268	1366.4103	0.00042274434
8	8999	419.50143909454346	437.68155	77.13752	604.8346	362.92227	88.454544	357.99622	0.0	357.99622	357.99622	66.0	237.04166	124.270676	429.81998	-3.9846332	68.179924	-4.5845227	6.6334906	34.567135	-20.648615	-249.42499	0.39766982	0.03436278	0.46014747	0.34104246	-6.09512	0.8649254	0.6468476	5.233898	5.9604645e-08	154.59148	80.91535	319.9086	3.3868499	201.60013	110.43531	435.35406	3.3868499	200.91458	114.58293	366.99365	5.7867785	-0.68553793	48.045616	157.66321	-151.35439	35.407818	32.48288	157.66321	0.03893696	0.03299553	0.34227124	2.6035545	-0.8483009	2308.8513	3913.879	24857.69	0.0015160871	10.766984	18.34223	142.90733	8.29701e-06
9	9999	520.4045333862305	414.66922	143.70581	722.92004	265.60663	86.416664	354.02353	0.0	354.02353	354.02353	66.0	217.28395	112.783195	373.53455	-3.780778	52.54882	-4.1922736	7.537419	50.33622	-20.312891	-227.37901	0.29587024	0.02440185	0.34093907	0.2561863	-7.5393143	0.86564654	0.65509886	5.72511	3.501773e-07	161.84274	82.28798	331.54706	3.4621494	199.96301	107.254906	426.6432	3.4621494	198.89987	106.82686	343.90125	7.7054634	-1.0631471	45.413395	108.94084	-137.45801	36.916042	26.470972	137.45801	0.010085169	0.05077827	0.46612412	7.5635705	-0.63614076	2063.5066	2572.0369	18894.705	0.00010171064	11.697962	24.786943	572.0759	8.997654e-07
