Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	3.1102278232574463	-24.308325	27.450294	1.1739049	-102.72129	48.3	466.5226	0.0	466.5226	466.5226	694.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-57.748833	38.593243	11.862136	-120.77557	-60.220673	40.865536	5.7609286	-130.30225	0.48783132	0.41202578	1.6359825	-0.9015141	60.70851	40.86998	130.77196	-4.900784	60.805748	40.72516	130.77196	0.113860354	0.9301709	0.25336155	1.0889071	-0.4900784	5355.8774	5216.384	17101.303	0.01296418	61.04006	41.099888	131.60387	0.0012964179
1	1999	5.104917049407959	-57.30226	107.83913	4.5059958	-337.71274	181.0	466.5226	0.0	466.5226	466.5226	694.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-57.748833	38.593243	11.862136	-120.77557	-60.220673	40.865536	5.7609286	-130.30225	0.48783132	0.41202578	1.6359825	-0.9015141	60.70851	40.86998	130.77196	-4.900784	60.805748	40.72516	130.77196	0.113860354	0.9301709	0.25336155	1.0889071	-0.4900784	5355.8774	5216.384	17101.303	0.01296418	61.04006	41.099888	131.60387	0.0012964179
2	2999	7.773712396621704	-26.192087	11.8409395	-8.82314	-44.635845	97.833336	579.5966	0.0	579.5966	579.5966	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-84.36107	37.42817	8.080514	-123.75733	-92.18047	42.525036	9.648368	-146.04462	0.44073153	0.42623687	1.7427541	-0.9631319	92.62119	42.51875	146.48756	-9.846601	92.91131	41.881012	146.48756	0.07594121	0.9323533	0.28768754	1.0932163	-0.98466	10386.53	6039.241	21458.607	0.0057670684	93.16512	42.282406	146.93185	0.00057670684
3	3999	9.933812379837036	-154.84749	164.53635	-0.87157696	-382.9211	404.66666	713.5381	0.0	713.5381	713.5381	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-62.003803	35.27913	1.1584347	-125.15871	-64.80261	35.318794	6.235676	-123.78801	0.45554966	0.41157004	1.7367711	-1.1349839	65.25816	35.31963	124.720055	-6.1298804	65.33382	35.179478	124.720055	0.061122637	0.95148534	0.21365502	1.1474675	-0.612988	5506.103	4183.622	15555.093	0.0037359768	65.58328	35.552082	125.97456	0.00037359766
4	4999	12.685210227966309	-8.4157	16.46183	18.861317	-30.779753	82.333336	651.64014	0.0	651.64014	651.64014	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-77.20578	40.868267	7.5930996	-122.06538	-81.436676	44.624035	10.229087	-148.2582	0.4662176	0.429536	1.5850217	-0.80901206	81.90289	44.626266	148.54657	-10.230413	82.215065	44.048508	148.54657	0.01852217	0.9044046	0.31673974	1.1024764	-1.0001296	8699.588	6096.5776	22066.086	0.00034307077	82.38654	44.580395	148.92188	3.4307075e-05
5	5999	111.65514707565308	-127.93931	144.29413	5.6783667	-352.98288	346.75	841.57855	0.0	841.57855	841.57855	1000.0	140.694	64.5269	232.8808	-14.780726	7.287086	-4.893661	1.2008383	29.40487	-12.516153	-146.08687	0.8626002	0.07446725	0.99970007	0.7408178	-1.3386719	0.6929048	0.5347276	12.007735	4.4703484e-07	-29.72425	20.64252	18.982563	-77.51786	46.947704	23.761656	86.627335	-2.444787	221.03365	7.473291	231.68477	175.06033	174.08595	22.164417	222.00745	116.42339	174.08595	22.164417	222.00745	116.42339	6.0692015	5.78531	22.200745	1.397904	30797.18	7885.2397	49287.31	13554.405	1165.47	1258.345	4928.731	162.74872
6	6999	210.28003311157227	-73.28611	0.0	-73.28611	-73.28611	345.0	850.21594	0.0	850.21594	850.21594	1000.0	233.09743	21.25177	252.10696	-18.347067	6.012205	-4.569917	1.6112967	15.937222	-12.605445	-238.04791	0.6418683	0.054414697	0.7406007	0.55208254	-3.8242774	0.6689926	0.512876	5.4421844	5.2154064e-07	-18.588625	17.766727	18.687834	-51.385098	45.08672	27.70839	103.631516	-6.077945	232.54623	6.5474916	245.59319	157.64455	187.4595	25.395676	242.05618	129.5294	187.4595	25.395676	242.05618	129.5294	7.7193303	7.6047726	24.20562	1.2999021	35786.008	9572.844	58591.2	16777.865	1614.5542	1761.3075	5859.1196	171.9875
7	7999	309.1516115665436	-142.78934	149.88455	7.0952187	-292.6739	561.5	615.4497	0.0	615.4497	615.4497	1000.0	215.24742	20.750242	246.19772	-13.407334	3.148726	-4.452604	1.7303648	18.546972	-14.494064	-219.16293	0.4778033	0.040725343	0.5519186	0.41080666	-6.2658	0.64000654	0.49211797	4.730321	8.940697e-08	-14.538044	12.880712	18.679983	-38.11883	48.103592	31.644411	106.14056	-11.666169	195.42848	4.8587556	205.68959	161.99875	147.3249	30.224531	208.32211	82.72054	147.3249	30.224531	208.32211	82.72054	6.0666738	6.433319	20.832212	0.8145338	22618.148	9156.293	43398.105	6842.688	1065.7649	1290.1503	4339.8105	67.37868
8	8999	407.65566420555115	-40.3211	75.08601	24.426098	-226.99113	175.11111	793.8958	0.0	793.8958	793.8958	1000.0	169.49886	20.18654	209.41356	-9.439855	2.767079	-4.1940203	1.9023159	24.005306	-15.833992	-172.51297	0.35589814	0.030049864	0.41068533	0.30671445	-8.480365	0.6114855	0.4729385	4.690542	5.9604645e-08	-12.642606	18.37629	19.639252	-65.24231	45.913574	23.321815	81.60575	-19.25625	143.12666	6.200376	157.0014	62.23893	97.2131	23.653717	165.33891	50.624146	97.2131	23.653717	165.33891	50.624146	3.4492238	3.5530908	16.103575	0.6902725	10009.885	4911.5205	27336.957	2562.8042	407.70428	520.4885	2593.251	36.966537
9	9999	506.4110789299011	-60.987812	54.723747	-6.264064	-115.71156	546.5	757.1532	0.0	757.1532	757.1532	1000.0	119.96027	16.03102	162.55856	-9.761397	2.13259	-3.6650064	2.1040242	24.397762	-13.8924465	-122.395386	0.26683092	0.021916054	0.3066265	0.23071507	-10.139715	0.5846522	0.4555582	4.468878	4.0978193e-07	-3.7463136	18.834335	56.135975	-43.06909	40.854233	34.513718	117.55074	-13.90935	102.31321	6.7018013	119.847885	57.594826	61.458965	34.221066	119.846924	-12.522168	62.035522	33.164436	119.846924	0.091019966	3.7870762	3.8683498	11.957498	-0.115338914	4948.2856	3950.0447	14363.286	0.008284634	348.2692	408.583	1429.8175	7.506823e-05
