Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh
0	999	1.448559045791626	18.531794	9.892109	51.2227	6.696097	22.83721	47.272575	0.66995394	48.6391	46.31941	50.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1999	2.8242263793945312	20.151817	12.101919	65.203514	6.7891846	24.195122	47.272575	0.66995394	48.6391	46.31941	50.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2999	4.673407316207886	17.428719	10.798082	63.36147	5.468231	21.723404	47.385536	0.84493065	49.07926	46.138054	50.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	3999	7.023993015289307	18.014074	11.071851	50.493156	5.792627	20.6875	47.49043	0.9026875	49.102757	46.253006	50.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4999	10.065560579299927	20.566559	16.361631	99.95171	5.1732616	23.32558	47.594963	0.88666356	49.293304	45.661358	50.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	5999	115.85934257507324	161.48424	85.46059	317.90067	10.283395	82.545456	173.72308	1.0709994	175.26796	171.54697	90.0	94.22115	53.9299	184.92888	-18.666004	7.77783	-0.7891188	1.8256985	14.3473835	-9.97429	-100.55749	0.8826651	0.06320279	0.99970007	0.77637714	-0.206176	0.8291813	0.6068223	4.373725	9.536743e-07
6	6999	223.47035670280457	237.57373	87.83949	364.6409	54.126938	108.2	369.76996	1.4270102	372.50235	368.34918	154.5	187.34766	49.797707	231.41751	-34.989174	16.44232	-0.402541	2.2025082	16.197973	-11.057106	-196.94469	0.68313277	0.051107556	0.7761687	0.59797657	-0.5332686	0.84778416	0.642141	4.8778005	1.6391277e-07
7	7999	333.6099753379822	338.96582	64.84035	406.06616	222.65279	136.57143	326.1581	1.2188768	328.13058	323.58273	142.1	200.0038	58.19361	242.77223	-30.920933	11.674525	-0.21316074	2.335268	19.52301	-12.151995	-209.0455	0.5252837	0.039032184	0.59780174	0.46211547	-0.7763728	0.8467998	0.6502809	5.0285044	4.172325e-07
8	8999	442.82965326309204	320.97867	88.670334	388.4328	132.81587	158.33333	394.61542	1.2407613	396.95822	392.96912	151.7	185.79318	55.3906	239.01039	-30.445335	8.607523	-0.18317646	2.386681	17.779247	-10.577276	-193.37527	0.4049654	0.032843646	0.46200955	0.34832236	-1.0791156	0.8443216	0.6527114	5.2690325	1.6093254e-06
9	9999	551.8078553676605	339.23346	43.869076	405.9277	274.58063	137.28572	81.668686	2.0029523	84.965	78.598465	47.4	169.43538	49.591694	208.13588	-32.405674	5.569386	-0.13537474	2.4082704	20.06371	-11.63342	-175.63603	0.3028498	0.023997018	0.34821	0.26389557	-1.3530501	0.8534626	0.66079	5.7578745	1.7881393e-07
