Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	2.0357205867767334	2.3669333	6.8473225	31.470903	-7.988097	21.543478	-2.2682815	0.0	-2.2682815	-2.2682815	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.559108	3.288228	7.271951	-12.020132	-17.735563	10.147566	2.9793785	-48.131653	-0.0885773	0.3329388	1.3252711	-0.9631784	17.646988	10.202439	47.86991	-3.331448	17.673357	10.156691	47.86991	0.029293058	0.8576407	0.29301527	1.0825647	-0.3331448	415.50592	397.99512	2291.5283	0.00085808325	17.266975	10.636676	47.638733	8.580833e-05
1	1999	2.8602116107940674	1.8074669	5.378925	13.915999	-7.988097	21.276596	-2.2682815	0.0	-2.2682815	-2.2682815	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.559108	3.288228	7.271951	-12.020132	-17.735563	10.147566	2.9793785	-48.131653	-0.0885773	0.3329388	1.3252711	-0.9631784	17.646988	10.202439	47.86991	-3.331448	17.673357	10.156691	47.86991	0.029293058	0.8576407	0.29301527	1.0825647	-0.3331448	415.50592	397.99512	2291.5283	0.00085808325	17.266975	10.636676	47.638733	8.580833e-05
2	2999	3.6831352710723877	1.2167119	4.3323097	13.604029	-10.858906	19.346153	-2.3976965	0.0	-2.3976965	-2.3976965	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0877507	3.1514943	7.92232	-14.047488	-18.366955	11.511059	0.30043563	-54.672062	-0.08029179	0.34688008	1.0825574	-0.92485833	18.286665	11.564195	54.48012	-0.72959435	18.296667	11.548362	54.48012	0.00064922014	0.8584977	0.2878332	1.0679549	-0.07295944	468.13266	530.2433	2968.0835	4.2148676e-07	17.887371	12.005231	55.256466	4.2148677e-08
3	3999	4.518030643463135	0.528217	5.263646	17.819527	-11.43651	19.509804	-2.2907734	0.0	-2.2907734	-2.2907734	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5932443	2.8497741	7.42856	-11.018716	-17.865746	12.145171	1.313395	-63.76282	-0.050703906	0.3435117	1.0533057	-1.0616767	17.815042	12.210618	64.16293	-1.4126714	17.833138	12.184174	64.16293	0.0060761934	0.8518875	0.295129	1.0704513	-0.14126715	466.47495	643.027	4116.882	3.6920126e-05	17.42537	12.653768	65.100075	3.6920126e-06
4	4999	5.3526611328125	2.504975	5.554668	16.90238	-8.317756	20.163265	-2.0521212	0.0	-2.0521212	-2.0521212	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.581072	3.067559	6.0087976	-11.00531	-16.844555	9.570548	0.5193204	-42.522297	-0.04052469	0.36060017	1.17946	-0.8107799	16.804028	9.634778	43.31377	-1.1379081	16.814938	9.61573	43.31377	0.016669082	0.8507599	0.29732293	1.0970126	-0.11379082	375.20435	341.33398	1876.0826	0.0002778583	16.420324	10.144582	44.119976	2.7785829e-05
5	5999	103.11963129043579	22.90511	76.23009	201.16147	-54.14638	129.85715	132.69269	0.0	132.69269	132.69269	253.0	111.16478	63.626114	210.77817	-17.454239	13.42446	-2.0889888	2.7622092	34.498444	-15.277098	-120.52829	0.8718768	0.07000357	1.0010356	0.7574472	-0.6811706	0.82482415	0.6420525	26.71738	2.4698675e-06	32.25549	51.259995	123.3962	-31.86359	63.42677	63.79846	172.43112	-28.830513	186.88274	41.196167	210.57925	-7.359966	123.45598	54.948246	205.60524	-5.50609	123.46598	54.92577	205.60524	3.2216294	5.39731	6.2095485	20.560524	-0.55060905	18260.688	13094.681	42273.516	10.378897	929.11383	1221.6888	4227.3516	1.0378896
6	6999	201.17423796653748	146.12749	139.5986	350.01578	-4.915578	206.0	424.48737	0.0	424.48737	424.48737	241.0	199.23785	54.175316	245.9406	-22.156178	18.716555	-1.4603524	3.558554	30.991945	-14.387382	-211.5346	0.6606551	0.053418644	0.75723684	0.572882	-1.8526812	0.8092211	0.635286	6.884122	1.0728836e-06	107.66375	31.184464	144.40926	1.5053334	142.52187	45.732628	193.3759	1.5053334	232.32602	5.2734013	246.50914	192.9358	89.80415	45.843987	231.22878	34.190243	89.80415	45.843987	231.22878	34.190243	1.4193339	3.3121538	23.122877	0.19023222	10166.456	11227.97	53466.746	1168.9728	236.92068	719.57837	5346.6743	6.504086
7	7999	298.95125794410706	310.12134	98.372505	439.73914	154.19687	206.8	503.19424	0.0	503.19424	503.19424	282.0	205.14107	50.65394	254.10419	-19.289726	13.025796	-1.2590472	3.8505218	35.629524	-13.113322	-215.9857	0.49873984	0.040986177	0.5727277	0.43047893	-2.9753158	0.78781503	0.6331434	6.561388	2.9802322e-07	89.15257	52.933865	152.71805	-5.5429716	116.792854	61.60186	191.1023	-0.6310387	228.47716	12.369218	250.3995	152.7003	111.68431	58.70306	243.53444	30.563017	111.68431	58.70306	243.53444	30.563017	3.0741458	5.4015346	24.353443	0.16458982	15919.435	14374.671	59309.02	934.09796	568.02576	1131.0022	5930.902	5.0303617
8	8999	399.052698135376	308.1717	127.64787	401.85464	56.05067	191.0	430.34207	0.0	430.34207	430.34207	208.0	199.17667	49.675926	259.92923	-20.927073	12.377648	-0.9344428	4.2214093	38.751472	-13.503138	-208.71326	0.37481514	0.030012576	0.4303521	0.32624215	-3.8544955	0.78479576	0.64484704	7.4998674	3.5762787e-07	87.54766	65.37462	170.50906	-47.98778	100.79863	77.12267	186.55759	-61.54459	221.45537	25.145435	257.45935	58.907898	120.65672	71.56908	290.95346	26.82927	120.65672	71.56908	290.95346	26.82927	3.4535375	5.2132215	23.128998	0.14848492	19680.18	20648.01	84653.914	719.80975	675.8923	1145.6072	5349.5054	3.9837418
9	9999	496.78971886634827	289.4615	106.457	388.01758	60.03777	172.83333	166.57704	0.0	166.57704	166.57704	175.0	190.62584	50.228874	262.69028	-17.62914	11.48401	-0.26121533	4.537046	46.309784	-13.663896	-199.03044	0.28742266	0.021275843	0.32615358	0.25242454	-4.0616183	0.83279085	0.6955632	8.867105	1.66893e-06	96.478615	55.05125	175.77554	-13.612878	103.41598	59.911636	190.21147	-17.031422	205.96533	36.823658	248.65027	6.459888	102.54936	53.745132	205.51512	-8.803197	102.5808	53.6851	205.51512	0.23969975	2.6328921	4.2101474	20.551514	-0.5767639	13404.91	11535.819	42236.47	0.057455976	415.8255	807.12115	4223.647	0.0038954027
10	10999	592.4295837879181	196.38412	153.91367	401.0783	10.661528	137.4	441.09918	0.0	441.09918	441.09918	254.0	170.52106	50.386074	246.31013	-30.18584	10.846964	0.3683266	4.657556	49.43174	-14.148636	-177.53922	0.22393177	0.015660765	0.25236002	0.19835265	-3.930915	0.87741065	0.7237562	9.677218	1.1324883e-06	115.72829	32.575882	154.941	2.338009	121.162544	42.666412	171.64938	2.338009	178.38235	25.314869	204.27873	5.073507	57.219807	36.17632	145.44772	-21.676659	57.536064	35.671192	145.44772	0.07071047	0.91484016	1.6373216	14.544772	-0.12972352	4582.8325	4814.0293	21155.04	0.0049999715	87.50963	198.86113	2115.504	2.9930612e-05
