Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	2.36187744140625	114.9012	36.826664	258.07367	78.413795	22.88372	61.74566	0.0	61.74566	61.74566	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.534027	20.702398	116.22645	4.725192	-222.97668	142.12177	5.4865174	-654.5599	0.42295796	0.42220247	1.4679117	-0.8073681	223.39964	142.1039	655.6028	-5.1151075	223.97296	141.19852	655.6028	3.528238	0.90868807	0.35713303	1.0706916	-0.5115107	70100.914	68859.77	429815.03	12.448463	224.20755	141.47864	656.6474	1.2448463
1	1999	3.6151750087738037	114.168365	36.395027	258.07367	78.413795	22.727272	61.74566	0.0	61.74566	61.74566	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.534027	20.702398	116.22645	4.725192	-222.97668	142.12177	5.4865174	-654.5599	0.42295796	0.42220247	1.4679117	-0.8073681	223.39964	142.1039	655.6028	-5.1151075	223.97296	141.19852	655.6028	3.528238	0.90868807	0.35713303	1.0706916	-0.5115107	70100.914	68859.77	429815.03	12.448463	224.20755	141.47864	656.6474	1.2448463
2	2999	4.894900798797607	132.43518	42.431305	264.04816	83.36328	26.394737	61.951843	0.0	61.951843	61.951843	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.69866	20.257914	93.417694	4.4493427	-227.45865	141.76819	5.5470715	-587.53156	0.4176781	0.435259	1.7706525	-1.0112202	227.87633	141.77885	588.1836	-5.7821493	228.44606	140.85901	588.1836	3.6437438	0.9097073	0.3554731	1.0507872	-0.57821494	72028.86	67714.24	345959.9	13.276869	228.68236	141.16321	588.83636	1.3276869
3	3999	6.184478521347046	125.021484	30.893732	177.65392	83.26286	24.85	61.9454	0.0	61.9454	61.9454	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.153423	21.288084	113.57045	4.728559	-225.62935	145.4774	5.384677	-674.6184	0.41324368	0.44182476	1.5419459	-1.1817187	226.04257	145.46878	675.5247	-5.2577925	226.60822	144.58612	675.5247	3.4231703	0.90990406	0.35488945	1.0618968	-0.52577925	72256.414	73789.94	456333.62	11.718095	226.8369	144.86617	676.43225	1.1718096
4	4999	7.518568277359009	118.46721	35.48447	268.41797	78.5589	23.60465	61.797195	0.0	61.797195	61.797195	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.79556	21.837286	119.91302	4.7079477	-229.42647	148.14072	5.5693817	-757.8951	0.38438144	0.44482848	1.5543934	-1.035708	229.81085	148.1377	759.15424	-5.3945065	230.36905	147.26813	759.15424	3.1978729	0.91062015	0.3527701	1.0592752	-0.53945065	74757.8	79064.89	576315.1	10.226391	230.56914	147.55295	760.41547	1.022639
5	5999	118.3226158618927	192.04472	94.01888	368.4397	76.97442	36.76	403.20758	0.0	403.20758	403.20758	86.0	250.69725	207.99	616.3826	-45.90612	250.23479	-4.17923	14.511089	205.99841	-22.577564	-267.95486	0.95235693	0.043288354	1.0125273	0.87372446	-0.42626223	0.9362041	1.0698508	43.37544	6.556511e-07	144.6729	76.824486	306.66168	3.6587481	200.7631	108.715904	438.69934	3.6587481	475.9143	167.35434	636.4281	38.396454	275.15118	125.21409	582.20526	27.66858	275.15118	125.21409	582.20526	27.66858	2.7690783	5.771386	58.220524	0.21030861	91386.75	74528.98	338962.97	765.55023	1035.6963	3051.4233	33896.297	5.81894
6	6999	228.75775122642517	369.94302	117.09437	725.01245	256.6582	72.64286	411.2735	0.0	411.2735	411.2735	86.0	395.8813	232.0098	679.0131	-10.079834	315.10718	-3.8952036	6.902656	39.777332	-20.785225	-423.34457	0.80294347	0.043276303	0.87356734	0.7243486	-1.3135688	0.8984768	0.6709081	5.5893993	1.1920929e-07	159.2212	88.94415	351.4202	3.5828347	218.981	123.50953	489.2643	3.5828347	426.41556	161.6732	594.4762	15.454889	207.4346	150.88718	534.8119	-239.27823	217.2125	136.43596	534.8119	0.018505255	2.3469563	5.4424806	52.077206	-0.6505124	65796.055	65889.984	286023.78	0.00034244443	862.1937	2538.363	27120.354	1.6192051e-06
7	7999	337.88832449913025	383.0421	59.936794	472.7733	239.34854	79.07692	394.6354	0.0	394.6354	394.6354	80.0	315.81335	188.77583	611.0271	-15.680088	176.03258	-4.477543	5.3875613	31.254005	-21.553638	-336.26663	0.63870335	0.04700641	0.72416824	0.5590671	-2.9055405	0.8665596	0.6501332	5.5073714	1.013279e-06	187.86238	102.58362	428.35037	3.4639497	252.31046	140.96393	583.72284	3.4639497	327.23776	153.33183	490.09204	17.81173	74.92731	78.62756	277.41837	-111.27958	89.271515	61.862682	277.41837	0.0017894376	0.43754363	0.5866734	5.417522	-0.45000297	11796.395	13536.941	76960.945	3.2020869e-06	55.080254	72.00952	525.81036	1.3982823e-07
8	8999	444.50779271125793	406.115	79.3179	492.41534	288.3328	79.5	482.6728	0.0	482.6728	482.6728	90.0	258.46283	147.8429	508.07938	-8.121771	93.74754	-4.7626424	5.6886744	28.27937	-21.313282	-272.93448	0.48509654	0.040949237	0.55890965	0.41726097	-4.916403	0.85510325	0.6407805	5.108959	5.9604645e-08	182.51414	88.36477	343.60516	3.5442612	244.31003	121.59581	478.33304	3.5442612	270.22845	119.430374	410.39117	12.205849	25.918425	41.51238	148.50241	-116.6821	39.312424	29.14749	148.50241	0.07321661	0.23068306	0.5824478	8.982474	-0.38465294	2395.0425	3149.3171	22052.967	0.0053606723	15.34366	45.298687	806.8484	1.3268833e-05
9	9999	554.9264459609985	449.1439	61.048462	548.9356	366.60596	89.5	542.6159	0.0	542.6159	542.6159	100.0	233.43044	129.36043	433.1673	-9.631444	67.04708	-4.3513455	6.0335264	37.317574	-20.695366	-245.19125	0.36293912	0.029415445	0.41713467	0.31410527	-6.443484	0.8569266	0.64439225	5.1204576	3.2782555e-07	168.03532	84.399445	337.57626	3.82805	210.73186	113.304054	447.2304	3.82805	246.04424	113.26088	379.31274	9.316028	35.312386	40.807896	152.6526	-71.139854	44.503456	30.52362	152.6526	0.013894171	0.26528606	0.31918517	2.8494465	-0.4586294	2912.2488	3577.7378	23302.818	0.00019304799	15.70297	18.921503	126.543	2.8171273e-06
10	10999	665.6447911262512	414.78543	80.07627	608.82245	336.5098	80.583336	373.88773	0.0	373.88773	373.88773	82.0	215.14043	122.013016	400.18753	-4.485402	58.197678	-3.7891238	6.1905413	40.78189	-20.702019	-224.98816	0.27465284	0.021788947	0.31401235	0.23812176	-7.495315	0.85869014	0.6519616	5.5931673	7.4505806e-08	167.13788	82.06257	343.84885	5.042115	208.76674	108.204956	446.5806	5.042115	215.27945	107.6187	350.26892	4.717168	6.512708	32.14123	110.896095	-104.3609	25.17777	21.013186	110.896095	0.0029456331	0.08510153	0.33023286	2.8902416	-0.7197134	1075.4742	1715.1741	12297.944	8.676755e-06	6.443884	10.729322	83.53497	8.300752e-08
11	11999	776.439546585083	394.3253	114.22268	653.44214	276.07657	80.416664	402.33777	0.0	402.33777	402.33777	79.0	193.77469	107.85849	363.5178	-5.494256	45.44626	-3.178735	6.212365	36.903126	-21.684044	-201.76248	0.20853531	0.015880361	0.2380509	0.1822252	-8.111034	0.8654981	0.6609733	5.7406864	2.3841858e-07	174.11014	86.219604	357.51746	4.806828	216.1962	112.072365	462.189	4.806828	193.72968	99.68288	323.24945	13.497164	-22.466518	40.02301	74.75946	-210.16765	30.539717	34.26239	210.16765	0.07400099	-0.04944044	0.31110263	3.317948	-0.6279505	2106.586	5194.752	44170.44	0.0054761465	8.120488	15.092017	120.919525	3.0155452e-05
12	12999	882.9693460464478	471.52225	115.57258	757.5139	337.8701	91.454544	451.58768	0.0	451.58768	451.58768	82.0	183.19281	100.34608	339.03906	-4.006863	38.186207	-2.3697965	6.440005	41.97016	-22.265057	-190.0497	0.16039523	0.011698631	0.18217361	0.14148499	-7.978966	0.8745892	0.67082566	5.916777	2.9057264e-07	191.10983	95.07228	382.96234	3.6301394	228.41428	120.130066	481.1746	3.6301394	188.20401	85.00091	303.36673	6.853715	-40.210266	50.693596	37.495087	-180.47331	45.669994	45.836197	180.47331	0.01693964	-0.075966805	0.3262056	2.7587862	-0.4873266	4186.7056	6982.721	32570.615	0.0002869514	13.113707	17.362808	103.44093	1.1025679e-06
13	13999	993.755841255188	485.93222	104.03495	694.6924	371.75708	96.0	472.0191	0.0	472.0191	472.0191	88.0	180.84239	97.17235	325.3128	-4.7458215	34.682804	-0.9618226	7.138423	46.904198	-20.844261	-187.17638	0.12730719	0.0074231518	0.14144838	0.114815205	-6.087544	0.9115247	0.6993382	6.462102	2.3841858e-07	174.60803	86.22203	324.45685	3.871207	203.74417	106.80632	405.24155	3.871207	183.6319	83.58407	297.49	5.6336107	-20.112297	38.76436	95.85436	-119.51444	34.387882	26.919392	119.51444	0.23324548	0.023272015	0.45170674	6.4954123	-0.52596605	1907.18	2517.316	14283.702	0.054403454	9.868598	20.917627	421.9038	0.000487715
14	14999	1104.5890378952026	471.19403	39.553024	555.03015	420.554	88.90909	524.9107	0.0	524.9107	524.9107	115.0	178.97449	94.63939	315.69336	-6.6425543	31.107594	-0.033746254	7.5267525	46.8776	-20.819605	-184.70416	0.104017824	0.0055616987	0.11478784	0.09536049	-4.5810547	0.92921007	0.7167782	6.4409013	3.2782555e-07	181.54993	90.15221	357.39764	3.5992415	203.21094	107.11698	421.04974	3.5992415	197.18604	86.13794	298.59332	9.671244	-6.0249057	41.47641	88.99553	-123.63285	30.600838	28.638802	123.63285	0.072721675	0.09741181	0.41642848	4.30308	-0.37614813	1756.592	3084.2874	15285.081	0.0052884417	8.762355	14.569577	185.16496	3.1113224e-05
15	15999	1215.6290304660797	466.396	131.09056	738.87427	317.78583	92.72727	404.0272	0.0	404.0272	404.0272	87.0	179.56438	94.1449	316.66156	-7.6249943	30.839512	1.385064	7.828711	50.091564	-20.546669	-185.14343	0.09072389	0.0017957103	0.09534648	0.08833517	-1.4670284	0.96040493	0.7389458	7.023587	2.3841858e-07	157.23561	80.09674	319.65164	3.817188	145.93419	87.644646	335.5076	0.27291903	181.57484	91.38757	299.49847	6.240016	35.640656	34.78868	141.38814	-51.38386	40.18098	29.427828	141.38814	0.17396773	0.51706386	0.84239864	6.379857	-0.63832575	2480.5083	3334.439	19990.604	0.03026477	28.97493	47.073677	407.02576	0.000254687
16	16999	1326.8708019256592	442.20642	61.394123	563.45593	348.12848	86.90909	343.16922	0.0	343.16922	343.16922	68.0	180.32262	95.659065	317.3039	-6.339199	31.26117	1.7767892	7.994084	49.616318	-23.172495	-185.71892	0.085941896	0.0008649044	0.08832643	0.08460428	-0.54603785	0.9700492	0.74635947	7.1652355	1.4901161e-08	143.92859	74.087494	286.0681	3.3905816	144.72736	86.33858	334.54205	-4.252268	169.76907	92.15562	299.94772	4.493173	25.041721	28.526411	108.74194	-47.99761	28.995884	24.496586	108.74194	0.23438166	0.34607595	0.5746186	3.5118186	-0.337243	1440.844	2138.7273	11824.811	0.054934766	14.870822	27.291164	263.431	0.00035662774
17	17999	1437.7673783302307	495.74368	81.36811	632.43896	364.0673	95.27273	378.1334	0.0	378.1334	378.1334	72.0	180.25304	94.62331	315.6502	-7.229858	29.805904	1.9254111	8.034955	51.759216	-20.78048	-185.4115	0.08338617	0.00037000192	0.0845966	0.08280114	-0.18479255	0.9749963	0.750577	9.346553	1.7881393e-07	176.14212	87.339584	338.9283	4.142212	188.4155	99.97524	379.69827	4.142212	190.09035	86.82019	302.965	9.577129	1.6748437	33.977055	98.51281	-78.85667	27.148119	20.499393	98.51281	0.055928454	0.111222416	0.30984458	2.3772314	-0.5107136	1157.2455	1614.2654	9704.773	0.003127992	7.0079336	9.328242	66.425095	1.3761186e-05
