Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	2.058166742324829	21.867727	16.199148	88.12324	7.9728937	24.55	9.083874	0.0	9.083874	9.083874	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8966274	6.493832	33.349705	-5.190607	7.7804146	8.678303	47.006245	-3.8259275	-0.6305666	0.5053735	1.0066471	-1.5996964	-8.410982	8.418788	2.5572264	-46.71138	8.593777	8.232108	46.71138	0.0011689151	-0.5854674	0.41712454	0.25572264	-1.1188278	141.6206	266.17645	2181.9531	1.3663624e-06	7.75485	8.873425	46.418365	1.3663623e-07
1	1999	2.8575146198272705	21.89739	19.323784	91.71036	6.8197417	24.390244	9.083874	0.0	9.083874	9.083874	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8966274	6.493832	33.349705	-5.190607	7.7804146	8.678303	47.006245	-3.8259275	-0.6305666	0.5053735	1.0066471	-1.5996964	-8.410982	8.418788	2.5572264	-46.71138	8.593777	8.232108	46.71138	0.0011689151	-0.5854674	0.41712454	0.25572264	-1.1188278	141.6206	266.17645	2181.9531	1.3663624e-06	7.75485	8.873425	46.418365	1.3663623e-07
2	2999	3.6460869312286377	17.015001	11.203094	63.820225	6.1277585	21.404255	9.6474495	0.0	9.6474495	9.6474495	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7877517	9.3976345	45.6282	-6.895892	10.192162	12.208515	59.94689	-7.04738	-0.5716236	0.5013529	0.8595862	-1.5933297	-10.763784	11.944662	5.4540505	-59.86889	10.95967	11.765188	59.86889	0.032708716	-0.6050772	0.41837862	0.54540503	-1.0998013	258.534	520.88354	3584.284	0.00106986	10.1600275	12.376998	59.79099	0.00010698599
3	3999	4.444213151931763	18.893555	13.409136	77.89592	6.398895	21.644444	9.584463	0.0	9.584463	9.584463	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7684398	7.593824	38.52175	-5.885399	8.903062	10.836205	56.171665	-4.95661	-0.58562	0.4899888	0.93852663	-1.637347	-9.488682	10.620424	3.689842	-56.08293	9.743272	10.387357	56.08293	0.0063525103	-0.5726975	0.4329602	0.3689842	-1.1083605	202.82849	419.34882	3145.2954	4.035439e-05	8.95857	11.024392	55.994343	4.035439e-06
4	4999	5.234009742736816	14.7635565	9.767971	51.274837	5.4382825	20.22449	9.397522	0.0	9.397522	9.397522	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2687483	5.3901024	22.533459	-5.411339	7.507279	7.7150984	33.658867	-4.5845866	-0.5868321	0.5000162	1.0722659	-1.5748186	-8.094111	7.479732	3.9386168	-34.03151	8.298074	7.2527924	34.03151	0.0046827374	-0.5861503	0.41561297	0.39386165	-1.1279203	121.46102	184.26926	1158.1436	2.192803e-05	7.423026	7.955416	34.540558	2.192803e-06
5	5999	99.56611847877502	127.62675	56.969837	204.47675	16.873861	70.14286	208.16841	0.0	208.16841	208.16841	98.0	92.7163	54.60439	182.46065	-24.797619	7.4754643	-0.7272076	1.8472555	14.052956	-10.153023	-99.25355	0.8835328	0.06216808	0.99970007	0.7810625	-0.19341318	0.81979346	0.6021547	4.4999223	1.2367964e-06	86.79061	36.94309	131.05795	2.4999542	89.74601	40.322895	139.40291	2.4999542	136.2718	54.57442	182.7457	-1.903096	46.5258	22.863314	113.021515	-16.637863	47.154835	21.536072	113.021515	0.025884375	0.62898415	0.91277564	11.302152	-0.76657265	2687.381	1929.8748	12773.863	0.00067000085	38.401512	86.10147	1277.3862	1.5174164e-05
6	6999	194.074711561203	184.45253	58.75074	306.94373	129.74982	110.77778	1033.1371	0.0	1033.1371	1033.1371	1000.0	169.03656	51.20937	209.79228	-26.608305	12.430502	-0.39778432	2.1601782	14.152773	-11.378099	-178.13603	0.68584377	0.053924523	0.7808625	0.5968	-0.5298135	0.83223736	0.6356896	4.9968414	1.8626451e-07	69.031136	34.568268	132.33255	1.131866	83.93623	42.21516	156.44804	1.131866	177.23418	37.591618	205.55112	-15.247231	93.29792	45.131416	190.23647	-26.91196	93.83631	44.001057	190.23647	0.5586547	2.3804533	3.7683985	19.023645	-2.3413222	10741.349	8702.07	36189.91	0.3120951	341.34778	653.69336	3618.991	0.00937583
7	7999	289.60007548332214	205.95901	32.382343	240.78015	146.7854	114.71429	1004.0001	0.0	1004.0001	1004.0001	1000.0	166.48657	58.850628	208.1365	-27.72573	8.919516	-0.2366281	2.2658978	15.612247	-10.879217	-174.53554	0.5234233	0.040237404	0.596648	0.4581357	-0.79828686	0.837025	0.6515072	5.2376328	3.2782555e-07	100.923676	2.4387307	107.03315	95.61698	134.35606	2.4359221	140.98088	128.91077	190.41766	1.7179948	194.99232	184.39792	56.061592	2.2440822	61.6732	48.030884	56.061592	2.2440822	61.6732	48.030884	0.4176216	0.022864973	0.4761209	0.34757096	3147.9382	250.61598	3803.5833	2306.9658	23.462477	2.1996372	29.34445	16.69414
8	8999	384.3959834575653	769.72736	0.0	769.72736	769.72736	731.0	1024.1636	0.0	1024.1636	1024.1636	1000.0	157.37982	50.504208	197.48372	-38.48589	5.2867618	-0.0780136	2.2897491	15.938527	-12.118474	-164.19322	0.40369475	0.030922795	0.45804167	0.35315016	-0.9788741	0.86229247	0.65883994	5.266861	8.6426735e-07	72.19843	28.30993	119.11081	1.0348682	91.945816	36.41479	149.98866	1.0348682	164.58707	10.520386	186.7494	146.29686	72.64124	31.986149	154.40842	28.335875	72.64124	31.986149	154.40842	28.335875	1.5812019	2.7276664	15.440842	0.22639732	6299.8643	5514.62	23841.959	802.9218	181.14197	406.9566	2384.1958	6.415166
9	9999	480.2105145454407	1024.6116	0.0	1024.6116	1024.6116	1000.0	1022.8536	0.0	1022.8536	1022.8536	1000.0	145.62099	42.092896	187.58559	-33.906464	2.533562	-0.23562348	2.2933323	15.753922	-12.281903	-151.08199	0.30461857	0.027427014	0.3530639	0.25881818	-1.4795016	0.82601935	0.64830047	5.71798	1.1026859e-06	104.58448	6.449141	120.37182	92.966774	135.36745	7.0500045	153.10463	121.69332	137.97614	11.65457	165.85486	112.815254	2.6087039	5.4009967	14.149706	-13.52577	4.308414	4.1729684	14.149706	0.00045909703	0.017838132	0.038121067	0.09886623	-0.10705762	35.976097	53.977726	200.21417	2.107701e-07	0.2520159	0.3684437	1.4480368	1.5743392e-09
10	10999	573.6563591957092	387.99445	213.72696	726.8562	212.99535	300.0	221.18077	0.0	221.18077	221.18077	103.0	132.62767	33.207893	166.15416	-35.533493	1.9169326	-0.34425688	2.3828976	18.980232	-11.902208	-137.0955	0.22110853	0.020303955	0.25873068	0.18913679	-2.029669	0.8294201	0.65936023	5.5276885	5.3942204e-06	90.91445	40.148403	132.4269	2.5015874	96.4699	43.945534	145.75809	2.5015874	111.03593	49.52383	151.3837	-3.638108	14.566019	13.259364	40.09255	-13.143421	16.386953	10.9292	40.09255	0.0008442666	0.11592533	0.2281016	0.5163041	-0.9963043	387.97968	421.62875	1607.4124	7.127861e-07	4.420193	4.753116	20.516994	7.127861e-08
11	11999	669.0812351703644	263.96	89.674995	460.45996	203.44067	134.16667	1046.0347	0.0	1046.0347	1046.0347	1000.0	129.83621	36.04086	159.71358	-44.194775	1.8204824	0.10150491	2.4836142	22.077396	-10.023752	-133.89706	0.1697142	0.010963992	0.18908848	0.15005703	-1.5968295	0.88984495	0.68589926	6.286951	2.2649765e-06	108.04061	21.180872	138.2705	1.936368	123.595566	28.014114	164.01901	1.936368	114.8216	26.170708	153.07864	-2.406584	-8.773972	7.090654	20.37733	-32.835842	10.234241	4.745552	32.835842	0.03293883	-0.063710704	0.1138043	1.1278237	-0.4342952	127.25996	111.54224	1078.1926	0.0010849665	1.1808741	1.6117015	20.072105	1.2907119e-05
12	12999	763.9613053798676	314.553	171.42722	689.5528	212.09753	177.66667	1046.0848	0.0	1046.0848	1046.0848	1000.0	126.8333	33.272923	154.47032	-30.680563	1.3919243	0.17683053	2.5742757	22.354025	-10.13048	-130.42657	0.1327921	0.00929708	0.15001391	0.117364414	-1.6595774	0.89452034	0.7009308	5.762251	1.1175871e-07	123.999756	31.609865	155.99852	1.0837148	129.42407	36.581818	172.25983	1.0837148	138.91626	8.468166	153.84695	119.44837	9.492187	35.135506	145.73524	-29.303402	23.466225	27.819807	145.73524	0.08071262	0.47022918	1.9829088	14.573524	-0.18671742	1324.6055	3451.0764	21238.764	0.0065145264	57.986248	272.04886	2123.8762	4.4170367e-05
13	13999	858.8246772289276	368.73926	119.4901	544.2576	145.56874	175.16667	361.8804	0.0	361.8804	361.8804	149.0	130.88261	33.56831	166.7611	-25.469788	1.4496751	0.6786162	2.6216772	23.308868	-10.967149	-134.54248	0.109453	0.004143855	0.11734382	0.10376437	-0.70692176	0.92949635	0.7251579	6.1270847	3.0566007e-06	132.9568	49.501225	188.08852	2.416104	128.32591	49.767002	187.05171	2.416104	125.65958	43.64325	160.56006	-0.90389824	-2.6663342	14.7214	34.370434	-31.410648	12.247655	8.592083	34.370434	0.018548965	-0.012496517	0.14025438	0.40485603	-0.70699644	223.82896	253.20837	1181.3265	0.0003440641	1.7282017	2.083136	12.643424	2.3153414e-06
14	14999	952.7384605407715	474.29553	129.27084	687.7122	303.91827	184.33333	276.74094	0.0	276.74094	276.74094	119.0	144.02893	37.631405	191.42027	-29.285196	1.2511113	0.9508992	2.693047	24.715977	-11.097003	-147.79521	0.10239297	0.0012359491	0.104200795	0.1004647	-0.11180869	0.9510409	0.75059104	6.586118	4.0233135e-07	111.047966	44.223194	159.3174	3.169674	106.03908	44.025978	159.69135	3.169674	171.43913	5.8123593	185.95877	140.49402	65.40005	42.94971	169.74953	7.7797656	65.40005	42.94971	169.74953	7.7797656	1.5112889	2.9268043	16.974953	0.049546532	6121.8433	6893.032	28814.9	60.52475	190.0073	459.37195	2881.49	0.3854604
15	15999	1047.3240022659302	500.83636	107.39426	642.2251	409.8332	182.6	494.64508	0.0	494.64508	494.64508	178.0	156.23679	43.241375	221.3156	-19.080122	1.5044018	1.1296396	2.7242422	25.130913	-13.507567	-160.19382	0.105935976	0.0036029879	0.11269224	0.10093082	0.2905564	0.9480898	0.7623606	8.001313	1.206994e-06	166.49887	59.831154	223.76765	3.8949103	153.75554	55.1073	206.41965	3.8949103	158.35419	54.57897	210.66487	3.8437223	4.598664	14.244684	41.71523	-17.77876	12.272642	8.569773	41.71523	0.021224353	0.042141788	0.107341215	0.70000726	-0.10338419	224.05872	281.22092	1740.1604	0.00045047316	1.4852427	1.9864256	12.562507	4.607783e-06
16	16999	1142.074537038803	561.0768	134.92506	754.0229	333.1022	197.0	507.5966	0.0	507.5966	507.5966	186.0	167.05875	46.348503	225.11588	-37.15776	1.9481196	1.1833199	2.640051	24.768059	-10.24861	-171.10664	0.12326567	0.006378012	0.13559268	0.11270129	0.38364613	0.9584582	0.7593531	7.921324	2.2053719e-06	217.49443	73.46951	305.11572	3.9665942	201.32362	65.60215	277.86627	3.9665942	182.45493	49.456512	222.72049	10.387939	-18.868675	38.36789	176.94687	-70.293495	34.242695	25.6039	176.94687	0.10788724	0.032096066	1.0598419	17.694687	-0.34960416	1828.1221	3571.5273	31310.195	0.011639656	25.29634	174.6646	3131.0195	5.664648e-05
17	17999	1236.913340806961	637.5067	202.7589	948.4557	333.53653	214.4	478.27737	0.0	478.27737	478.27737	190.0	180.85536	50.134197	234.92465	-25.772455	2.1007729	1.109849	2.5371537	24.58629	-12.698003	-185.1344	0.14713745	0.00541029	0.1535111	0.13563171	0.21286276	0.9352887	0.7362394	7.518513	2.1904707e-06	132.77362	54.291637	213.84373	3.0870016	123.87702	50.39981	197.24326	3.0870016	219.44028	6.84293	231.53575	200.46828	95.563255	53.745674	219.45076	12.15087	95.563255	53.745674	219.45076	12.15087	1.8178793	3.6303446	21.945076	0.0644936	12020.934	12211.01	48158.633	147.64365	309.84155	773.0666	4815.8633	0.7836533
