Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	4.093579530715942	-7.041018	19.849474	49.535698	-30.283016	52.4	924.8151	0.0	924.8151	924.8151	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-57.81946	30.011978	0.91337085	-102.11749	-39.838394	21.88988	13.423974	-81.60708	0.019620173	0.37058792	1.283711	-1.1050869	39.858013	21.88632	81.670494	-13.220439	40.226646	21.201159	81.670494	0.07178611	0.8985744	0.32648408	1.0822586	-1.0410129	2067.6719	1573.5385	6670.0693	0.0051532467	40.053074	21.537024	81.733955	0.00051532465
1	1999	6.512655019760132	-124.52508	171.51479	-1.0724659	-367.07056	349.66666	942.12164	0.0	942.12164	942.12164	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.747746	30.25848	6.202834	-101.864655	-20.991167	17.426043	12.797867	-62.97714	-0.16498704	0.36722693	0.94874114	-1.4028978	20.826183	17.421064	63.46857	-13.066821	21.661377	16.37095	63.46857	0.03145522	0.725085	0.47679448	1.0718207	-1.0544754	737.2233	875.4433	4028.2595	0.0009894308	21.04853	16.856512	64.14222	9.8943085e-05
2	2999	8.204737186431885	-391.4315	0.0	-391.4315	-391.4315	1000.0	775.4204	0.0	775.4204	775.4204	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-26.174097	19.657652	19.78253	-61.772182	-1.5892369	11.893471	39.240665	-33.165356	-0.23208685	0.36689085	1.0568506	-1.4453037	1.3571501	11.887992	32.73036	-39.32978	9.27625	7.557606	39.32978	0.007760337	0.12410366	0.7339356	1.0554886	-1.1267987	143.16623	230.96048	1546.8317	6.0222832e-05	8.176533	8.216312	39.425465	6.0222833e-06
3	3999	10.545721769332886	-28.582375	27.139095	-7.4200554	-100.589584	84.15385	875.07544	0.0	875.07544	875.07544	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-30.154673	25.770859	15.272829	-76.71642	13.907022	14.839034	56.172974	-12.975991	0.062081575	0.34560165	1.3333389	-1.2112907	-13.844941	14.834395	12.916414	-56.105556	15.986051	12.497515	56.105556	0.033716027	-0.5872744	0.6089655	1.0610925	-1.0450746	411.74167	561.51263	3147.8335	0.0011367705	15.176522	13.158809	56.269566	0.000113677044
4	4999	13.280658483505249	-4.6318097	11.948326	15.395727	-23.10895	45.5	893.94934	0.0	893.94934	893.94934	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.734283	21.902002	4.4309845	-64.44209	25.299612	14.7497	63.066544	-10.217395	0.52893865	0.31619748	1.8110434	-0.7160318	-24.770674	14.751809	11.178295	-63.009987	25.157188	14.082538	63.009987	0.32188472	-0.8604902	0.3392079	1.0940455	-1.0253922	831.202	808.6757	3970.2588	0.10360978	24.457003	14.370086	62.953484	0.010360978
5	5999	113.41891741752625	-112.241356	128.95651	-16.045301	-365.12857	320.6	893.7201	0.0	893.7201	893.7201	1000.0	139.6077	62.737766	230.33829	-16.737011	7.7528324	-4.8716593	1.2577367	15.727248	-12.738224	-145.17027	0.86418515	0.07393569	0.99970007	0.7430108	-1.3124079	0.6998594	0.53712493	6.424509	4.7683716e-07	-26.41081	18.051311	17.280472	-61.6552	45.54289	24.758467	76.70847	-9.747826	218.5791	7.602501	230.59213	151.99472	173.03621	21.409504	225.67928	80.23721	173.03621	21.409504	225.67928	80.23721	6.6006255	6.81904	22.567928	1.1181717	30399.896	7758.326	50931.137	6438.0107	1276.2448	1488.5085	5093.114	89.71899
6	6999	213.22765946388245	-41.2852	0.0	-41.2852	-41.2852	121.0	777.91943	0.0	777.91943	777.91943	1000.0	232.64684	22.076351	255.01529	-13.703177	5.5990205	-4.604194	1.6900424	27.279785	-13.297638	-237.81065	0.643328	0.05485657	0.74279237	0.5528494	-3.8223119	0.6736365	0.5172505	5.894191	2.9802322e-07	-13.177806	16.060045	25.4022	-34.05837	64.054405	21.116405	106.35135	-7.781612	235.92023	4.788787	248.82715	203.54776	171.86584	20.419037	246.2042	124.70014	171.86584	20.419037	246.2042	124.70014	3.8244424	4.5017686	24.62042	1.1756878	29954.805	7580.521	60616.508	15550.126	734.69824	1065.1891	6061.651	146.9891
7	7999	312.5768527984619	-68.50064	85.74162	0.50858724	-234.69147	266.4	609.8356	0.0	609.8356	609.8356	1000.0	212.14955	23.391977	251.40016	-12.157384	4.9804206	-4.321992	1.9195204	28.565403	-14.246596	-216.30414	0.47909802	0.040283274	0.5526859	0.41286275	-6.139584	0.6528353	0.50420535	5.0353518	1.0430813e-07	-16.984337	19.837454	12.417119	-65.21917	22.96491	20.839943	63.206013	-25.24779	188.2301	8.720011	206.20667	92.37906	165.26518	20.908894	212.30238	93.25454	165.26518	20.908894	212.30238	93.25454	9.706228	6.5026054	20.816381	1.8312091	27749.766	6884.333	45072.3	8696.41	1719.8738	1281.2539	4333.2173	205.6029
8	8999	412.816832780838	-121.5462	54.072174	-67.47403	-175.61838	709.0	638.5693	0.0	638.5693	638.5693	1000.0	165.51756	19.793953	208.5626	-16.726526	2.7792606	-3.9932456	2.064261	30.140402	-18.897793	-168.79337	0.35815352	0.029978333	0.41274238	0.309083	-8.220226	0.6191609	0.48094475	5.5361843	3.5762787e-07	-20.487143	10.851636	1.980769	-50.701412	57.330177	22.373814	85.85527	-3.541559	143.87163	6.495724	165.22879	115.39724	86.541466	22.375809	152.89612	52.55211	86.541466	22.375809	152.89612	52.55211	2.387833	2.7350407	15.289612	0.61757094	7990.102	4309.596	23377.22	2761.7239	259.00824	390.68805	2337.7222	32.454655
9	9999	514.4518356323242	-49.664692	114.09028	51.563923	-209.08829	398.66666	721.3152	0.0	721.3152	721.3152	1000.0	124.23829	18.531685	172.23407	-12.151846	2.592274	-3.309297	2.446873	32.58486	-13.836309	-127.02326	0.26956123	0.02167346	0.3089953	0.23376442	-9.590263	0.6075851	0.47913173	6.206745	6.556511e-07	8.834623	25.15481	53.795204	-49.26072	54.67528	21.76029	95.113785	-6.572708	125.8858	13.349422	144.95477	90.812744	71.21052	23.94105	147.67564	26.253208	71.21052	23.94105	147.67564	26.253208	2.1979742	3.1491442	14.767564	0.32511386	5644.111	4011.4866	21808.094	689.23096	219.3693	419.39786	2180.8093	9.540139
