1000,-1.0512257024344933,
2000,-1.0505065709986654,
3000,-1.0514244243985122,
4000,-1.0506273777179502,
5000,-0.955048445425241,
1000,-1.0512257024344933,
2000,-1.050700037262699,
3000,-1.0506654445274473,
4000,-1.0506663523521984,
5000,-0.9560706387679471,
1000,-1.0511790074442138,
2000,-1.0508967758628163,
3000,-1.0504777227528703,
4000,-1.050606954755997,
5000,-0.9495621986419703,
6000,0.7775075331850462,
7000,0.7981051333765514,
8000,0.19716970756198932,
9000,-0.01256340718515081,
10000,-0.017025109170895746,
11000,-0.029915804247113226,
12000,-0.1327670592151512,
13000,-0.1866224366470497,
14000,-0.37769946183545605,
15000,-0.20870022968538388,
16000,-0.2615523886837321,
17000,-0.24199437526400885,
18000,-0.1900060050849747,
19000,-0.16405879817175428,
20000,-0.17268031121006902,
21000,-0.2655556128228136,
22000,-0.18124921100348124,
23000,-0.14790162509626775,
24000,-0.1556691889211228,
25000,-0.1423706907066074,
26000,-0.09028419602353262,
27000,-0.16516921261293038,
28000,-0.13430005594025993,
29000,-0.16379668470327047,
30000,-0.1272538239338687,
31000,-0.0803325858763841,
32000,-0.11986336555334508,
33000,-0.062497666937790526,
34000,1.4743800748291467,
35000,1.5059124362052583,
36000,-0.11479694533928335,
37000,-0.09695253804599133,
38000,-0.15745146114571873,
39000,-0.14434454022605017,
40000,-0.08369357733686543,
41000,-0.10576491956809952,
42000,-0.10647095999190781,
43000,-0.16771863493182318,
44000,-0.18639866801838992,
45000,-0.09654773793047611,
46000,-0.0982039659702008,
47000,-0.13663805505026536,
48000,0.5797874117622028,
49000,-0.16729044899623283,
50000,-0.17742879423659053,
51000,-0.1862778606901635,
52000,-0.2420528223131625,
53000,-0.19440729588260228,
54000,-0.2170983874304536,
55000,-0.25315508181606,
56000,-0.20418792661059745,
57000,-0.24810601735247387,
58000,-0.0684630776802734,
59000,0.5097860852127781,
60000,-0.27683033249420247,
61000,0.2225181471450106,
62000,-0.19225655657363758,
63000,-0.15600224400443927,
64000,0.2337929096836874,
65000,-0.20435543142853926,
66000,-0.25468800884127596,
67000,-0.2146512866472785,
68000,-0.21471036946492306,
69000,-0.18443565818290605,
70000,-0.21668474332254262,
71000,-0.1783120939901946,
72000,-0.27664240741608975,
73000,-0.1983312730599946,
74000,-0.263858924128044,
75000,-0.22674285671072464,
76000,-0.19784810541999603,
77000,-0.15743160194920508,
78000,-0.21482443900326065,
79000,-0.18939772256295995,
80000,-0.21335388034633665,
81000,-0.2536015607474272,
82000,-0.22644164611544393,
83000,-0.25325859701609693,
84000,-0.24518993343545203,
85000,-0.2778444921075662,
86000,-0.2814777340102323,
87000,-0.2711008370037233,
88000,-0.22098729115134585,
89000,-0.26200379031219667,
90000,-0.2225057231491946,
91000,-0.172034969750575,
92000,-0.2629475248643695,
93000,-0.22460070245520602,
94000,-0.24978057456969074,
95000,-0.2300593226751796,
96000,-0.227970390128052,
97000,-0.23276653215578463,
98000,-0.1939510832986114,
99000,-0.21958030914805393,
100000,-0.16699165909061006,
