Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh
0	999	1.8493080139160156	19.052065	15.706	83.04234	5.1059	22.522728	71.25185	2.4303913	76.86563	68.148674	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1999	2.441791296005249	18.730679	15.602331	83.04234	5.1059	22.222221	71.25185	2.4303913	76.86563	68.148674	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2999	3.079944372177124	14.880216	10.057022	61.04082	6.0590525	19.9	73.33403	2.3587754	77.59022	69.48003	101.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	3999	3.735661029815674	17.850042	17.819202	90.71151	4.7930055	21.733334	72.55286	2.5269387	75.48222	67.00689	100.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4999	4.426692724227905	18.229647	11.426507	58.095108	6.4634733	22.326086	71.42021	3.4153695	75.28027	65.58687	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	5999	105.8429901599884	161.06683	130.93222	376.05365	11.223851	85.181816	167.19193	1.1528275	169.13368	165.35403	88.0	93.580605	52.991062	185.43608	-16.136522	5.570676	-0.781611	1.8786919	12.929234	-10.390819	-100.07811	0.88198686	0.063858874	0.99970007	0.7758259	-0.20649682	0.8424456	0.61452615	4.6858954	2.7939677e-07
6	6999	206.45277047157288	312.74442	71.717804	408.25702	178.17755	147.28572	335.24347	1.1579013	336.61337	333.57126	151.6	188.57814	52.476746	235.38263	-18.180456	8.059872	-0.32711703	2.3172505	18.500082	-11.989186	-198.5521	0.68661636	0.050277933	0.7756446	0.6015585	-0.5005398	0.88859683	0.6580615	5.181953	1.9073486e-06
7	7999	308.9331388473511	343.81543	40.62002	389.85428	262.263	150.66667	179.76404	1.8217884	182.66066	176.64745	209.2	198.31499	60.181602	243.12848	-28.948475	6.301549	-0.13898438	2.4020076	19.80716	-10.500157	-207.64816	0.5326376	0.037906274	0.6013981	0.4657774	-0.720605	0.8971206	0.6733711	5.5388865	5.9604645e-08
8	8999	410.71117067337036	320.4127	42.551216	384.58282	257.60403	181.66667	359.6922	2.065636	364.1901	356.90424	155.5	176.94916	49.00472	222.67961	-19.58693	3.8240283	-0.32887763	2.4625738	21.962711	-11.48963	-184.1133	0.4010741	0.036250815	0.46564132	0.34195736	-1.2222288	0.8583809	0.67040765	5.9062824	2.7939677e-07
9	9999	515.435427904129	306.8047	122.30913	613.9451	186.2107	129.875	972.7086	209.56107	1081.1967	380.05414	867.0	166.21692	49.256767	201.69371	-17.683323	3.168128	-0.047173142	2.5309994	27.092188	-10.629231	-172.51006	0.3011344	0.0217647	0.34186125	0.26569036	-1.2527628	0.89093304	0.68690777	6.39936	1.5795231e-06
10	10999	617.3053455352783	321.87784	38.722008	395.63895	279.37006	133.71428	521.1095	2.1272218	524.729	518.2602	177.8	165.66316	46.462055	220.4232	-26.24925	3.6607962	0.1536617	2.6558008	27.371256	-10.242284	-171.36981	0.23502813	0.016362961	0.2656166	0.20967394	-1.2190127	0.9019981	0.7097992	6.558264	2.346933e-06
11	11999	719.3896405696869	420.59772	140.66771	629.0927	216.87457	150.85715	415.3786	1.6807265	418.48077	412.8062	152.8	173.23132	48.9206	238.37582	-32.517334	4.4948993	0.5751397	2.7646947	29.602022	-10.5436735	-178.82655	0.19360831	0.009148728	0.20964627	0.17980531	-0.69458824	0.95625734	0.74461204	7.071831	2.0861626e-07
12	12999	821.6448028087616	462.59033	146.7753	657.12366	270.47687	162.4	223.26172	1.6379558	226.34917	221.7672	111.3	185.38443	53.363865	248.34462	-49.438023	4.4002495	0.87503743	2.8429117	31.19384	-15.547147	-190.98691	0.17310178	0.0031922595	0.17979124	0.16846791	-0.21818614	0.9705617	0.7529639	7.927177	9.685755e-08
13	13999	921.6547322273254	600.1711	124.70528	673.93787	323.89764	198.5	728.4096	5.400477	740.878	721.53357	230.4	199.49997	57.560333	260.3206	-45.261368	3.644084	0.96996456	2.9459841	31.981308	-11.7585945	-205.21523	0.1673899	0.0008572744	0.16875459	0.16446109	-0.05379172	0.96220773	0.7647498	7.157554	1.3075769e-06
14	14999	1023.0939359664917	766.26654	62.16183	863.0848	704.342	235.25	665.615	2.3825521	669.51117	660.7162	227.1	203.57051	56.751816	255.62439	-46.000813	3.8640983	0.9491983	2.934034	32.516655	-10.773088	-208.89693	0.15849936	0.0019424248	0.16443643	0.15588045	-0.09284468	0.9652363	0.77751374	7.4187727	1.3709068e-06
15	15999	1127.08824300766	869.53125	267.30066	1217.8809	568.21924	278.66666	2525.9683	2.169945	2529.9382	2522.6555	1000.0	209.34346	58.598713	267.79224	-31.446178	3.2395015	0.9947817	2.9008007	34.705784	-12.392633	-214.56699	0.15638858	0.0010736873	0.15797503	0.15468085	-0.0096271895	0.95866245	0.77510446	7.419158	5.9604645e-08
16	16999	1228.8437640666962	809.92554	83.24358	936.5848	704.02356	248.25	755.3162	3.0617437	762.73584	750.39185	340.9	215.28549	60.832222	272.85464	-30.58506	3.1102736	0.9555992	2.9066372	34.272724	-10.44457	-220.25937	0.15339212	0.0029523715	0.15667616	0.14643142	-0.08388593	0.95063394	0.7750743	7.721156	6.3702464e-07
17	17999	1330.8294608592987	1304.5966	644.4343	2215.838	835.8292	411.33334	453.52206	1.7804084	455.83887	450.26273	182.8	217.33292	60.85976	274.25046	-23.142508	2.533497	0.97328466	2.96635	32.05282	-12.906224	-222.1276	0.14266251	0.0015128943	0.14696577	0.1409385	-0.051716935	0.9413995	0.7779992	8.270107	2.9802322e-08
18	18999	1436.0079200267792	902.7559	44.63228	938.10114	839.7943	281.0	3299.4363	4.149202	3306.2688	3293.4934	1000.0	218.43916	61.017605	279.0768	-34.5336	2.5767655	0.9984736	2.9671478	35.204624	-10.202136	-222.95	0.14090395	0.0011617234	0.14260468	0.1387277	-0.0029102482	0.93943894	0.7805763	8.44538	1.3150275e-06
19	19999	1537.2707724571228	849.1881	0.0	849.1881	849.1881	258.0	273.18567	1.5741652	275.77704	269.5543	114.7	222.79506	61.490307	289.18253	-34.58149	2.4274855	1.0050964	2.8567681	31.568878	-13.195645	-227.14139	0.14378066	0.00077076565	0.14460498	0.14100485	0.010053357	0.9342208	0.77192414	7.5427294	2.5182962e-06
20	20999	1640.6557145118713	1576.3027	971.92145	3248.842	890.60785	474.5	1284.2588	505.54407	2800.8672	1110.932	473.4	229.07378	64.040565	299.82907	-27.119205	2.18391	1.0036297	2.839233	31.69897	-10.788784	-233.4535	0.14308137	0.0009195948	0.14490905	0.14147803	0.0071544363	0.92488873	0.769909	8.009958	1.7881393e-07
21	21999	1745.6546630859375	3221.7864	0.0	3221.7864	3221.7864	1000.0	3019.2673	10.024616	3032.814	3003.5732	1000.0	233.97412	65.172356	305.7984	-36.50394	2.0888054	1.0092965	2.8035245	31.82918	-11.53204	-238.13069	0.14287071	0.0016589658	0.14512727	0.14029983	0.018109519	0.90954363	0.76551914	8.412574	2.4437904e-06
22	22999	1850.8119802474976	2721.584	0.0	2721.584	2721.584	824.0	3104.5693	2.9759746	3109.1702	3099.1357	1000.0	239.49565	65.23556	308.65244	-33.832676	1.9430027	0.9973738	2.7440915	34.706306	-12.1753	-243.45848	0.1458477	0.0007642253	0.14688833	0.143997	-0.0050296	0.90898234	0.75711215	8.156881	1.1473894e-06
23	23999	1954.0544579029083	674.96826	0.0	674.96826	674.96826	206.0	2395.9788	571.85486	3259.205	1873.9485	730.1	240.99338	65.75349	311.0853	-22.516212	2.0369706	0.99198234	2.7234533	32.214386	-12.437812	-244.88759	0.14409052	0.0015153371	0.14614815	0.14147434	-0.015526591	0.91448736	0.75942093	8.804911	2.5331974e-06
24	24999	2055.651344060898	2672.5918	461.7411	3134.333	2210.8508	831.5	710.5412	5.238203	719.81494	701.6547	227.7	243.60458	65.61581	312.2801	-23.778307	1.7767854	0.96566623	2.728853	35.520653	-11.693609	-247.31964	0.13787854	0.0029974836	0.14364032	0.13479869	-0.06776053	0.89458835	0.75472593	8.534311	4.3660402e-06
25	25999	2156.6330835819244	1404.5547	228.83368	1633.3883	1175.721	405.5	186.87167	1.3387341	188.41605	185.13995	85.5	244.95854	66.0029	314.73947	-67.8996	1.8004465	0.99777365	2.7306998	32.96739	-10.394522	-248.58534	0.13412799	0.0004231796	0.13541622	0.13335298	-0.004409403	0.89328176	0.7566418	8.661281	3.8929284e-06
26	26999	2258.6140656471252	3298.7043	0.0	3298.7043	3298.7043	1000.0	623.54333	528.20746	1765.1191	283.65787	226.8	248.40755	65.72115	319.42233	-20.733871	1.8350694	0.9874195	2.7186723	35.087193	-12.532633	-251.86803	0.13435026	0.0017612331	0.1370412	0.13162518	-0.0252662	0.9010953	0.76107866	8.422036	2.5518239e-06
27	27999	2362.6662929058075	1728.3529	373.53586	2093.8057	1215.2831	498.66666	2576.7083	675.52264	3340.275	1722.5823	760.7	250.7595	66.612274	322.58203	-30.649582	1.6605549	0.97972274	2.7172182	33.657433	-10.0682	-254.1849	0.13050662	0.0015185132	0.13292226	0.12763263	-0.041291278	0.8873402	0.7588833	9.040141	1.0430813e-06
28	28999	2465.1125440597534	3323.1887	0.0	3323.1887	3323.1887	1000.0	1297.5868	33.822567	1379.7659	1268.9493	375.3	253.59282	67.31995	323.4208	-19.515821	1.7010598	1.0103135	2.7278612	34.809334	-10.568911	-256.89145	0.12798369	0.00091694103	0.12988123	0.12678276	0.021181019	0.87822056	0.7637985	8.698896	2.078712e-06
29	29999	2570.4132990837097	3132.5867	0.0	3132.5867	3132.5867	896.0	3354.8384	3.634941	3360.4658	3349.6667	1000.0	257.65445	67.6595	328.3222	-22.818823	1.7605357	1.0119494	2.6819196	31.519138	-10.305948	-260.87204	0.13189596	0.00030881577	0.13240345	0.1299101	0.024348335	0.87801564	0.76447266	12.801477	3.9190054e-06
30	30999	2675.488065958023	3039.497	0.0	3039.497	3039.497	874.0	3117.897	6.9688063	3127.2998	3106.7195	1000.0	259.34372	67.58438	328.77353	-54.73876	1.6379017	0.98979443	2.6831305	36.395897	-10.800729	-262.43094	0.1311066	0.00091832515	0.13286687	0.12991923	-0.020652032	0.8696176	0.76114774	8.659824	5.5879354e-08
31	31999	2777.9557592868805	1494.9664	352.77942	1847.7458	1142.187	434.5	862.327	2.8969307	867.86914	858.9471	265.4	260.3569	67.708916	329.393	-26.087748	1.667586	0.99026406	2.6779907	31.954994	-10.447327	-263.32974	0.12981458	0.0010164111	0.13152121	0.12815759	-0.019847043	0.8688364	0.7639862	8.789444	3.0994415e-06
32	32999	2879.455089330673	3308.803	0.0	3308.803	3308.803	1000.0	8.596392	0.1281177	8.779898	8.364845	9.0	262.41885	67.99054	330.83417	-21.62824	1.6731632	1.0070336	2.6928391	33.463478	-9.831007	-265.3955	0.12940955	0.00084156025	0.13092403	0.12786326	0.014496395	0.87275994	0.7693482	9.63647	4.865229e-06
