Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	2.823674201965332	-7.041018	19.849474	49.535698	-30.283016	52.4	918.258	0.0	918.258	918.258	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-52.802917	32.349426	1.6233817	-111.25215	-48.50199	30.362816	4.198737	-104.39825	0.524896	0.37766019	1.5937233	-0.80498886	49.02689	30.38324	104.808426	-3.5531585	49.067345	30.317858	104.808426	0.13101803	0.94078934	0.23096812	1.0957464	-0.35531583	3326.7766	3171.9915	10984.807	0.017165722	49.352882	30.713076	105.220215	0.0017165722
1	1999	4.5236170291900635	-124.52508	171.51479	-1.0724659	-367.07056	349.66666	918.258	0.0	918.258	918.258	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-52.802917	32.349426	1.6233817	-111.25215	-48.50199	30.362816	4.198737	-104.39825	0.524896	0.37766019	1.5937233	-0.80498886	49.02689	30.38324	104.808426	-3.5531585	49.067345	30.317858	104.808426	0.13101803	0.94078934	0.23096812	1.0957464	-0.35531583	3326.7766	3171.9915	10984.807	0.017165722	49.352882	30.713076	105.220215	0.0017165722
2	2999	6.9466259479522705	-391.4315	0.0	-391.4315	-391.4315	1000.0	912.08795	0.0	912.08795	912.08795	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-47.90538	33.427692	8.507738	-94.073814	-43.002335	30.948185	11.722586	-88.13669	0.52843904	0.38440365	2.4237342	-0.6455284	43.530773	30.941332	89.305115	-11.717647	44.29616	29.835287	89.305115	0.004979925	0.8094228	0.45368508	1.1234058	-1.0022477	2852.2942	2594.528	7975.4043	2.4799652e-05	44.36538	30.464142	90.48904	2.4799654e-06
3	3999	9.260759115219116	-28.582375	27.139095	-7.4200554	-100.589584	84.15385	911.6571	0.0	911.6571	911.6571	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-50.627388	31.931145	6.2041316	-105.015945	-42.500225	25.96833	9.6565695	-97.11455	0.50680125	0.3911356	1.856233	-0.7821212	43.007023	25.917332	96.963455	-9.216163	43.261814	25.489761	96.963455	0.010122498	0.905553	0.30589426	1.1165242	-0.92161626	2521.3125	2096.8262	9401.912	0.00010246496	43.383003	26.037058	98.17562	1.02464965e-05
4	4999	11.50541877746582	-4.6318097	11.948326	15.395727	-23.10895	45.5	905.3571	0.0	905.3571	905.3571	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-47.75928	31.07072	9.856375	-95.04141	-40.79673	25.029554	14.390018	-89.7472	0.5132899	0.37350944	1.8104341	-0.60688925	41.31002	24.976357	90.20968	-14.957597	41.89504	23.982126	90.20968	0.27236402	0.8955108	0.3703109	1.1195532	-1.0397806	2330.3364	2026.7936	8137.7856	0.07418216	42.10227	24.422964	90.67454	0.007418216
5	5999	111.28051352500916	-362.80737	0.0	-362.80737	-362.80737	1000.0	827.41254	0.0	827.41254	827.41254	1000.0	138.89854	64.0273	233.2791	-19.797129	6.661926	-4.8852906	1.2599534	14.151616	-13.105041	-144.39552	0.8625337	0.07447392	0.99970007	0.7404913	-1.339988	0.697359	0.5377712	9.173113	5.9604645e-07	-33.88266	12.517038	7.7880077	-49.41521	62.604443	16.30521	105.95133	-1.8702829	224.70732	3.963536	232.6557	200.51561	162.10287	16.239733	224.97786	110.228935	162.10287	16.239733	224.97786	110.228935	3.3378608	3.7669413	22.497786	1.0535399	26541.074	5487.73	50615.035	12150.418	589.1155	837.20734	5061.5034	116.13058
6	6999	210.37947535514832	-157.25465	142.53502	-14.719636	-299.78967	539.5	837.2294	0.0	837.2294	837.2294	1000.0	236.69582	20.769192	259.86298	-14.578737	4.8474455	-4.734352	1.513674	21.365139	-15.271239	-241.67519	0.6404243	0.054898113	0.74027103	0.550153	-3.9177043	0.66805196	0.5108596	4.635313	2.3841858e-07	-19.776222	12.930899	15.339122	-48.74362	57.399296	24.356405	92.00617	-6.7560797	235.54335	4.54818	246.64636	205.78128	178.14406	23.50974	242.77676	141.20094	178.14406	23.50974	242.77676	141.20094	5.0278797	5.627336	24.277678	1.5852513	32288.014	8939.902	58940.562	19937.707	1013.0349	1331.1519	5894.056	231.0458
7	7999	309.5899510383606	-134.87328	115.405136	-19.468143	-250.27841	594.5	728.9909	0.0	728.9909	728.9909	1000.0	214.77301	21.561775	252.06364	-13.52489	2.9885898	-4.534118	1.6987325	23.78114	-12.847239	-218.71432	0.4762436	0.040528398	0.54999024	0.40971723	-6.352027	0.64501005	0.4954498	5.05978	4.4703484e-08	-13.131759	14.387511	26.371761	-48.20036	40.378574	26.677315	81.916794	-12.538099	191.55629	6.608276	206.16757	128.00427	151.17772	25.598238	210.90942	106.13663	151.17772	25.598238	210.90942	106.13663	6.770634	6.2461634	20.890373	1.3576704	23509.973	7830.9263	44482.78	11264.982	1164.5369	1213.8102	4364.077	144.44026
8	8999	408.8902506828308	-55.643875	120.820206	17.715809	-264.85373	320.0	706.78485	0.0	706.78485	706.78485	1000.0	166.20657	19.454065	209.91252	-14.609905	2.395339	-4.183134	1.9230981	29.558674	-18.535053	-169.26169	0.35542166	0.029778372	0.40959775	0.30654186	-8.480908	0.6260606	0.48383442	4.8274374	0.0	-14.206538	13.955066	12.690871	-59.46815	50.20407	24.761595	86.0671	-6.7896447	144.90561	5.6030197	161.422	118.39937	94.70154	25.247213	149.75993	56.770283	94.70154	25.247213	149.75993	56.770283	3.3377512	3.7745497	14.975993	0.6614368	9605.802	5075.945	22428.035	3222.865	397.54385	549.4376	2242.8035	37.549953
9	9999	508.3122901916504	-147.15	0.0	-147.15	-147.15	1000.0	829.21466	0.0	829.21466	829.21466	1000.0	122.164925	15.679032	164.02388	-9.569612	1.8290625	-3.704627	2.2136474	25.452179	-15.035038	-124.58158	0.2665675	0.021911496	0.3064539	0.23056652	-10.196887	0.5980371	0.4665532	5.208397	1.1920929e-07	9.412192	24.241835	51.996796	-34.452423	54.764557	22.40878	81.01032	-1.8149798	114.01808	9.312304	131.60228	81.044495	59.253525	26.97623	125.01121	17.987387	59.253525	26.97623	125.01121	17.987387	2.1558676	3.1907904	12.501121	0.23689376	4238.6973	3751.0093	15627.801	323.5461	199.98276	372.254	1562.7802	4.2611
