Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh
0	999	1.3316538333892822	21.867727	16.199148	88.12324	7.9728937	24.55	9.128546	0.22939648	9.3792	8.6536665	38.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1999	1.9088873863220215	21.89739	19.323784	91.71036	6.8197417	24.390244	9.128546	0.22939648	9.3792	8.6536665	38.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2999	2.5075807571411133	17.015001	11.203094	63.820225	6.1277585	21.404255	9.116687	0.2799488	9.628038	8.65777	38.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	3999	3.164026975631714	18.893555	13.409136	77.89592	6.398895	21.644444	9.011259	0.20401643	9.4581995	8.739262	38.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4999	3.828795909881592	14.7635565	9.767971	51.274837	5.4382825	20.22449	9.029055	0.24881445	9.610499	8.68887	38.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	5999	104.3654637336731	160.62366	60.86803	223.98141	16.992573	81.083336	204.05678	1.8433033	207.4027	200.42719	89.4	96.004585	56.845478	196.09464	-17.634548	5.8600907	-0.7119982	1.8226155	13.864113	-10.29748	-102.686005	0.88393724	0.06170322	0.99970007	0.7821803	-0.19022405	0.8296163	0.6055364	4.6388893	1.206994e-06
6	6999	204.79615449905396	198.10622	32.722916	234.46315	115.209	93.72727	286.32562	1.7950579	289.26822	283.89178	171.0	190.74223	59.57803	240.86983	-21.284868	11.192391	-0.30629835	2.271222	17.227907	-11.010287	-200.86195	0.6898645	0.051548753	0.78198624	0.60420096	-0.48508784	0.8724984	0.6557786	5.944341	8.940697e-07
7	7999	311.11519622802734	248.72324	133.29909	495.00476	90.535416	140.2	312.57733	1.4512172	314.1005	309.0769	252.3	178.54846	64.578575	237.1363	-31.463764	7.960631	-0.2720804	2.3510575	18.63709	-10.98223	-187.18178	0.52682275	0.042727567	0.6040425	0.45703304	-0.81654006	0.8595753	0.67103755	5.833546	4.172325e-07
8	8999	417.90581035614014	655.2457	0.0	655.2457	655.2457	616.0	1013.55774	0.51445776	1014.6786	1012.9903	1000.0	164.81046	48.587914	209.32434	-29.950792	4.528056	-0.21346934	2.3253524	22.558027	-12.10795	-171.75168	0.39805883	0.03269421	0.4569129	0.3445846	-1.1199656	0.8474956	0.66630226	6.301334	7.972121e-07
9	9999	510.73541259765625	375.7613	202.39241	837.6924	231.29536	234.14285	1042.1638	1.5491118	1044.0911	1039.357	1000.0	158.91606	42.2192	194.07898	-29.23203	3.443841	-0.035517763	2.3562264	18.361279	-11.658108	-164.7734	0.30291346	0.022515096	0.34449184	0.26535487	-1.2355375	0.85773045	0.6731283	5.962472	2.7120113e-06
10	10999	602.5819573402405	310.32645	124.58657	524.8143	64.695786	150.42857	785.58704	11.762788	811.49207	774.9274	269.0	154.12154	41.786324	211.0705	-23.49835	3.5366786	0.1620811	2.4622738	20.32098	-11.642845	-159.43172	0.23405986	0.017103357	0.26529506	0.20950834	-1.2083658	0.8932346	0.70140636	6.0997076	1.4081597e-06
11	11999	696.0334761142731	303.01822	67.77271	452.4775	242.28296	119.625	287.65424	7.0351577	298.9736	277.04013	119.4	172.4374	46.39806	213.82494	-44.714474	4.159399	0.53839463	2.560711	22.660763	-10.218061	-178.03256	0.19520175	0.010544442	0.20948283	0.17592482	-0.7603116	0.9188631	0.7282378	6.6329575	2.2053719e-06
12	12999	790.4635465145111	389.35065	149.28026	656.21875	215.30804	142.85715	543.3612	8.058923	553.0708	525.07	180.7	172.22946	49.130142	234.44826	-38.11214	4.0175533	0.79463524	2.689558	25.086012	-10.620153	-177.46016	0.16577868	0.005102839	0.17589012	0.15915684	-0.3666119	0.927962	0.7441594	8.26372	2.1606684e-07
13	13999	882.809567451477	585.6774	113.77324	763.8186	430.5325	196.6	639.45966	5.5087905	646.70044	630.0413	207.7	186.40706	54.081783	236.05196	-35.97068	3.2189167	0.97629905	2.7925012	22.477463	-10.582279	-191.86877	0.15901856	0.0012915571	0.16029252	0.15565515	-0.043811537	0.9704252	0.76217604	6.719493	1.8514693e-06
14	14999	978.2815401554108	515.65704	162.0013	667.667	288.0985	182.33333	708.4058	8.029035	717.0905	694.7671	245.0	192.55045	56.80596	258.2864	-44.37837	4.824361	1.0184646	2.8204577	24.051834	-10.623311	-197.73347	0.15621267	0.0014372219	0.15893975	0.1542408	0.0341996	0.9650111	0.77849054	7.18128	3.8929284e-07
15	15999	1073.728595495224	719.32495	43.48634	758.958	647.9013	232.5	340.58752	1.6644012	341.8654	335.7646	147.8	197.52722	59.13453	256.2608	-32.08425	3.552932	0.9869592	2.7612092	24.172539	-13.775394	-202.56625	0.16340186	0.0034607938	0.1682838	0.15623587	-0.023979736	0.9588069	0.7767682	7.0451436	5.662441e-07
16	16999	1168.9471356868744	557.945	220.69073	766.7148	276.06042	187.8	795.2339	5.1558495	805.9303	788.8557	255.3	195.2609	57.97158	252.24297	-35.51602	3.3991952	0.9871796	2.8143985	24.40638	-10.961422	-199.918	0.15233684	0.0014972297	0.15627362	0.15074514	-0.02386529	0.95857	0.77794844	7.6278014	3.695488e-06
17	17999	1265.195838212967	772.4592	41.883495	820.021	727.2828	238.25	911.33185	2.9265938	917.29004	906.7273	288.1	201.33179	59.248447	266.17578	-26.8355	4.035023	1.0167276	2.774164	25.523647	-10.842068	-206.05678	0.15535055	0.000810748	0.15731971	0.15345958	0.031227725	0.93646127	0.7680877	8.1915865	5.9604645e-07
18	18999	1359.0539758205414	785.80206	55.7579	838.73334	700.8543	246.5	753.77747	2.4746852	757.66583	749.56635	239.3	204.28345	60.544537	262.23926	-63.5426	3.2084863	1.0409359	2.6869464	25.800476	-11.312679	-208.76773	0.16375595	0.0018908589	0.16686174	0.15734738	0.07469584	0.9253774	0.7588885	7.5519514	1.4007092e-06
19	19999	1453.2856469154358	820.5713	10.033242	834.1243	807.34216	251.0	1150.7572	9.436207	1177.1505	1140.3198	355.9	205.54146	59.87373	258.52298	-33.248844	2.5416186	0.9608399	2.6563134	21.166927	-11.162496	-209.7873	0.16324092	0.0031780384	0.1677977	0.15706158	-0.07127621	0.91558754	0.75057936	7.5696983	1.847744e-06
20	20999	1548.6087672710419	810.25977	25.755514	847.95557	781.8374	244.5	727.0823	7.527499	733.8844	707.13806	225.5	206.14119	59.53658	259.6594	-27.608772	2.5500596	0.9650209	2.657941	23.144493	-10.943167	-210.09616	0.1523045	0.003247863	0.15901163	0.14898264	-0.06553464	0.9003109	0.74699175	7.81083	5.736947e-07
