Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	1.9433119297027588	2.3847299	5.1158004	14.191907	-6.2243285	21.021276	13.328389	0.0	13.328389	13.328389	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5292408	4.1369543	10.388421	-14.781463	-9.007533	7.307758	9.473628	-29.770464	-0.42118433	0.5478799	1.0397089	-1.9571888	8.586349	7.364446	29.889956	-9.629059	8.894941	6.9885955	29.889956	0.0031055904	0.60165465	0.41865432	1.0933405	-0.9629059	127.96046	160.01155	893.4095	9.644691e-06	7.8935914	7.462087	30.009928	9.644691e-07
1	1999	2.746410846710205	2.120131	5.5353775	14.593496	-8.18244	22.022223	13.328389	0.0	13.328389	13.328389	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5292408	4.1369543	10.388421	-14.781463	-9.007533	7.307758	9.473628	-29.770464	-0.42118433	0.5478799	1.0397089	-1.9571888	8.586349	7.364446	29.889956	-9.629059	8.894941	6.9885955	29.889956	0.0031055904	0.60165465	0.41865432	1.0933405	-0.9629059	127.96046	160.01155	893.4095	9.644691e-06	7.8935914	7.462087	30.009928	9.644691e-07
2	2999	3.5428996086120605	0.7220393	4.745867	13.161113	-8.933144	20.32	16.550606	0.0	16.550606	16.550606	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.8393912	3.7081926	6.8568544	-15.480851	-7.9780593	6.106249	8.71754	-26.819195	-0.4188238	0.5279894	1.0751647	-1.8936572	7.5592356	6.140565	26.575945	-9.183058	7.737226	5.9147196	26.575945	0.026972137	0.5934568	0.37679508	1.0973674	-0.91830575	94.84858	128.28523	706.2809	0.00072749617	6.5326934	6.393649	26.334902	7.2749615e-05
3	3999	4.331354856491089	2.0848615	5.7530184	26.019873	-6.200532	20.44898	11.367334	0.0	11.367334	11.367334	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.4818306	5.0187125	9.616231	-19.882832	-8.797534	6.9975886	3.2001002	-27.865646	-0.44553998	0.5509227	1.1433474	-1.928625	8.3519945	7.0510287	28.774784	-4.6620536	8.50442	6.866414	28.774784	0.00032072095	0.6030009	0.37730017	1.0933836	-0.46620536	119.47281	164.83104	827.9882	1.02861925e-07	7.3353367	7.367305	29.713583	1.0286193e-08
4	4999	5.127249717712402	1.7618061	4.8369718	20.693705	-7.7379947	20.541666	14.219028	0.0	14.219028	14.219028	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.65417	4.5397134	8.466507	-17.360567	-7.7296553	6.904895	6.9390817	-29.814154	-0.38624206	0.53361255	1.266701	-1.7416706	7.3434143	6.880864	29.205547	-7.768998	7.6593776	6.5273237	29.205547	0.001110545	0.54419345	0.40674958	1.0756608	-0.7768998	101.27202	147.88124	852.964	1.2333103e-06	6.47157	6.9295497	29.251228	1.2333103e-07
5	5999	98.70959615707397	53.895966	147.36739	442.2177	-24.422016	115.0	137.0962	0.0	137.0962	137.0962	256.0	112.35825	64.502975	214.72908	-24.86257	11.225141	-2.158706	2.6871407	24.012875	-12.747322	-121.88615	0.8703405	0.069513574	0.99970007	0.756299	-0.69617665	0.80900294	0.6140187	15.68774	8.34465e-07	-7.8862824	17.930841	42.56179	-47.181183	17.299978	30.454794	100.44803	-34.47533	173.01054	55.721855	214.74863	-18.058922	155.71057	46.65165	215.74788	-16.868467	155.94969	45.845943	215.74788	0.12957032	9.028952	6.450948	21.164099	-1.6868467	26422.156	10865.229	46547.145	0.016788468	1579.3276	1287.4963	4479.1904	0.0016788468
6	6999	191.57448029518127	33.58161	20.657854	61.67132	-0.31442234	125.875	298.52	0.0	298.52	298.52	175.0	195.62463	62.051697	242.61414	-40.42344	23.339325	-1.3550627	3.6149268	32.028008	-13.12411	-207.84244	0.6611498	0.05214095	0.75609213	0.5758084	-1.7986184	0.7956178	0.6239442	6.4826837	6.2584877e-07	54.677555	42.12482	123.983025	-10.964677	83.052666	52.996685	170.16869	-7.1648426	211.41655	38.764954	235.81622	-2.7075152	128.3639	44.395397	230.21158	0.032477297	128.3639	44.395397	230.21158	0.032477297	3.9336827	5.0774894	23.021158	0.0032477297	18448.238	11499.595	52997.37	0.0010547749	641.86115	951.86847	5299.7373	0.00010547748
7	7999	285.53587222099304	198.89006	126.02615	360.4132	18.601313	155.0	146.63655	0.0	146.63655	146.63655	205.0	176.53754	62.57681	237.24098	-46.873142	18.808058	-0.7604416	3.7655652	29.732243	-13.23188	-186.96794	0.5057889	0.03860203	0.5756539	0.44174835	-2.5636728	0.79753345	0.63785857	6.641389	7.748604e-07	63.200123	43.462616	137.33665	-19.23925	93.30206	55.586082	180.08769	-20.925974	194.02501	34.00603	225.70673	1.6687565	100.72294	43.02274	213.58105	4.5457516	100.72294	43.02274	213.58105	4.5457516	2.7126436	3.9988112	21.358105	0.14737499	11996.067	9005.466	45616.863	20.663858	384.7441	664.0447	4561.6865	2.0663857
8	8999	379.39885210990906	241.15634	107.7432	317.4462	57.16757	249.0	238.32785	0.0	238.32785	238.32785	336.0	168.38538	55.79035	243.59918	-41.471962	12.274569	-0.6312099	3.9165254	32.7763	-14.055357	-177.18475	0.38563526	0.03125512	0.44162777	0.33354267	-3.4714255	0.8051602	0.6497865	6.755821	3.1292439e-07	92.65706	27.036528	124.98541	2.456883	121.1267	39.01952	161.08725	2.456883	198.3749	16.08487	235.98601	158.12808	77.2482	52.812035	227.0041	14.721705	77.2482	52.812035	227.0041	14.721705	1.4849185	3.400115	22.70041	0.098971784	8756.395	11760.309	51530.867	216.7286	246.23517	728.3099	5153.0864	1.4570334
9	9999	473.5604102611542	248.88605	148.69583	483.0835	85.52277	249.25	352.54242	0.0	352.54242	352.54242	220.0	158.40291	51.627277	320.87646	-31.787546	12.948061	0.01197278	4.163745	38.949306	-14.0146475	-166.11282	0.29306725	0.021356687	0.3334458	0.25954425	-3.6460867	0.8215638	0.6790333	8.509986	1.4938414e-06	88.658325	35.630318	145.64824	2.5694919	89.2398	39.13369	161.128	2.5694919	230.58914	49.54759	319.68793	115.85586	141.34933	75.389465	313.5439	19.682423	141.34933	75.389465	313.5439	19.682423	3.3140962	5.733573	31.354391	0.12789775	25663.207	25243.22	98309.78	387.39774	781.6394	1715.428	9830.979	2.5173378
