Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh
0	999	1.8111238479614258	19.052065	15.706	83.04234	5.1059	22.522728	71.25185	2.4303913	76.86563	68.148674	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1999	2.3933310508728027	18.730679	15.602331	83.04234	5.1059	22.222221	71.25185	2.4303913	76.86563	68.148674	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2999	3.0126380920410156	14.880216	10.057022	61.04082	6.0590525	19.9	73.33403	2.3587754	77.59022	69.48003	101.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	3999	3.660921096801758	17.850042	17.819202	90.71151	4.7930055	21.733334	72.55286	2.5269387	75.48222	67.00689	100.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4999	4.350041389465332	18.229647	11.426507	58.095108	6.4634733	22.326086	71.42021	3.4153695	75.28027	65.58687	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	5999	189.03435826301575	161.06683	130.93222	376.05365	11.223851	85.181816	239.92368	4.4223127	243.88425	230.49834	169.3	93.59725	53.000927	192.35791	-13.997186	5.901792	-0.78282917	1.8773164	12.929234	-10.390819	-100.09165	0.88198686	0.0638589	0.99970007	0.7758098	-0.20680572	0.8423331	0.6144122	4.6858954	2.7939677e-07
6	6999	375.4892921447754	277.1037	74.89901	367.26447	140.79663	132.28572	359.31448	3.4311302	365.17325	352.53333	212.9	192.46432	55.24164	238.80545	-21.990076	10.46022	-0.36757794	2.2990825	17.312782	-12.005482	-202.49454	0.6826187	0.048893355	0.7756018	0.60222954	-0.5145053	0.8755085	0.6573612	5.418164	2.861023e-06
7	7999	561.7778534889221	322.0975	42.428066	366.93478	224.70445	152.14285	232.38174	1.4547325	234.79642	230.58504	126.2	200.19084	56.51533	239.01659	-28.52448	8.898892	-0.21905191	2.395873	20.606926	-9.752474	-209.27922	0.5280962	0.03992131	0.6020585	0.4632292	-0.774656	0.88612574	0.6771612	6.4479628	4.917383e-07
8	8999	751.9273416996002	306.13452	61.20247	365.40332	206.83298	137.57143	1032.758	0.7465288	1034.1261	1031.5546	1000.0	189.60352	56.924725	229.42014	-39.688885	6.338286	-0.11133002	2.4562342	20.995682	-11.139313	-197.33427	0.40594208	0.03136056	0.46310565	0.3548395	-1.0007468	0.8878667	0.68675363	8.786188	9.983778e-06
9	9999	938.6641170978546	281.36917	96.125336	359.57782	55.778687	132.125	433.51166	1.2689464	435.36658	430.876	228.7	173.10832	51.34057	213.00424	-37.962437	4.9773755	0.06739849	2.547101	25.814596	-10.679665	-179.55194	0.31351697	0.023354204	0.3547421	0.27633515	-1.0805026	0.919964	0.7107403	8.358736	2.9802322e-06
10	10999	1124.7080790996552	314.99185	100.17507	443.1337	195.09213	145.85715	711.9099	57.978886	772.66766	583.8406	283.3	178.56985	52.982033	224.44301	-24.131283	5.3181787	0.26149037	2.6903505	26.760616	-10.480826	-184.58319	0.24644165	0.016715322	0.2762706	0.2194571	-1.0321779	0.9336134	0.7341979	8.604405	6.556511e-07
11	11999	1310.8976604938507	752.69324	182.92308	1036.2828	530.2133	248.25	133.83475	1.3568351	135.77957	130.9507	70.2	186.81145	54.718884	235.4873	-35.01872	4.945541	0.5268696	2.7220333	29.987362	-10.85941	-192.67685	0.20285529	0.011782478	0.22054248	0.18181056	-0.7603579	0.9424859	0.7374672	7.268435	5.9604645e-07
12	12999	1497.1352212429047	530.4334	228.45047	785.45026	159.09235	183.2	128.06029	1.191813	129.44652	126.59892	66.5	187.83841	55.18928	261.9684	-41.58019	5.607077	0.8557952	2.7535336	31.41914	-10.246511	-193.3941	0.17257589	0.004483315	0.18178593	0.16844966	-0.25056547	0.9586932	0.7576301	9.500152	1.7881393e-06
13	13999	1683.4929053783417	540.0359	102.999916	668.2485	384.40906	195.2	555.85126	2.4599974	560.9266	551.46466	193.2	202.93564	59.707554	273.16757	-47.510048	7.3823314	0.951891	2.7425892	32.17511	-11.358681	-208.70268	0.16921146	0.004028953	0.17399636	0.16257884	-0.08626498	0.9771647	0.7705253	8.270355	4.172325e-07
