Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh
0	999	1.6863815784454346	19.052065	15.706	83.04234	5.1059	22.522728	71.25185	2.4303913	76.86563	68.148674	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1999	2.2918624877929688	18.730679	15.602331	83.04234	5.1059	22.222221	71.25185	2.4303913	76.86563	68.148674	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2999	2.91084885597229	14.880216	10.057022	61.04082	6.0590525	19.9	73.33403	2.3587754	77.59022	69.48003	101.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	3999	3.561361312866211	17.850042	17.819202	90.71151	4.7930055	21.733334	72.55286	2.5269387	75.48222	67.00689	100.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4999	4.255428075790405	18.229647	11.426507	58.095108	6.4634733	22.326086	71.42021	3.4153695	75.28027	65.58687	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	5999	108.32735633850098	136.03952	63.752586	230.00308	11.223851	74.23077	115.9193	1.2969818	118.37037	113.80227	64.8	93.96458	52.75346	185.1635	-20.238577	5.7550254	-0.8510927	1.7981875	12.050944	-9.878192	-100.4898	0.88010573	0.0656566	0.99970007	0.7707328	-0.22245939	0.8275416	0.6032218	4.5995092	4.3213367e-07
6	6999	214.5559811592102	160.07466	38.60576	222.90431	104.5698	90.2	759.86084	1.863464	762.5295	757.0189	609.1	175.78835	52.37995	212.0914	-23.432259	9.73434	-0.4659823	2.218029	15.01611	-11.176728	-185.28322	0.6784385	0.051393323	0.7705341	0.5920382	-0.57029045	0.8575094	0.64643615	5.6475153	1.013279e-06
7	7999	322.4930260181427	228.74345	118.916626	414.0867	58.21068	157.16667	1076.2367	2.1850388	1079.2538	1072.8136	1000.0	172.97647	46.692665	206.50261	-33.15108	9.965191	-0.26848888	2.3276277	18.4609	-9.954723	-181.30914	0.52037895	0.03819188	0.5918705	0.45743462	-0.82436436	0.85956204	0.66277665	5.517564	2.2351742e-07
8	8999	426.52346992492676	607.0913	0.0	607.0913	607.0913	369.0	316.64868	1.1755241	318.9152	315.42224	145.5	172.66515	37.73814	200.37013	-40.86768	4.924917	-0.27971554	2.284661	19.328445	-11.06566	-179.82785	0.3984987	0.03291615	0.45732287	0.343291	-1.18316	0.84267884	0.64975625	5.7808743	2.2947788e-06
9	9999	531.014182806015	359.5972	270.25824	1068.9574	183.79745	218.5	246.70406	1.3984511	249.54477	244.78235	106.8	178.80959	40.218147	226.81232	-29.05847	4.127967	0.18390363	2.346364	19.29977	-10.201658	-185.71716	0.30608538	0.017770153	0.34319344	0.2812323	-0.9507297	0.9041603	0.6790148	5.7142715	4.4703484e-07
10	10999	640.1755239963531	320.5317	51.069393	399.7505	259.8829	149.8	1038.8745	0.41682085	1039.645	1038.4247	1000.0	175.01906	47.359856	223.07692	-19.434015	3.1980052	0.12698184	2.4171786	19.995268	-10.682852	-181.15166	0.24964805	0.020280244	0.2811914	0.21436869	-1.2253586	0.8886	0.68360734	6.253661	1.8775463e-06
11	11999	745.1675179004669	688.8234	197.23294	947.57874	469.24866	414.0	512.13416	2.38963	515.8605	508.9416	179.5	151.6101	33.62906	186.17087	-39.311905	2.5705533	0.08560875	2.452526	21.852537	-9.147394	-156.38496	0.1857489	0.015348662	0.21430178	0.16131228	-1.5372549	0.86259544	0.6763497	6.226061	3.5762787e-07
12	12999	851.1127257347107	291.34476	120.390945	495.0721	70.04463	116.111115	756.89886	42.407177	843.28467	704.6353	279.7	166.63112	36.35919	221.40652	-42.173977	3.0429075	0.7965217	2.531956	23.497816	-14.475825	-171.75113	0.15256475	0.0036023727	0.1612792	0.1487884	-0.3783367	0.9264925	0.7150867	7.0003514	9.536743e-07
13	13999	955.3271794319153	575.9333	119.07368	794.8078	469.17297	208.0	511.2522	17.594135	528.79425	488.57275	212.9	186.06921	46.427383	235.9792	-30.77599	3.0938966	1.0704716	2.697931	23.78309	-14.875274	-191.60963	0.15295538	0.0021094754	0.15653762	0.14987509	0.13235433	0.9714719	0.7400787	6.9801188	8.940697e-07
14	14999	1062.374423980713	1282.0071	532.1241	1814.1312	749.88306	483.5	2121.1177	546.1549	2531.767	1012.9347	848.8	186.97734	46.246758	231.21489	-38.666336	2.1795864	0.76204455	2.7010725	26.309017	-13.465846	-191.92274	0.14417163	0.008449969	0.15662034	0.12938647	-0.4632185	0.9304587	0.73324996	8.19846	7.5399876e-06
15	15999	1167.80823802948	653.9891	304.50726	1180.0752	444.53058	231.75	768.83606	18.690489	802.71814	735.6954	246.0	186.34773	45.49605	237.91875	-23.09547	1.9348415	0.9502367	2.7117941	26.698921	-11.559948	-191.12437	0.12470932	0.0023845914	0.12937497	0.12192169	-0.10284437	0.91459394	0.7376243	6.7995944	5.736947e-06
16	16999	1272.3301649093628	660.43805	137.97522	880.6314	542.26215	233.0	765.9001	4.3602967	771.9592	758.6501	272.8	188.47287	48.01735	245.12917	-21.804516	1.9163426	0.99170554	2.7431116	27.389618	-12.2514305	-192.9449	0.12242284	0.0012947776	0.124625824	0.12040379	-0.017278997	0.91707236	0.74492335	7.020001	1.1324883e-06
17	17999	1376.7504632472992	737.8133	66.67567	813.71155	651.4074	257.66666	119.23474	1.0590208	120.532555	117.704796	62.6	189.66086	49.258186	244.5362	-31.133698	1.8396895	1.0236951	2.7009046	26.957067	-12.835828	-194.01454	0.12583423	0.0007435391	0.12658206	0.122223824	0.049522713	0.9042137	0.7382518	7.6269646	3.196299e-06
18	18999	1484.715478181839	1379.4169	380.47522	1885.8201	968.70685	435.33334	2629.8901	6.076516	2644.8184	2622.9062	1000.0	194.681	51.388546	261.35992	-18.110004	1.915549	1.0383083	2.7026923	30.137814	-11.129771	-198.9389	0.12743074	0.002035626	0.13282146	0.12578948	0.078427486	0.8897729	0.7338053	8.323905	4.7683716e-07
19	19999	1592.187170267105	3182.1167	0.0	3182.1167	3182.1167	1000.0	2791.106	7.8219695	2803.4111	2780.9316	1000.0	201.62434	54.78395	274.9111	-19.410889	1.9884515	1.0688013	2.6565309	30.024742	-11.474342	-205.85118	0.13937338	0.003138012	0.14612816	0.13286527	0.1357219	0.87384367	0.72823906	7.817055	3.1888485e-06
20	20999	1696.0020356178284	3101.396	0.0	3101.396	3101.396	1000.0	86.6421	225.6102	763.4679	10.082637	36.4	212.35756	58.07657	287.67508	-52.567307	2.0735116	1.0652355	2.6483169	29.704182	-10.252639	-216.67953	0.15449235	0.0036621955	0.15970817	0.14616118	0.12268787	0.8580104	0.7207974	11.111081	2.9802322e-06
21	21999	1799.3097050189972	1557.0525	28.246765	1585.2993	1528.8058	482.0	12.704645	0.63694435	13.176751	11.422013	12.8	221.92555	60.31807	296.9632	-28.928595	2.1500046	1.0011603	2.571782	28.48755	-10.303569	-226.16972	0.16079648	0.00084172026	0.16227515	0.15959173	0.0021944074	0.840322	0.7080475	8.953625	1.1697412e-06
22	22999	1903.9086532592773	2354.7664	0.0	2354.7664	2354.7664	721.0	105.663025	3.4236903	113.61835	102.188126	58.6	225.8625	61.31566	299.843	-43.7998	2.0466971	0.9893033	2.5587718	29.515903	-11.4477	-229.88176	0.15969226	0.0010350127	0.16145374	0.15777835	-0.019616231	0.8379728	0.7195201	8.600281	1.4603138e-06
23	23999	2008.4929594993591	2573.4387	0.0	2573.4387	2573.4387	798.0	414.31464	390.04462	901.7189	87.9391	142.0	228.07327	62.11157	302.04245	-26.493053	1.9111403	1.0044233	2.56603	29.770863	-12.574434	-231.98393	0.15808205	0.0006377223	0.15939295	0.1567101	0.008219588	0.8411749	0.72399867	8.816281	5.9604645e-08
24	24999	2112.231170654297	1552.6022	1259.7191	3183.9517	116.9579	491.66666	11.367411	0.44072613	12.276249	11.028533	12.2	230.98735	63.305588	305.55975	-23.116587	1.9917159	0.99510235	2.5882003	31.726303	-11.336626	-234.76143	0.15778643	0.00083172595	0.15981843	0.15637824	-0.008976163	0.8351325	0.7225639	8.498681	2.0861626e-07
25	25999	2219.591425895691	1672.8462	232.47052	1905.3168	1440.3757	511.0	2687.1914	8.238905	2697.1777	2674.494	1000.0	233.67688	63.980274	307.19852	-38.892853	1.9642277	0.97702295	2.5696387	31.02341	-11.820322	-237.35652	0.15426315	0.002049113	0.15789865	0.15104038	-0.042879228	0.8318423	0.7263596	9.585563	4.4703484e-06
26	26999	2324.48065328598	1721.5167	0.0	1721.5167	1721.5167	520.0	1344.2863	245.9071	1883.3926	1084.9895	431.3	235.46948	64.133194	306.47818	-24.745453	1.8952045	0.9824162	2.5582788	32.33256	-10.889092	-239.07538	0.15068296	0.0012316434	0.15219252	0.14717358	-0.033380874	0.8354628	0.7257622	8.938461	1.5050173e-06
27	27999	2432.5856041908264	3156.9197	0.0	3156.9197	3156.9197	1000.0	3043.0715	1.0883887	3044.9692	3041.2036	1000.0	236.335	63.629967	304.35254	-28.72445	1.7735232	0.97618496	2.6045995	33.467564	-10.17207	-239.7934	0.1458931	0.0023772754	0.14952555	0.14152206	-0.046004392	0.833319	0.7266836	9.076826	5.066395e-07
28	28999	2539.6960933208466	2068.7554	400.27893	2469.0344	1668.4766	635.5	2412.8665	293.7662	2829.9487	1992.1882	716.1	239.9881	63.597584	306.585	-30.017006	1.7506936	0.9769797	2.6000547	32.19626	-10.941957	-243.30588	0.13932894	0.0021395863	0.14218171	0.13628551	-0.045387313	0.8251075	0.728703	8.673598	8.1397593e-07
29	29999	2647.732400417328	1672.5725	4.9243774	1677.4968	1667.6481	501.5	3058.2214	1.2821957	3059.6497	3055.8325	1000.0	240.72905	63.401672	307.46973	-32.558754	1.6980001	1.0074489	2.6096816	33.542393	-10.225879	-243.93243	0.13619706	0.0008924851	0.13831457	0.13489687	0.014855597	0.8213543	0.7290571	9.269737	6.556511e-07
30	30999	2755.0862317085266	3184.658	0.0	3184.658	3184.658	1000.0	3106.9172	2.475161	3111.562	3103.8706	1000.0	241.30412	63.500248	308.1346	-24.977806	1.6771567	1.0065193	2.59836	31.888155	-10.260725	-244.38696	0.14105494	0.00085493835	0.14216307	0.13781959	0.012946072	0.8285604	0.7313597	9.679907	1.1920929e-07
31	31999	2863.8694841861725	3051.8909	0.0	3051.8909	3051.8909	933.0	3187.1687	2.035521	3191.1213	3183.6907	1000.0	244.53139	62.95658	308.77582	-30.236818	1.6269692	0.9476457	2.5725334	32.543987	-11.367041	-247.4978	0.13315582	0.0038709228	0.13950673	0.12733962	-0.105360806	0.82198894	0.7268152	9.576731	1.1622906e-06
32	32999	2971.8621850013733	2468.6624	0.0	2468.6624	2468.6624	746.0	3214.8394	5.8271437	3221.3809	3204.8774	1000.0	247.95692	62.803764	311.2088	-26.877928	1.6208692	0.9999875	2.5878096	31.102213	-11.238863	-250.94942	0.12850815	0.000517253	0.12945122	0.1272469	4.012203e-05	0.8227216	0.7331712	9.468448	1.5571713e-06
33	33999	3076.9588499069214	1815.4502	598.2744	2591.5757	1135.6335	543.3333	949.4868	5.047292	959.8423	943.39905	291.1	250.64194	62.83107	312.9111	-24.326975	1.7368057	1.0035521	2.576104	31.358429	-11.332939	-253.53271	0.12766697	0.0009808568	0.12915134	0.1255464	0.007373484	0.83009815	0.74032694	9.335957	5.349517e-06
34	34999	3186.527485847473	1686.7375	10.547668	1697.2852	1676.1898	500.0	3192.3452	11.314969	3207.004	3172.9834	1000.0	251.1067	62.18467	313.18515	-36.88694	1.7653512	0.9806835	2.5826707	30.381813	-11.878115	-253.96228	0.12777422	0.0014054682	0.12945303	0.12450949	-0.039859887	0.83122915	0.7391517	8.397561	2.2649765e-06
35	35999	3295.0629601478577	1180.206	0.0	1180.206	1180.206	348.0	3012.8066	5.173763	3020.4985	3002.0671	1000.0	251.34964	61.73019	312.1338	-24.320362	1.7091502	0.9817657	2.6013584	30.830448	-10.513376	-254.14087	0.12395481	0.0013042698	0.12583311	0.12109513	-0.038170908	0.8312783	0.73963225	9.060768	9.23872e-07
36	36999	3401.249822616577	3142.7515	0.0	3142.7515	3142.7515	1000.0	3146.1255	2.4193833	3150.4207	3141.9336	1000.0	252.5646	60.46779	312.01044	-50.539864	1.6460905	0.98317045	2.6015131	34.708344	-10.763162	-255.25838	0.11949809	0.0012745599	0.12178128	0.11778512	-0.03572062	0.82813704	0.7388996	8.854523	8.493662e-07
37	37999	3509.492295026779	3183.799	0.0	3183.799	3183.799	1000.0	2913.358	6.6241393	2924.7473	2905.1772	1000.0	256.0766	60.171722	315.8392	-24.298956	1.5625232	0.96948487	2.587825	32.385777	-11.527095	-258.69373	0.115041144	0.0019616876	0.11839461	0.112044334	-0.06597696	0.8204284	0.7329004	8.833988	5.662441e-07
