Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	3.1970937252044678	-24.308325	27.450294	1.1739049	-102.72129	48.3	466.5226	0.0	466.5226	466.5226	694.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-57.748833	38.593243	11.862136	-120.77557	-60.220673	40.865536	5.7609286	-130.30225	0.48783132	0.41202578	1.6359825	-0.9015141	60.70851	40.86998	130.77196	-4.900784	60.805748	40.72516	130.77196	0.113860354	0.9301709	0.25336155	1.0889071	-0.4900784	5355.8774	5216.384	17101.303	0.01296418	61.04006	41.099888	131.60387	0.0012964179
1	1999	5.233659744262695	-57.30226	107.83913	4.5059958	-337.71274	181.0	466.5226	0.0	466.5226	466.5226	694.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-57.748833	38.593243	11.862136	-120.77557	-60.220673	40.865536	5.7609286	-130.30225	0.48783132	0.41202578	1.6359825	-0.9015141	60.70851	40.86998	130.77196	-4.900784	60.805748	40.72516	130.77196	0.113860354	0.9301709	0.25336155	1.0889071	-0.4900784	5355.8774	5216.384	17101.303	0.01296418	61.04006	41.099888	131.60387	0.0012964179
2	2999	7.947117805480957	-26.192087	11.8409395	-8.82314	-44.635845	97.833336	579.5966	0.0	579.5966	579.5966	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-84.36107	37.42817	8.080514	-123.75733	-92.18047	42.525036	9.648368	-146.04462	0.44073153	0.42623687	1.7427541	-0.9631319	92.62119	42.51875	146.48756	-9.846601	92.91131	41.881012	146.48756	0.07594121	0.9323533	0.28768754	1.0932163	-0.98466	10386.53	6039.241	21458.607	0.0057670684	93.16512	42.282406	146.93185	0.00057670684
3	3999	10.15150761604309	-154.84749	164.53635	-0.87157696	-382.9211	404.66666	713.5381	0.0	713.5381	713.5381	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-62.003803	35.27913	1.1584347	-125.15871	-64.80261	35.318794	6.235676	-123.78801	0.45554966	0.41157004	1.7367711	-1.1349839	65.25816	35.31963	124.720055	-6.1298804	65.33382	35.179478	124.720055	0.061122637	0.95148534	0.21365502	1.1474675	-0.612988	5506.103	4183.622	15555.093	0.0037359768	65.58328	35.552082	125.97456	0.00037359766
4	4999	12.967112064361572	-8.4157	16.46183	18.861317	-30.779753	82.333336	651.64014	0.0	651.64014	651.64014	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-77.20578	40.868267	7.5930996	-122.06538	-81.436676	44.624035	10.229087	-148.2582	0.4662176	0.429536	1.5850217	-0.80901206	81.90289	44.626266	148.54657	-10.230413	82.215065	44.048508	148.54657	0.01852217	0.9044046	0.31673974	1.1024764	-1.0001296	8699.588	6096.5776	22066.086	0.00034307077	82.38654	44.580395	148.92188	3.4307075e-05
5	5999	119.75702238082886	-127.93931	144.29413	5.6783667	-352.98288	346.75	773.80505	0.0	773.80505	773.80505	1000.0	140.694	64.5269	232.8808	-14.780726	7.287086	-4.893661	1.2008383	29.40487	-12.516153	-146.08687	0.8626002	0.07446725	0.99970007	0.7408178	-1.3386719	0.6929048	0.5347276	12.007735	4.4703484e-07	-27.782715	15.344598	1.7512074	-56.998882	29.083328	22.139738	62.757626	-12.480052	217.42567	5.5202966	226.11356	157.94748	188.34235	20.734343	230.37172	140.47685	188.34235	20.734343	230.37172	140.47685	10.51348	7.7688055	22.657484	2.5222986	35902.75	7851.6553	53071.13	19733.746	2132.068	1719.7667	5133.6157	395.93668
6	6999	227.98804831504822	-56.909874	62.93064	-6.6307206	-201.05315	152.57143	677.24554	0.0	677.24554	677.24554	1000.0	226.37483	22.736757	249.28334	-17.994757	8.505475	-4.4079742	1.7780468	21.41988	-12.873747	-231.35193	0.64253175	0.05366442	0.7406011	0.5543725	-3.7308102	0.6803263	0.5217686	5.419766	2.4586916e-07	-33.361664	11.915147	5.1444964	-59.851295	44.636906	26.590193	92.6309	-29.183527	213.42667	13.544999	229.78113	73.20524	168.78978	20.831673	230.8398	62.39677	168.78978	20.831673	230.8398	62.39677	5.7928004	5.9126115	21.600063	1.2207664	28923.947	7255.2305	53287.01	3893.3572	1072.5944	1238.6185	4665.6274	90.27106
7	7999	335.92947459220886	-1.3632952	0.0	-1.3632952	-1.3632952	84.0	607.31055	0.0	607.31055	607.31055	1000.0	193.92503	21.836885	230.17868	-18.982443	5.3898916	-4.115475	1.9369832	20.270248	-13.743487	-197.95992	0.48100916	0.040362224	0.55421203	0.41425687	-5.9621572	0.65581065	0.50479287	5.0560904	2.9802322e-08	-21.206375	12.334335	13.531084	-58.14463	28.914814	32.95466	100.439674	-20.788633	169.51837	6.478847	182.98038	145.23257	140.60356	29.359789	190.769	65.78522	140.60356	29.359789	190.769	65.78522	8.914558	6.411045	18.313625	0.65936494	20631.355	7772.431	36392.812	4327.695	1420.7097	1116.9943	3353.8887	43.376465
8	8999	444.7239923477173	-180.8667	159.35123	-21.51548	-340.21793	533.5	758.33856	0.0	758.33856	758.33856	1000.0	152.77463	17.220407	184.6068	-10.327844	2.529894	-4.0332217	1.9746326	23.215782	-16.071674	-155.85106	0.35861993	0.030454243	0.41413453	0.30847642	-8.258675	0.62874436	0.484333	4.7298913	1.7881393e-07	-23.41267	13.063347	14.478135	-62.120106	51.070107	31.502638	99.81928	-30.19401	130.53546	3.9767385	137.97878	109.27878	79.46538	29.569323	158.74255	27.409626	79.46538	29.569323	158.74255	27.409626	3.3029754	4.2548747	14.217963	0.27574652	7189.091	5600.629	25199.197	751.28766	375.2446	571.5449	2021.5048	7.5581093
9	9999	553.1372437477112	-219.20694	0.0	-219.20694	-219.20694	1000.0	324.08264	0.0	324.08264	324.08264	1000.0	114.277565	13.158624	142.61728	-10.368338	1.5952902	-3.7800822	2.0845895	21.936575	-14.12532	-116.69673	0.2673213	0.022456596	0.30838478	0.23042154	-10.278188	0.59690356	0.4616794	4.2914376	1.4901161e-07	-14.595976	11.943477	18.273905	-42.286606	37.98583	26.447731	78.98609	-13.44568	100.43567	3.8179982	108.84642	76.20889	62.449844	26.62771	115.31033	18.307991	62.449844	26.62771	115.31033	18.307991	3.3561382	3.6218076	11.5310335	0.2353107	4609.018	3473.8362	13296.474	335.1825	296.88065	379.79187	1329.6473	4.308066
