Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh
0	999	1.6408867835998535	18.500225	16.669497	111.7164	6.185877	21.911112	60.742584	0.8712576	62.711597	59.419106	53.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1999	2.035806894302368	17.70907	14.165849	67.205025	3.9594252	21.891304	60.742584	0.8712576	62.711597	59.419106	53.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2999	2.4599294662475586	17.825142	22.95943	140.58832	5.134584	20.375	60.72522	0.67172784	61.81471	59.33523	53.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	3999	2.920973777770996	15.418226	9.422609	55.177822	5.3764033	20.67347	60.627136	0.72425467	62.010853	59.745815	53.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4999	3.4287378787994385	19.112518	15.365239	93.06457	6.7504177	22.533333	60.7536	0.50940776	61.215862	59.76718	53.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	5999	105.478266954422	155.20013	101.60804	351.79312	8.19116	88.0	47.598198	0.13901317	47.86597	47.429634	28.0	91.56778	53.86131	194.67424	-18.517134	7.6277356	-0.6986045	1.9182665	12.76829	-9.601707	-98.06884	0.88424903	0.06118063	0.99970007	0.78436667	-0.1859963	0.8595928	0.62331814	5.736536	2.2649765e-06
6	6999	208.36821508407593	295.48627	67.57756	404.76367	203.26694	145.57143	386.18027	5.964771	395.42865	375.88623	212.8	184.67598	56.831783	227.34048	-26.144804	11.988119	-0.26482123	2.283273	14.336541	-10.040951	-194.83844	0.69522953	0.05136126	0.78421587	0.6066791	-0.4649656	0.8809084	0.66112924	5.5117197	6.7949295e-06
7	7999	310.2139346599579	320.73776	112.37492	385.1696	48.287624	143.14285	80.063034	0.7155768	81.03873	79.03893	47.6	196.2652	55.911346	232.64908	-38.60165	8.713046	-0.2382806	2.3717988	16.022009	-9.6286125	-205.30952	0.52889943	0.042378116	0.60651225	0.46053207	-0.78720164	0.87700063	0.6709678	5.401987	7.748604e-07
8	8999	416.1669714450836	339.24033	117.60936	466.63425	92.50267	146.66667	1253.0917	422.61563	1594.7368	428.00674	855.4	182.69266	59.153088	233.50229	-33.648308	5.0013394	-0.06795616	2.3682823	17.611277	-10.03273	-190.53116	0.40605232	0.031063557	0.4604234	0.3532979	-0.96701527	0.87738174	0.66869617	5.8026953	3.695488e-06
9	9999	522.299046754837	509.7662	275.59793	790.019	74.30604	219.75	1065.269	0.40796527	1065.9181	1064.4216	1000.0	164.28778	51.863953	211.37483	-31.253986	3.3912797	-0.058968462	2.418741	18.803017	-10.451874	-170.6988	0.3076684	0.025023932	0.35320428	0.26704487	-1.2484032	0.8770433	0.6777028	6.59894	2.9802322e-08
