Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	1.8913085460662842	20.943867	23.54933	115.327065	4.116121	23.209303	11.739369	0.0	11.739369	11.739369	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5223804	5.516664	33.334972	-0.8980851	7.8434753	7.0885186	41.50237	-0.63730764	0.90056235	0.35593465	1.6417813	-0.38868663	-6.942913	7.1219716	1.6328614	-40.669212	7.1167064	6.9483094	40.669212	0.0069316383	-0.50866324	0.38467613	0.16328613	-1.0354328	98.926506	190.5078	1653.9849	4.804761e-05	5.843469	7.1018167	39.85278	4.804761e-06
1	1999	2.718583106994629	22.335522	23.96433	124.374176	3.452838	23.714285	18.34065	0.0	18.34065	18.34065	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4157567	8.718718	44.916153	-6.0763235	10.531607	11.104337	56.9847	-3.4814599	1.3550386	0.41501468	2.3681505	0.024311993	-9.176567	10.919393	3.9357893	-55.645645	9.579261	10.56789	55.645645	0.0027877789	-0.5216005	0.40631673	0.39357892	-0.9765015	203.44254	461.4917	3096.438	7.77171e-06	8.090994	10.514391	54.33806	7.7717107e-07
2	2999	3.5952413082122803	15.133925	9.13861	52.619244	6.126275	19.96	54.307957	0.0	54.307957	54.307957	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5945396	9.256633	47.338913	-5.3466434	11.787049	11.594324	57.86652	-2.1723635	1.0159799	0.45118883	2.2907917	-0.7596073	-10.77107	11.394519	2.2495515	-56.482403	11.006083	11.167684	56.482403	0.0023958213	-0.5781886	0.39732015	0.22495516	-0.98697007	245.85101	457.5371	3190.2617	5.7399598e-06	9.673675	11.218357	55.13139	5.73996e-07
3	3999	4.448842287063599	18.134651	18.61323	116.574425	6.395498	22.044445	10.149466	0.0	10.149466	10.149466	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.629327	4.5798793	23.88746	-1.3229399	6.5746717	6.1131225	31.264795	-1.166739	1.5838554	0.30623528	2.658422	0.40042177	-4.9908166	6.1050715	2.4262557	-29.846981	5.4837136	5.666483	29.846981	0.0040017115	-0.38104886	0.38755012	0.24262556	-0.9684674	62.18014	119.66511	890.8423	1.6013695e-05	4.0372434	5.559391	28.493462	1.6013695e-06
4	4999	5.319620847702026	18.294903	20.980427	151.20201	6.8408637	20.645834	9.848655	0.0	9.848655	9.848655	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.644715	3.850892	21.767502	-0.54932684	6.8642325	5.376615	29.023003	-0.33016017	1.4798136	0.272477	2.5930572	0.6154059	-5.384419	5.2892833	1.2894169	-27.554163	5.557658	5.1069484	27.554163	0.010215169	-0.4403865	0.34870493	0.1289417	-0.9652312	56.968487	97.390686	759.2319	0.000104349674	4.0474586	4.983112	26.15966	1.0434967e-05
5	5999	95.22982621192932	156.39487	70.7426	230.12445	22.837816	80.083336	207.72748	0.0	207.72748	207.72748	98.0	91.43986	52.895046	183.10794	-22.239775	7.174651	-0.7065848	1.9021724	16.05807	-10.727974	-97.82019	0.8844101	0.06148048	0.99970007	0.7819501	-0.1893791	0.8553833	0.63302493	6.360508	3.5464764e-06	85.351616	39.89161	134.31093	2.0330386	90.73736	43.523335	148.41635	2.0330386	140.26024	54.68815	183.77328	4.8440733	49.52287	33.322212	164.79002	-5.6702833	49.5565	33.272175	164.79002	0.039892785	0.866857	1.8952225	16.479002	-0.20068961	3562.884	4901.4463	27155.754	0.0015914344	85.15129	300.433	2715.5754	8.775369e-05
6	6999	191.10393929481506	203.90051	36.8265	267.6044	154.31352	107.22222	474.28174	0.0	474.28174	474.28174	339.0	172.51433	55.129356	217.49321	-29.641262	10.840604	-0.3179214	2.4282236	26.339193	-9.59045	-181.79288	0.68990505	0.052349575	0.78175193	0.6021105	-0.49220893	0.8880388	0.6854025	6.8964863	5.699694e-07	101.99449	32.758045	140.62856	2.2629986	120.96955	40.70378	171.30844	2.2629986	148.09215	67.425896	215.52411	6.2452726	27.122578	31.185326	67.824814	-55.312103	37.73101	16.868002	67.824814	0.078409374	0.16592903	0.2882153	1.4879777	-0.6106816	1708.1586	1092.0098	4600.205	0.00614803	12.869536	7.3135276	32.065147	0.0002106413
7	7999	285.13942861557007	423.68347	110.887276	511.24197	267.23608	291.0	1043.1373	0.0	1043.1373	1043.1373	1000.0	169.28604	59.50187	216.69453	-26.041348	7.283174	-0.25406873	2.5210018	25.378357	-10.700828	-177.5158	0.52617013	0.041256074	0.60195065	0.45758122	-0.80558014	0.8720201	0.68801045	6.250888	1.66893e-06	83.26735	30.572823	120.28917	0.91646767	107.1703	39.148262	152.6578	0.91646767	181.44841	14.77405	209.05371	149.96533	74.278114	32.312862	174.81961	28.569931	74.278114	32.312862	174.81961	28.569931	1.4688206	2.8391545	17.48196	0.21768743	6561.3584	5981.818	30561.896	816.24097	180.25586	460.9206	3056.1897	6.219315
8	8999	380.643563747406	289.5912	0.0	289.5912	289.5912	232.0	1021.4854	0.0	1021.4854	1021.4854	1000.0	160.69473	49.892326	209.55763	-28.859827	3.9122086	-0.2530206	2.5475826	23.00085	-9.977083	-167.50159	0.39804974	0.03316298	0.4574527	0.3419878	-1.1613193	0.86965805	0.69313604	6.262564	8.940697e-07	96.25976	20.310038	122.71876	13.142254	127.840744	26.478748	156.65395	16.983574	167.65848	7.999038	186.1507	147.56427	39.81774	23.57641	149.04767	23.64149	39.81774	23.57641	149.04767	23.64149	0.4575726	0.8702063	8.77599	0.17189547	2141.2998	3419.4858	22215.209	558.9201	35.860348	122.915825	1308.0409	4.1622834
9	9999	475.9127860069275	479.20053	309.4308	1053.9208	256.22937	369.8	256.03802	0.0	256.03802	256.03802	131.0	151.7191	37.54276	186.79735	-29.175873	2.625545	-0.3863975	2.5861914	22.001682	-10.259237	-157.16418	0.2930752	0.026561089	0.34187412	0.25035593	-1.7056354	0.86009604	0.69145334	8.916718	3.1292439e-06	94.84881	38.592617	139.03955	2.4988325	102.34592	44.460453	159.33337	2.4988325	130.78935	42.083023	170.56284	12.265221	28.443436	10.846478	53.21045	9.431715	28.443436	10.846478	53.21045	9.431715	0.4142275	0.34319794	2.4661822	0.05958924	926.6749	655.49536	2831.3518	88.957245	12.726663	10.583131	60.820545	0.5620287
