Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	3.3557322025299072	-12.577832	12.760877	2.2935584	-36.100147	32.8	916.5956	0.0	916.5956	916.5956	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-35.459606	27.367718	8.515177	-87.85263	-22.709661	21.502016	16.75639	-71.19085	-0.0045750104	0.6006733	1.4680321	-1.7747786	22.705088	21.502274	71.878105	-16.938313	25.331312	18.33558	71.878105	0.026212988	0.6235954	0.6545576	1.1150553	-1.0882539	977.8687	1177.6941	5166.4624	0.0006871208	24.915094	18.834957	73.0687	6.871208e-05
1	1999	5.5659027099609375	-325.42557	0.0	-325.42557	-325.42557	1000.0	916.5956	0.0	916.5956	916.5956	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-35.459606	27.367718	8.515177	-87.85263	-22.709661	21.502016	16.75639	-71.19085	-0.0045750104	0.6006733	1.4680321	-1.7747786	22.705088	21.502274	71.878105	-16.938313	25.331312	18.33558	71.878105	0.026212988	0.6235954	0.6545576	1.1150553	-1.0882539	977.8687	1177.6941	5166.4624	0.0006871208	24.915094	18.834957	73.0687	6.871208e-05
2	2999	8.289770126342773	-322.09894	0.0	-322.09894	-322.09894	1000.0	920.8131	0.0	920.8131	920.8131	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-51.91889	24.228903	2.0077672	-83.34048	-32.629932	16.004078	8.605127	-64.55874	0.061765265	0.5787629	1.6782186	-1.7597795	32.691696	16.011469	64.237755	-8.813515	32.996994	15.372458	64.237755	0.061545793	0.90122646	0.31449232	1.0920535	-0.8813514	1325.114	934.36536	4126.489	0.0037878847	32.83146	15.832211	64.92428	0.00037878848
3	3999	11.068318605422974	-329.8363	0.0	-329.8363	-329.8363	1000.0	919.75653	0.0	919.75653	919.75653	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-53.688828	23.608662	0.4533679	-86.65618	-38.373695	17.63349	0.91405857	-71.19314	0.020758227	0.59084475	1.4798965	-1.8564858	38.39445	17.62482	71.26415	-1.754852	38.39912	17.614647	71.26415	0.21198335	0.96309465	0.15791312	1.083153	-0.17548521	1784.7683	1286.4202	5078.5796	0.04493694	38.304546	17.865396	71.33524	0.004493694
4	4999	13.972224235534668	-35.71331	60.551346	4.5972605	-208.35982	182.1	929.56744	0.0	929.56744	929.56744	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-42.465515	24.92633	13.7307825	-74.28845	-14.000955	17.025112	27.324442	-42.528522	-0.43510947	0.56151026	1.218288	-2.1751857	13.5658455	17.017866	42.98427	-28.493687	18.625458	11.257539	42.98427	0.0063665747	0.4951928	0.72375786	1.0567274	-1.1461748	473.63992	425.3552	1847.6473	4.0533272e-05	17.929464	11.742886	43.485947	4.0533273e-06
5	5999	113.38556694984436	-67.224335	44.766342	-22.457993	-111.99068	158.5	845.9757	0.0	845.9757	845.9757	1000.0	147.24284	66.10273	244.25256	-13.053643	4.57501	-5.0882587	0.9481158	16.803108	-13.262514	-152.24545	0.862314	0.07477326	0.99970007	0.7399294	-1.3756139	0.6840272	0.52680916	15.166886	2.9802322e-08	-14.505877	18.624046	38.200424	-63.445366	51.66496	24.96576	100.73668	-2.6399515	229.70882	6.46417	242.15459	179.5098	178.04387	24.066298	233.88196	124.12524	178.04387	24.066298	233.88196	124.12524	5.653407	5.5214806	23.388195	1.2793125	32278.805	8792.5	54700.766	15407.075	1119.991	1254.0201	5470.0767	162.43915
6	6999	213.47228336334229	-53.723812	121.049446	27.277184	-347.976	215.57143	769.7914	0.0	769.7914	769.7914	1000.0	246.37428	16.26343	269.18863	-17.60812	5.3436184	-4.917335	1.1840247	16.196259	-13.99464	-250.65959	0.63995546	0.05482429	0.73970944	0.55009633	-4.003305	0.66431504	0.50711775	4.6759825	1.1920929e-07	-17.072231	25.567797	27.056728	-76.19232	42.625805	29.14175	82.88053	-25.366976	240.94878	7.2351656	253.03503	179.42099	198.32295	26.982456	264.18997	154.93074	198.32295	26.982456	264.18997	154.93074	8.284896	7.8156796	25.31784	1.8848948	40060.043	11059.284	69796.336	24003.535	1832.0165	1924.5646	6409.9307	293.26733
7	7999	313.34504675865173	-160.70903	145.16539	-15.543649	-305.87442	581.5	479.94394	0.0	479.94394	479.94394	1000.0	221.00023	18.714264	260.95044	-13.08053	2.8087356	-4.6838	1.4111603	20.862225	-12.6286745	-224.42905	0.4764734	0.040495854	0.5499357	0.40980956	-6.4626327	0.6421324	0.49152938	4.893832	1.5646219e-07	-22.741743	26.25857	40.78793	-85.99949	42.82699	31.340567	99.77868	-14.218384	198.83986	6.2487493	214.7104	130.68208	156.01288	30.90776	216.01668	95.2357	156.01288	30.90776	216.01668	95.2357	7.490102	6.98813	21.463144	0.9840186	25295.307	9660.436	46663.203	9069.838	1360.5448	1410.0476	4606.6655	94.15548
8	8999	414.05051445961	-26.820505	38.872032	39.495956	-78.53109	177.0	681.196	0.0	681.196	681.196	1000.0	170.85225	19.455187	219.2886	-12.802938	2.6910098	-4.2826266	1.7027894	24.689957	-13.68011	-173.55084	0.35570735	0.029620634	0.4096903	0.3070632	-8.575067	0.6215191	0.47845778	5.1648865	5.9604645e-08	-14.805231	13.103365	13.074629	-48.598312	53.83326	28.521461	92.22085	-13.678099	145.05452	6.1538	159.42111	91.92304	91.22126	27.62239	158.49973	36.058887	91.22126	27.62239	158.49973	36.058887	3.5623348	4.4788203	15.849972	0.4080973	9084.315	5583.78	25122.162	1300.2434	434.68918	648.9823	2512.216	14.715534
9	9999	514.9071521759033	-19.043467	75.710915	50.446014	-124.3334	368.0	735.2894	0.0	735.2894	735.2894	1000.0	123.115005	14.519848	165.684	-9.706307	1.7204356	-3.8450148	1.8975257	25.708164	-14.187448	-125.29168	0.26703215	0.022033636	0.3069748	0.23070748	-10.374408	0.60486525	0.4683064	5.0491114	9.536743e-07	-8.573836	17.757048	41.367966	-36.590275	64.10585	14.604657	96.79937	7.2628436	104.38634	5.3759646	122.07604	81.9933	40.280483	15.571067	100.92849	8.76922	40.280483	15.571067	100.92849	8.76922	0.8515661	1.2647939	10.092849	0.10351257	1864.9755	1610.4958	10186.56	76.89923	49.376526	121.9677	1018.65594	0.90772456
