Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	3.380615234375	-12.577832	12.760877	2.2935584	-36.100147	32.8	916.5956	0.0	916.5956	916.5956	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-35.459606	27.367718	8.515177	-87.85263	-22.709661	21.502016	16.75639	-71.19085	-0.0045750104	0.6006733	1.4680321	-1.7747786	22.705088	21.502274	71.878105	-16.938313	25.331312	18.33558	71.878105	0.026212988	0.6235954	0.6545576	1.1150553	-1.0882539	977.8687	1177.6941	5166.4624	0.0006871208	24.915094	18.834957	73.0687	6.871208e-05
1	1999	5.639526605606079	-325.42557	0.0	-325.42557	-325.42557	1000.0	916.5956	0.0	916.5956	916.5956	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-35.459606	27.367718	8.515177	-87.85263	-22.709661	21.502016	16.75639	-71.19085	-0.0045750104	0.6006733	1.4680321	-1.7747786	22.705088	21.502274	71.878105	-16.938313	25.331312	18.33558	71.878105	0.026212988	0.6235954	0.6545576	1.1150553	-1.0882539	977.8687	1177.6941	5166.4624	0.0006871208	24.915094	18.834957	73.0687	6.871208e-05
2	2999	8.435618877410889	-322.09894	0.0	-322.09894	-322.09894	1000.0	920.8131	0.0	920.8131	920.8131	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-51.91889	24.228903	2.0077672	-83.34048	-32.629932	16.004078	8.605127	-64.55874	0.061765265	0.5787629	1.6782186	-1.7597795	32.691696	16.011469	64.237755	-8.813515	32.996994	15.372458	64.237755	0.061545793	0.90122646	0.31449232	1.0920535	-0.8813514	1325.114	934.36536	4126.489	0.0037878847	32.83146	15.832211	64.92428	0.00037878848
3	3999	11.271425008773804	-329.8363	0.0	-329.8363	-329.8363	1000.0	919.75653	0.0	919.75653	919.75653	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-53.688828	23.608662	0.4533679	-86.65618	-38.373695	17.63349	0.91405857	-71.19314	0.020758227	0.59084475	1.4798965	-1.8564858	38.39445	17.62482	71.26415	-1.754852	38.39912	17.614647	71.26415	0.21198335	0.96309465	0.15791312	1.083153	-0.17548521	1784.7683	1286.4202	5078.5796	0.04493694	38.304546	17.865396	71.33524	0.004493694
4	4999	13.749250173568726	-35.71331	60.551346	4.5972605	-208.35982	182.1	917.31964	0.0	917.31964	917.31964	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-52.18041	25.633007	7.7910357	-87.605415	-34.795063	22.98899	27.052269	-75.2701	0.033811007	0.55800307	1.455801	-1.6656969	34.828873	22.982372	75.65229	-27.597538	36.768417	19.731272	75.65229	0.02055882	0.80790526	0.50253475	1.081248	-1.0780301	1741.2397	1431.5734	5723.2695	0.00042266506	36.59558	20.088198	76.165276	4.2266507e-05
5	5999	121.90894508361816	-48.714745	60.91447	3.7792068	-176.94383	139.71428	510.3524	0.0	510.3524	510.3524	1000.0	146.14732	65.45176	241.19577	-11.4655075	5.4378567	-5.078779	0.984638	20.374828	-12.952538	-151.14716	0.86198497	0.07484192	0.99970007	0.7397043	-1.3775582	0.68842334	0.53127646	17.28713	5.4575503e-07	-7.445117	14.401008	31.954012	-33.43519	43.823555	28.113539	115.993546	-12.634324	225.34348	4.444424	236.2797	182.30804	181.51994	27.317703	237.0277	103.141716	181.51994	27.317703	237.0277	103.141716	7.491554	7.207035	23.506832	0.9594608	33695.74	9796.671	56182.13	10638.213	1526.6296	1642.0387	5525.7114	99.92756
6	6999	229.98641180992126	-40.173485	66.59199	5.567265	-197.29315	114.14286	870.2721	0.0	870.2721	870.2721	1000.0	236.45932	18.650724	257.07608	-25.389584	6.9769807	-4.7649813	1.3926822	16.253502	-13.90617	-240.90805	0.640585	0.05425823	0.7394876	0.55153865	-3.9218016	0.67279315	0.5155989	5.835636	3.874302e-07	-8.861699	14.190216	14.993535	-49.90171	27.120506	22.279753	79.21712	-8.774429	218.7327	5.0073395	232.52014	187.42703	191.61218	21.754782	228.80632	137.88928	191.61218	21.754782	228.80632	137.88928	11.1371765	7.7068806	22.880632	1.753845	37188.5	8134.9805	52352.332	19013.453	2285.3608	1720.8146	5235.2334	242.16156
7	7999	339.1634793281555	-293.32132	0.0	-293.32132	-293.32132	1000.0	756.5213	0.0	756.5213	756.5213	1000.0	206.77231	18.303352	237.99786	-13.579631	3.2145607	-4.5208855	1.6065179	20.292912	-13.983536	-210.32843	0.4779372	0.040427487	0.55137825	0.41132504	-6.31354	0.64370567	0.4941064	7.4441676	1.7881393e-07	-15.467117	9.045421	15.623685	-36.151646	58.827583	30.772598	89.480545	-14.09964	183.15881	4.7495832	192.47269	153.1673	124.331245	28.060987	193.11789	83.950226	124.331245	28.060987	193.11789	83.950226	4.3843036	5.476144	18.834663	1.0086564	16245.677	7808.907	37294.516	7047.6406	688.96387	1005.3793	3547.4458	89.85168
8	8999	449.00959300994873	-60.71077	114.6315	53.920727	-175.34227	566.5	403.50522	0.0	403.50522	403.50522	1000.0	162.31349	15.714149	198.64537	-17.275919	2.0184605	-4.292297	1.7145147	23.332531	-13.494511	-165.04982	0.35639086	0.030048748	0.41120481	0.30710968	-8.571202	0.61252767	0.4713895	4.717986	1.1175871e-07	-23.896727	11.228875	6.381693	-47.045277	30.784708	24.471344	74.917244	-14.909057	142.90262	4.941035	160.44943	104.28844	112.117905	24.522558	159.01057	61.252583	112.117905	24.522558	159.01057	61.252583	5.941349	4.957719	15.901057	0.8661115	13171.781	5439.51	25284.361	3751.879	774.2037	752.61084	2528.436	53.051567
9	9999	557.8230257034302	-75.515396	79.89541	4.380014	-155.41081	514.0	535.8416	0.0	535.8416	535.8416	1000.0	123.7984	14.68132	168.32979	-22.386665	1.8679141	-3.7981493	2.1472101	24.768429	-15.723459	-126.10916	0.26691017	0.021929078	0.3070217	0.2309126	-10.3073845	0.61148626	0.47359824	5.181821	2.9802322e-08	-26.052626	20.001358	15.49805	-57.73853	29.408875	14.992205	50.96399	-17.425821	120.02894	11.205169	139.51224	81.18912	90.62006	22.006994	143.17682	53.091972	90.62006	22.006994	143.17682	53.091972	4.2228804	3.5272262	13.290436	1.0820576	8696.305	4039.815	20499.604	2818.7576	447.5621	459.75497	1766.3568	57.44857
10	10999	667.8924560546875	-20.255749	22.836494	2.5807455	-43.092243	262.5	265.78055	0.0	265.78055	265.78055	1000.0	92.86964	16.23296	146.72385	-10.884252	1.6615281	-3.423963	2.297055	25.346672	-14.326925	-94.74052	0.20068356	0.016468596	0.23084673	0.17364545	-11.929037	0.58758765	0.46017277	5.074288	4.172325e-07	-19.245615	17.59766	22.672823	-61.13117	46.62634	16.685717	70.333694	-4.8253355	87.32575	13.231748	109.32896	68.146194	40.699413	27.699394	103.82964	2.4288578	40.699413	27.699394	103.82964	2.4288578	1.5072478	2.1721635	10.382964	0.03490741	2423.6987	2571.9294	10780.596	5.8993506	109.07804	206.99692	1078.0596	0.08478514
11	11999	776.8442907333374	-20.386566	65.08799	51.036045	-143.61172	251.4	166.42256	0.0	166.42256	166.42256	332.0	67.76718	15.73653	117.6489	-9.385599	1.2983904	-2.9497232	2.4593318	25.037563	-14.316702	-69.32163	0.15116236	0.012249477	0.17359638	0.1310031	-13.135	0.55806	0.43633437	6.339014	5.736947e-07	-11.66362	16.427025	25.641949	-36.022045	36.960167	21.983963	61.853996	-12.727632	64.21076	12.519086	83.407776	42.58185	27.250595	30.674555	86.84678	-16.650936	31.513851	26.275475	86.84678	0.051554613	1.9835514	2.8006947	8.684678	-0.27391276	1683.5231	2034.8452	7542.3633	0.0026578782	131.92004	202.81842	754.2363	5.1854986e-05
