Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	1.9779553413391113	18.500225	16.669497	111.7164	6.185877	21.911112	82.58951	0.0	82.58951	82.58951	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.872801	15.669312	72.35617	-2.5795596	17.95481	19.587248	93.81246	-0.5976579	0.6324399	0.28724688	1.5375056	-0.3121652	-17.322369	19.564379	1.060446	-92.65723	17.353874	19.536436	92.65723	0.0028865887	-0.7178778	0.3450365	0.1060446	-1.0050578	682.8294	1526.567	8585.362	8.332394e-06	16.310322	19.797983	92.264626	8.3323937e-07
1	1999	2.8340375423431396	17.70907	14.165849	67.205025	3.9594252	21.891304	111.191124	0.0	111.191124	111.191124	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.32318	10.567393	47.389797	-1.5831695	17.968246	14.051355	59.417072	-0.37533376	0.94668293	0.33309013	2.0591128	-0.102941036	-17.021563	13.983749	1.0360488	-58.12516	17.04973	13.94939	58.12516	0.0005507958	-0.7465991	0.32556733	0.10360488	-0.990388	485.27884	683.7585	3378.5342	3.0337605e-07	15.870266	14.126487	56.86134	3.0337606e-08
2	2999	3.7306439876556396	17.825142	22.95943	140.58832	5.134584	20.375	100.996605	0.0	100.996605	100.996605	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.060483	16.974663	76.09669	-5.5166774	18.945515	21.25998	94.62586	-3.8234591	0.6335796	0.4347344	2.034505	-0.6852207	-18.311934	21.169641	4.5414195	-93.769424	18.599854	20.917124	93.769424	0.009983011	-0.6805765	0.40179262	0.45414194	-1.0154911	783.4806	1658.6921	8792.705	9.96605e-05	17.534887	21.148964	93.36093	9.96605e-06
3	3999	4.605845212936401	15.418226	9.422609	55.177822	5.3764033	20.67347	31.543985	0.0	31.543985	31.543985	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.085244	7.793107	37.83064	-5.323507	11.238413	9.930964	48.297306	-3.1039956	0.7805784	0.43378058	1.9087607	-0.8272056	-10.457835	9.799322	3.6001372	-47.11572	10.610646	9.63365	47.11572	0.004352361	-0.61412793	0.38145816	0.36001372	-1.0133272	205.39302	335.4784	2219.8909	1.8943045e-05	9.374928	9.8524275	45.96304	1.8943044e-06
4	4999	5.508503675460815	19.112518	15.365239	93.06457	6.7504177	22.533333	30.290165	0.0	30.290165	30.290165	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.809231	12.252885	59.73245	-5.9270983	15.610658	14.890214	74.6057	-4.9750476	0.9985903	0.5483813	2.6145806	-0.76161087	-14.612068	14.7024975	5.6991787	-73.452896	14.983313	14.3239765	73.452896	0.0008978948	-0.6626739	0.39987436	0.56991786	-1.0096898	429.67596	811.0768	5395.328	8.0621504e-07	13.661636	14.438743	72.58303	8.0621504e-08
5	5999	101.15655446052551	137.23947	113.01341	359.45105	10.507895	78.63636	387.2419	0.0	387.2419	387.2419	207.0	90.99937	52.696938	182.51952	-22.7777	6.684669	-0.79006886	1.8537872	12.023895	-10.347077	-97.41831	0.8817086	0.063885	0.99970007	0.7762932	-0.20720068	0.8413023	0.6131137	6.004149	1.5497208e-06	116.77703	42.684868	164.72166	1.9184235	127.149025	49.585003	181.67432	1.9184235	167.82263	26.311853	182.31136	13.735677	40.673603	36.8525	175.43607	-5.346323	41.028023	36.457504	175.43607	0.007308604	0.7596482	1.6190057	17.543608	-0.03027057	3012.4485	4636.6953	30777.814	5.3415693e-05	71.24771	240.70644	3077.7815	2.9705842e-07
6	6999	196.32614707946777	316.0875	79.519066	392.24872	151.62154	172.33333	298.58435	0.0	298.58435	298.58435	152.0	186.4539	53.923336	238.46202	-28.031725	9.563361	-0.2749722	2.448506	17.599804	-10.629363	-196.42044	0.6891399	0.049053002	0.77610743	0.6064915	-0.47479424	0.8960598	0.6763975	9.172704	2.9802322e-07	100.18374	39.369713	154.46208	2.5039213	113.048744	45.515186	174.70036	2.5039213	194.83066	56.97646	236.81604	7.5627346	81.78189	28.322855	143.16927	-25.959738	82.09946	27.388714	143.16927	1.2270883	0.9145277	0.74059373	8.313904	-0.61068916	7490.4624	4206.571	20497.44	1.5057456	81.39993	75.88436	691.20996	0.13879776
7	7999	292.5854434967041	350.2872	6.5301595	360.3018	340.45065	158.66667	350.45425	0.0	350.45425	350.45425	161.0	198.39029	61.2537	240.83617	-26.225498	6.2659235	-0.1998063	2.5027874	17.503408	-9.469887	-207.69208	0.53244716	0.041072913	0.6063361	0.46391675	-0.757907	0.8972371	0.6826984	6.0712023	5.1259995e-06	119.77584	45.661465	167.00926	2.6081574	132.01105	52.236683	186.63321	2.6081574	146.5908	67.111206	231.51984	4.1075916	14.579735	18.458351	47.632275	-13.489432	16.760351	16.503635	47.632275	0.008648498	0.08606232	0.11569036	0.5978874	-0.33342722	553.2794	762.7913	2268.8335	7.479651e-05	3.145002	4.1130037	12.584736	5.607358e-07
8	8999	389.0829002857208	415.03583	61.081753	502.6994	341.24316	223.6	1033.7524	0.0	1033.7524	1033.7524	1000.0	177.27715	57.747154	233.09494	-26.347807	3.1638007	-0.35731396	2.4653978	19.510963	-10.370638	-184.66579	0.39956832	0.036042716	0.46378237	0.33968738	-1.2556762	0.8702353	0.6708059	5.3983426	3.993511e-06	106.87494	32.527943	152.0601	0.87110937	130.97003	38.82205	182.14798	0.87110937	158.00322	35.541	200.64874	6.41553	27.033178	36.26101	173.89758	-12.494106	29.269228	34.481384	173.89758	0.038765937	0.5201591	1.9245771	17.38976	-0.0834171	2045.6536	4699.204	30240.37	0.0015027978	63.5462	312.28528	3024.0369	1.1999639e-05
9	9999	485.47209882736206	379.43588	72.644714	510.62827	320.11105	190.2	336.56848	0.0	336.56848	336.56848	144.0	155.92949	47.88648	201.00137	-23.988205	1.9462227	-0.4500642	2.4392588	20.692886	-10.450337	-161.7379	0.2904511	0.026335204	0.33958295	0.24922438	-1.7916213	0.8415554	0.65923643	5.404957	2.9191142e-06	118.76851	46.465237	169.94362	2.693898	129.20654	52.972034	190.58092	2.693898	130.9304	51.240105	185.01044	2.8873386	1.723864	7.932899	27.426317	-16.09429	6.362106	5.042439	27.426317	0.0057826005	0.039257143	0.13479286	1.2429086	-0.27359423	65.90259	107.23138	752.2028	3.343847e-05	0.8953688	2.0838034	16.958073	3.1349188e-07
