Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh
0	999	1.2721929550170898	18.500225	16.669497	111.7164	6.185877	21.911112	60.742584	0.8712576	62.711597	59.419106	53.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1999	1.9143781661987305	17.70907	14.165849	67.205025	3.9594252	21.891304	60.742584	0.8712576	62.711597	59.419106	53.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2999	2.5499966144561768	17.825142	22.95943	140.58832	5.134584	20.375	60.72522	0.67172784	61.81471	59.33523	53.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	3999	3.2541072368621826	15.418226	9.422609	55.177822	5.3764033	20.67347	60.627136	0.72425467	62.010853	59.745815	53.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4999	4.016331434249878	19.112518	15.365239	93.06457	6.7504177	22.533333	60.7536	0.50940776	61.215862	59.76718	53.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	5999	123.85676145553589	168.611	135.77371	405.40738	8.223521	94.888885	160.48509	0.18231036	160.90422	160.15051	87.0	90.02184	52.617645	186.63431	-30.503029	6.358652	-0.75040084	1.8771288	11.252401	-9.565437	-96.422165	0.88299423	0.06267119	0.99970007	0.77907145	-0.1983014	0.84788126	0.6189342	4.756722	1.5199184e-06
6	6999	243.04625058174133	269.57364	77.94214	401.32895	158.70741	145.85715	46.56152	0.9978366	48.596985	45.31472	27.7	190.25084	50.70532	238.26447	-22.552435	11.172339	-0.40552774	2.3466542	15.713877	-10.467985	-200.1651	0.6852683	0.053714395	0.7789118	0.596248	-0.5350654	0.88018805	0.6638342	4.7499714	2.861023e-06
7	7999	362.2088408470154	263.65924	96.62915	325.2104	49.118736	118.111115	343.26553	2.1614487	348.99127	340.68146	174.8	207.72304	63.42354	253.92462	-25.063854	10.201875	-0.13943353	2.448736	17.443863	-11.548916	-217.44603	0.52685446	0.0377071	0.5960972	0.46615547	-0.72553456	0.909081	0.6908306	5.6352177	3.1292439e-06
8	8999	488.0328345298767	334.99088	29.16094	386.99133	305.46747	173.66667	1063.0509	0.5556196	1063.6536	1061.5773	1000.0	187.32045	60.85439	245.20078	-24.570103	6.0474386	-0.19202867	2.4776905	19.702253	-9.656728	-195.2464	0.40628034	0.034200203	0.46603853	0.34936032	-1.0810459	0.8986473	0.6948732	6.3060865	5.722046e-06
9	9999	613.7832343578339	409.85312	95.58726	575.1797	346.73953	216.5	1015.3302	0.41105655	1015.9709	1014.39154	1000.0	163.40048	51.73074	215.86272	-19.956234	3.3145227	-0.25450253	2.4045627	19.88639	-10.326835	-169.68114	0.301365	0.026123714	0.34925026	0.25820988	-1.5091485	0.86862254	0.66901606	6.6969614	6.213784e-06
