Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	4.017337083816528	-29.402363	30.974234	20.01816	-68.670876	102.4	755.6802	0.0	755.6802	755.6802	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-62.010925	32.24972	3.392086	-109.65322	-69.24615	37.935738	5.4047017	-134.29318	-0.0593994	0.49296066	1.4641495	-1.3681641	69.186745	37.934856	134.83195	-5.4797187	69.280594	37.76319	134.83195	0.06763088	0.9366054	0.23107567	1.0721414	-0.54797184	6225.8594	4556.182	18179.656	0.0045739356	69.085236	38.0078	135.37288	0.0004573936
1	1999	6.9611546993255615	-33.14873	18.991861	-15.3309555	-59.46254	222.0	755.6802	0.0	755.6802	755.6802	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-62.010925	32.24972	3.392086	-109.65322	-69.24615	37.935738	5.4047017	-134.29318	-0.0593994	0.49296066	1.4641495	-1.3681641	69.186745	37.934856	134.83195	-5.4797187	69.280594	37.76319	134.83195	0.06763088	0.9366054	0.23107567	1.0721414	-0.54797184	6225.8594	4556.182	18179.656	0.0045739356	69.085236	38.0078	135.37288	0.0004573936
2	2999	9.23391342163086	-370.68762	0.0	-370.68762	-370.68762	1000.0	661.41595	0.0	661.41595	661.41595	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-40.0874	34.172215	4.6209464	-90.86007	-45.061474	39.108273	13.588958	-108.70488	-0.085688904	0.49484748	1.3401376	-1.7825811	44.97579	39.13195	109.38256	-13.958934	45.55053	38.461414	109.38256	0.021190932	0.810227	0.4054948	1.066449	-1.049172	3554.1306	4137.9385	11964.544	0.00044905557	45.067387	38.918716	110.22939	4.490556e-05
3	3999	11.581748723983765	-109.47777	141.41673	0.083315395	-354.60388	256.7143	685.25775	0.0	685.25775	685.25775	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-42.295837	30.954351	8.707578	-91.2896	-49.06381	35.882465	13.835463	-110.1069	-0.09066331	0.484076	1.4247204	-1.3012209	48.973145	35.89873	110.698395	-13.681038	49.69883	34.887165	110.698395	0.033865318	0.8340801	0.4220721	1.0964833	-1.0644084	3687.088	3747.1084	12254.135	0.0011468596	49.337532	35.26444	111.29306	0.000114685965
4	4999	14.952939987182617	-26.185682	0.0	-26.185682	-26.185682	41.0	677.96295	0.0	677.96295	677.96295	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-80.667336	19.666079	1.3358988	-118.111916	-91.4289	25.164478	1.9481131	-135.11815	-0.08754409	0.49169877	1.3370785	-1.4868234	91.34136	25.166918	135.56146	-2.0316105	91.35494	25.117561	135.56146	0.2331487	0.9836226	0.11828305	1.0444715	-0.20316106	8976.618	3697.9626	18376.91	0.05435831	91.24724	25.209951	136.05815	0.005435831
5	5999	114.7198555469513	-65.05857	97.014915	11.289513	-292.44998	192.4	877.8876	0.0	877.8876	877.8876	1000.0	142.44571	64.64991	235.12971	-11.956154	6.129688	-4.9728737	1.0860149	22.450485	-13.318689	-147.53714	0.86228347	0.074625105	0.99970007	0.74036294	-1.3554527	0.6836971	0.52803475	20.97876	4.4703484e-07	-13.986133	13.7933035	17.324688	-51.212143	24.6058	25.249897	91.19902	-9.465711	221.04927	9.085551	233.87836	89.066086	196.44348	26.804817	231.129	50.484554	196.44348	26.804817	231.129	50.484554	12.895051	8.375366	23.1129	0.699964	39308.535	9762.39	53420.613	2548.6904	2726.8152	1905.3489	5342.0615	35.337368
6	6999	214.49297785758972	-292.4573	0.0	-292.4573	-292.4573	1000.0	875.0526	0.0	875.0526	875.0526	1000.0	234.50882	17.282988	253.62614	-13.353667	4.358899	-4.740775	1.3998207	17.940758	-12.528761	-239.00385	0.64092505	0.054724578	0.74014485	0.5507066	-3.9159615	0.65336806	0.49977735	4.69272	1.3560057e-06	-17.108948	11.086814	15.0776825	-49.118565	59.043457	28.702837	106.199646	-16.328062	234.48872	4.049736	244.52881	195.16432	175.44525	28.065643	252.09662	121.583855	175.44525	28.065643	252.09662	121.583855	5.7690277	7.165335	24.461075	1.1965182	31568.72	10672.076	63552.707	14782.635	1194.9286	1692.3019	5983.442	145.4773
7	7999	313.8668510913849	-214.28061	0.0	-214.28061	-214.28061	1000.0	941.6534	0.0	941.6534	941.6534	1000.0	215.0916	18.129568	248.10977	-13.825739	2.4379106	-4.573334	1.5119096	20.365555	-16.602558	-218.65251	0.4767223	0.040566802	0.55054367	0.41004053	-6.373588	0.62493217	0.47961023	5.098006	4.172325e-07	-11.159094	16.793756	27.537962	-52.033314	43.356754	24.510065	82.053604	-15.927885	197.53754	5.8836994	211.62509	175.77487	154.18079	25.46553	216.43509	112.78363	154.18079	25.46553	216.43509	112.78363	5.685171	5.463258	21.476978	1.3846835	24420.205	8063.2173	46844.145	12720.147	995.4934	1111.6127	4612.606	157.19962
8	8999	414.823038816452	-126.72129	0.0	-126.72129	-126.72129	1000.0	1001.17084	0.0	1001.17084	1001.17084	1000.0	169.42387	18.329336	214.13712	-10.914677	1.908765	-4.2248263	1.7032661	20.362911	-14.156979	-172.18797	0.35565308	0.029766172	0.4099206	0.30676633	-8.517627	0.5987664	0.4642467	4.5505705	3.799796e-07	-10.698461	18.506086	47.483456	-44.539413	71.299065	19.369175	112.88064	-0.1081909	149.1311	9.57588	172.0341	132.01791	77.83203	21.489151	160.57019	44.050194	77.83203	21.489151	160.57019	44.050194	1.6537008	2.698211	16.05702	0.3941049	6519.6084	4491.299	25782.787	1940.4194	178.97067	429.7491	2578.2788	17.360397
9	9999	515.3477067947388	7.702551	28.390718	36.09327	-20.688168	158.5	552.5179	0.0	552.5179	552.5179	1000.0	124.91979	17.733358	173.15022	-7.9387817	1.7765291	-3.74424	1.9946944	22.611385	-13.944668	-127.153984	0.26688254	0.021930605	0.30667853	0.23061152	-10.24577	0.5830101	0.45885694	5.252485	7.4505806e-08	8.020894	21.394522	49.382195	-39.847477	59.388714	22.269783	98.14324	-1.7796222	117.038795	11.199575	132.70877	76.54966	57.650078	25.79012	123.80023	20.988115	57.650078	25.79012	123.80023	20.988115	1.6871578	2.4752092	12.380023	0.26206085	3988.6616	3611.47	15326.498	440.501	149.7388	297.76767	1532.6498	5.5161695
