Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	2.0149335861206055	20.943867	23.54933	115.327065	4.116121	23.209303	10.958959	0.0	10.958959	10.958959	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6347985	4.352082	27.4886	-0.7940674	6.1112175	5.630676	33.533913	-0.95357203	0.84295654	0.3471048	1.4591852	-0.58367336	-5.268262	5.6963973	2.1975815	-32.55473	5.5012245	5.47175	32.55473	0.0068153655	-0.4326182	0.37622944	0.21975815	-1.0400403	60.203514	120.81327	1059.8105	4.6449204e-05	4.189276	5.5736074	31.854414	4.6449204e-06
1	1999	2.775568962097168	22.335522	23.96433	124.374176	3.452838	23.714285	10.958959	0.0	10.958959	10.958959	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6347985	4.352082	27.4886	-0.7940674	6.1112175	5.630676	33.533913	-0.95357203	0.84295654	0.3471048	1.4591852	-0.58367336	-5.268262	5.6963973	2.1975815	-32.55473	5.5012245	5.47175	32.55473	0.0068153655	-0.4326182	0.37622944	0.21975815	-1.0400403	60.203514	120.81327	1059.8105	4.6449204e-05	4.189276	5.5736074	31.854414	4.6449204e-06
2	2999	3.5449113845825195	15.133925	9.13861	52.619244	6.126275	19.96	10.902742	0.0	10.902742	10.902742	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8676295	5.1948566	30.648916	-0.83082765	7.4568396	6.822636	39.06209	-1.4543606	0.86878103	0.34300545	1.5654247	-0.38442025	-6.588059	6.8706775	2.525495	-38.368885	6.76405	6.6974893	38.368885	0.0009937908	-0.4884643	0.38108245	0.2525495	-1.0324905	90.60873	171.32796	1472.1715	9.876202e-07	5.472035	6.8664694	37.68798	9.8762015e-08
3	3999	4.309657096862793	18.134651	18.61323	116.574425	6.395498	22.044445	10.901944	0.0	10.901944	10.901944	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8861184	4.3419766	25.636517	-0.87262654	6.4157286	5.9782476	34.418102	-0.8471786	0.86196303	0.35916525	1.5610615	-0.67054313	-5.5537653	6.0692058	1.7960789	-33.946503	5.7474117	5.8861556	33.946503	0.0033416743	-0.44268435	0.37621891	0.1796079	-1.0477284	67.67957	138.5736	1152.3651	1.1166788e-05	4.4576735	6.0113134	33.48137	1.1166787e-06
4	4999	5.07558012008667	18.294903	20.980427	151.20201	6.8408637	20.645834	10.952999	0.0	10.952999	10.952999	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.562312	8.476114	49.863956	-1.5424757	8.236499	10.27714	59.69571	-1.7332271	0.87327015	0.35364175	1.5036817	-0.5471996	-7.363229	10.338406	2.486878	-59.075264	7.6144056	10.15483	59.075264	0.0067877863	-0.47155076	0.39252493	0.24868779	-1.0469815	161.09975	487.57004	3489.8867	4.607404e-05	6.342389	10.319443	58.46126	4.607404e-06
5	5999	100.07085299491882	153.50056	71.303246	244.78601	24.47122	77.833336	191.60423	0.0	191.60423	191.60423	89.0	91.45699	53.205452	183.82329	-21.121386	7.467094	-0.70311123	1.8957335	20.34591	-10.50123	-97.85644	0.884969	0.06122456	0.99970007	0.78209984	-0.18854357	0.8460947	0.6255439	4.8662324	1.2218952e-06	85.374374	36.443584	131.71857	2.7205243	92.98231	41.20292	145.25443	2.7205243	163.6106	21.454048	183.8153	85.09104	70.62828	24.193903	139.7301	29.59773	70.62828	24.193903	139.7301	29.59773	1.5782524	2.446403	13.927708	0.20468846	5573.6987	3704.2188	19524.502	876.02563	153.0831	294.0147	1939.8103	6.058314
6	6999	194.85561323165894	230.13075	40.246777	296.4664	148.99927	113.22222	226.82948	0.0	226.82948	226.82948	129.0	179.63208	56.84773	228.70468	-22.39362	12.973633	-0.30007854	2.4048803	24.893944	-11.397381	-189.23651	0.68924963	0.05089886	0.7818902	0.6055225	-0.48123157	0.8902458	0.6814289	6.575691	4.4703484e-07	77.69517	35.116596	129.22743	1.8316734	89.698845	40.94573	149.65675	1.8316734	190.87737	53.316826	228.61487	22.272005	101.17851	38.43235	185.52318	-1.4603075	101.18346	38.41934	185.52318	0.3593194	1.8211462	2.6575103	18.52397	-0.026558306	11714.138	7412.0454	34418.85	0.12911043	238.5485	464.14117	3431.3745	0.0024956814
7	7999	289.6313695907593	262.69763	74.17814	343.32074	161.49803	156.5	481.74756	0.0	481.74756	481.74756	296.0	180.06075	63.234432	229.28592	-32.025375	10.675429	-0.15839975	2.4978275	27.878916	-10.586906	-188.82893	0.532885	0.03876677	0.6053505	0.46523973	-0.73026943	0.8796722	0.68342704	7.0861425	3.33786e-06	104.13521	37.614487	148.78271	1.5372887	121.86524	45.01351	178.78523	1.5372887	156.91704	56.783173	214.42314	5.6490135	35.051796	40.123466	127.10427	-75.03541	44.084538	29.91779	127.10427	0.0022177992	0.50088143	1.217747	12.048589	-0.61359245	2838.5208	3314.0222	16155.495	4.9186337e-06	45.867268	126.48002	1513.6974	1.0458737e-07
8	8999	383.969379901886	385.66302	88.48526	458.2657	226.14899	226.4	576.37994	0.0	576.37994	576.37994	398.0	165.70357	54.6136	214.1511	-25.39332	5.4606767	-0.17927678	2.42735	26.484173	-9.951538	-172.78015	0.40484515	0.032911617	0.4650925	0.34898034	-1.0706408	0.85609597	0.66906315	6.486725	2.682209e-07	115.12478	30.687729	144.57152	2.6107574	133.69307	37.97483	173.44032	2.6107574	136.06354	42.17154	190.77275	5.205295	2.3704693	10.7039	27.558878	-15.375354	8.518616	6.901144	27.558878	0.040326998	0.019130437	0.096403584	0.9750143	-0.16076133	120.19261	170.91699	759.49176	0.0016262666	0.8095458	1.1124738	9.506529	1.30598055e-05
9	9999	478.7789902687073	387.5555	32.74873	431.7745	341.11505	219.25	374.31332	0.0	374.31332	374.31332	198.0	144.87144	44.74887	190.3443	-29.140604	2.59393	-0.38565108	2.3840933	25.870346	-10.78483	-150.3083	0.29777294	0.02826636	0.3488738	0.25247997	-1.6866033	0.83229303	0.656799	6.318233	2.9802322e-08	115.636314	40.10455	158.9741	2.507308	129.79329	46.852592	181.60246	2.507308	120.31278	42.8496	167.93423	5.5039873	-9.4805155	4.841146	7.9302163	-18.650688	9.941064	3.8068511	18.650688	0.04248584	-0.05513991	0.09216481	0.7930216	-0.19496627	113.31687	65.69094	347.84814	0.0018050468	0.85256755	0.53765196	6.2888327	4.0510215e-05
