Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh
0	999	1.5822954177856445	18.531794	9.892109	51.2227	6.696097	22.83721	47.272575	0.66995394	48.6391	46.31941	50.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1999	1.9654579162597656	20.151817	12.101919	65.203514	6.7891846	24.195122	47.272575	0.66995394	48.6391	46.31941	50.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2999	2.3642938137054443	17.428719	10.798082	63.36147	5.468231	21.723404	47.385536	0.84493065	49.07926	46.138054	50.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	3999	2.797988176345825	18.014074	11.071851	50.493156	5.792627	20.6875	47.49043	0.9026875	49.102757	46.253006	50.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4999	3.275639533996582	20.566559	16.361631	99.95171	5.1732616	23.32558	47.594963	0.88666356	49.293304	45.661358	50.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	5999	184.1542673110962	171.34282	91.81685	294.15506	10.283395	86.90909	173.75932	1.4097314	176.42143	171.11407	112.4	95.13001	54.977566	204.14502	-19.510628	6.9244747	-0.7422741	1.866603	14.168635	-10.361078	-101.51685	0.8839411	0.061878774	0.99970007	0.7802802	-0.19547378	0.8400604	0.6140381	4.5140643	3.8146973e-06
6	6999	363.7861783504486	242.78757	70.66197	321.82922	95.22204	110.0	236.4469	1.3237274	238.67067	234.35463	173.5	199.87997	56.756836	244.02191	-29.934708	16.573862	-0.3678901	2.3131394	17.14682	-10.474432	-209.95235	0.68558216	0.05090382	0.78007454	0.60199803	-0.5117876	0.8674918	0.65494144	6.091737	1.7285347e-06
7	7999	547.4639229774475	186.87021	91.606674	323.33215	67.13466	99.1	617.304	7.0336523	627.34283	607.468	646.3	190.37354	59.603344	234.09998	-21.010714	14.528645	-0.3395677	2.3912082	20.03761	-11.888814	-199.02338	0.5244639	0.04251792	0.6018296	0.45327294	-0.86767215	0.8496867	0.6614334	6.044402	5.275011e-06
8	8999	730.5312097072601	268.8935	117.17551	408.78537	63.83119	136.57143	392.22418	2.7922237	398.05246	388.88266	199.9	170.0851	48.27428	203.55316	-30.896942	8.691505	-0.32796323	2.3701887	19.865944	-9.253854	-176.78981	0.39317903	0.032455172	0.4531541	0.33919615	-1.241708	0.84028614	0.65171283	5.590439	1.7881393e-07
9	9999	913.3264403343201	326.68903	69.57452	395.3888	182.57248	147.71428	347.20505	1.2282883	348.9527	345.1046	155.1	153.93633	43.405777	188.88231	-37.68899	5.253791	-0.11640419	2.3491683	20.008465	-9.696854	-159.48235	0.297216	0.021584842	0.33909008	0.26199383	-1.3476647	0.8577358	0.6579586	5.7209353	1.5497208e-06
10	10999	1094.9243757724762	411.13144	67.41241	517.4442	307.86374	164.83333	5.2760034	0.12972352	5.4754395	5.0864973	10.0	150.43248	43.355938	187.73422	-27.197922	3.7749808	0.1475448	2.4512331	22.33307	-11.864964	-155.51675	0.23311083	0.015360487	0.26192927	0.20781846	-1.2369289	0.87584096	0.67323124	6.097242	1.3213139e-06
11	11999	1276.0308730602264	541.3224	63.122517	631.4387	447.16815	193.4	35.466053	1.4857417	37.259502	32.46825	33.3	150.23257	43.79617	200.17815	-20.742031	3.2668219	0.4672851	2.5212953	30.388718	-14.121366	-154.88756	0.1902411	0.010511482	0.20782486	0.17269468	-0.8839843	0.89553106	0.7018899	8.590203	2.026558e-06
12	12999	1457.1105828285217	560.70624	101.335075	704.9457	439.436	197.75	215.4694	1.2205708	217.52954	213.18512	101.3	162.48575	48.754173	218.13747	-21.727287	3.5615108	0.73865676	2.5789254	22.615353	-11.251755	-167.17995	0.16279225	0.0063475026	0.17266211	0.15218009	-0.47456273	0.9097547	0.7302677	6.4006414	2.5331974e-06
13	13999	1642.6556100845337	901.80884	170.79288	1164.167	685.5998	313.5	2565.8196	38.737644	2654.2744	2522.2212	1000.0	172.51299	51.223484	234.55154	-23.628813	4.1166377	0.91352195	2.6381044	20.78328	-11.421901	-177.17366	0.14681983	0.003145263	0.15239911	0.14321725	-0.16510734	0.9046529	0.7366271	6.8504953	4.2915344e-06
14	14999	1823.353805065155	733.9329	191.21654	984.7473	520.9771	248.33333	850.818	99.5739	1019.4553	686.8227	272.9	177.76608	53.345577	246.16423	-29.354792	3.3591874	0.9558941	2.690383	23.51943	-9.922649	-182.29216	0.1430584	0.0028230748	0.14778876	0.13755436	-0.08639408	0.9110626	0.75492144	6.9901643	1.6465783e-06
15	15999	2004.6535096168518	901.5681	129.18796	1116.0652	770.3273	290.5	7.541177	0.19315116	8.021398	7.271849	14.6	186.83739	56.48846	263.81818	-21.570086	3.483268	0.95885444	2.720613	27.138521	-12.059574	-191.36197	0.13474208	0.0030483159	0.13950251	0.1304578	-0.082520954	0.89987314	0.7502836	7.0625124	5.185604e-06
16	16999	2185.833881378174	657.44275	310.8173	927.4615	54.431892	207.8	11.105032	0.21876392	11.741005	10.967379	14.1	186.19576	56.438057	265.00266	-24.576012	3.3198755	1.0687984	2.6515384	23.320507	-11.9818535	-190.34995	0.1398158	0.002346613	0.14307095	0.1307216	0.13791792	0.91658705	0.76581043	7.4803433	1.2293458e-06
17	17999	2366.0886328220367	791.0667	495.79056	1232.1538	98.51256	258.66666	10.4935055	0.41270444	11.046576	9.9600315	13.4	190.68889	57.867485	263.97018	-81.904	3.2883992	0.99786633	2.5910242	25.663387	-10.785317	-194.83566	0.14283343	0.0017421709	0.14592938	0.13918637	-0.0040083104	0.9079506	0.7552904	7.256117	2.5071204e-06
18	18999	2550.271156311035	1230.9402	214.04295	1528.969	1036.0378	389.66666	833.8778	63.771053	931.7917	670.824	343.6	196.08525	58.925816	275.34717	-42.578938	2.767146	0.9578445	2.5853443	26.997131	-10.0785055	-200.01587	0.13733041	0.0038480272	0.14337555	0.13121015	-0.084106974	0.88954735	0.7461052	7.618083	9.760261e-07
19	19999	2732.0873939990997	1044.3348	323.0505	1501.1178	808.566	336.66666	6.648687	0.5686639	7.3955717	5.528298	33.8	200.35771	60.982986	278.87683	-24.964436	3.182036	1.020008	2.6179721	27.850325	-10.772164	-204.18298	0.13615812	0.0012331024	0.13880126	0.13149045	0.04059564	0.9003893	0.75339496	7.742445	1.937151e-07
20	20999	2916.2498705387115	1128.0573	210.06567	1338.1229	917.9916	349.5	1074.8475	1179.92	2827.5623	8.590395	382.1	202.50876	61.081524	275.85675	-37.1105	2.8941739	0.9788322	2.6434221	27.107836	-10.291027	-206.23116	0.1369819	0.0030012992	0.14185312	0.13096702	-0.04242129	0.90615314	0.757719	8.113856	1.9744039e-07
21	21999	3099.7010703086853	1159.3206	330.7279	1691.9382	844.5559	360.5	754.4814	1067.9323	2528.085	38.154133	366.1	201.05138	60.673294	278.6023	-54.281513	2.7186093	0.97812563	2.6567996	30.53081	-11.20889	-204.56844	0.13203733	0.0030497229	0.1372203	0.12793845	-0.04423358	0.9067626	0.7638797	10.241385	1.5646219e-07
22	22999	3282.8898696899414	1344.082	20.17218	1364.2542	1323.9098	429.5	441.34683	31.48719	502.5291	409.76312	274.1	204.91902	61.387203	283.9267	-38.871223	2.7531924	1.0021186	2.6541026	28.293745	-12.719111	-208.40479	0.1304872	0.0024093885	0.13463302	0.12771732	0.0048803976	0.90666425	0.7694341	7.841179	8.940697e-07
