Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	3.8630270957946777	-21.61603	23.626572	14.586351	-57.421535	79.90909	946.803	0.0	946.803	946.803	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-81.677895	30.504007	-0.41717204	-114.36271	-80.93768	29.9655	0.44540393	-121.175285	0.22996822	0.4936463	1.687227	-1.2790262	81.16765	29.96036	121.63106	0.16553342	81.16765	29.96036	121.63106	0.16553342	0.985565	0.11298849	1.1392074	0.016553342	7485.8105	4063.8489	14794.114	0.027401313	81.341705	30.115875	122.08855	0.0027401312
1	1999	6.5889105796813965	-12.614629	26.70262	15.000877	-67.75627	69.0	946.803	0.0	946.803	946.803	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-81.677895	30.504007	-0.41717204	-114.36271	-80.93768	29.9655	0.44540393	-121.175285	0.22996822	0.4936463	1.687227	-1.2790262	81.16765	29.96036	121.63106	0.16553342	81.16765	29.96036	121.63106	0.16553342	0.985565	0.11298849	1.1392074	0.016553342	7485.8105	4063.8489	14794.114	0.027401313	81.341705	30.115875	122.08855	0.0027401312
2	2999	8.326033353805542	-89.4283	131.86444	10.542188	-344.28552	260.2	964.52423	0.0	964.52423	964.52423	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-46.918118	31.117079	12.852042	-114.51923	-46.182507	30.108538	13.579098	-115.66354	0.23517795	0.4887675	1.5923007	-1.0904028	46.417683	30.123821	115.822975	-13.270852	46.821598	29.492098	115.822975	0.020207176	0.8864821	0.34152907	1.0755657	-1.0598235	3062.0457	2900.096	13414.961	0.00040833	46.753326	29.95914	115.98263	4.0832998e-05
3	3999	11.094054222106934	-170.65002	165.97827	-4.6717515	-336.6283	527.0	965.3317	0.0	965.3317	965.3317	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-78.529305	35.927624	1.8462647	-113.863205	-79.25256	34.617424	0.64037555	-121.713646	0.22468816	0.49248764	1.6884072	-1.171166	79.47725	34.59486	122.242966	-0.7174875	79.48103	34.586147	122.242966	0.26009804	0.96836334	0.16131982	1.1202606	-0.07174875	7513.4365	4419.9194	14943.343	0.067650996	79.606544	34.796825	122.77458	0.0067650992
4	4999	13.330017805099487	-112.371796	136.17542	-28.272493	-348.04483	296.75	964.668	0.0	964.668	964.668	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.68979	40.934086	4.335094	-119.61462	-58.51643	39.84715	6.238676	-119.409195	0.21173093	0.49043557	1.6296556	-1.3787148	58.728157	39.860184	119.94788	-6.872819	58.855774	39.671513	119.94788	0.016182058	0.9148573	0.26974466	1.107256	-0.6872819	5037.831	4761.7617	14387.495	0.00026185898	58.825466	40.030605	121.20058	2.6185899e-05
5	5999	121.30447363853455	-385.42737	0.0	-385.42737	-385.42737	1000.0	-1948.7853	0.0	-1948.7853	-1948.7853	1000.0	145.77725	67.147995	238.98819	-11.813338	4.7969565	-5.0295463	1.0879965	18.242882	-13.621223	-151.03307	0.86220753	0.07476449	0.99970007	0.73966014	-1.3691765	0.6916889	0.5342735	17.87938	7.376075e-07	-195.01607	1.7458177	-192.25897	-204.09364	-658.09186	11.819793	-640.87616	-746.57983	183.21352	7.9773955	191.63306	88.4859	841.30536	12.126931	921.1167	748.0429	841.30536	12.126931	921.1167	748.0429	1.27855	0.013855324	1.2896388	1.1218563	707941.8	20426.316	848455.94	559568.2	1075.6571	19.132057	1151.1357	860.6757
6	6999	231.25559639930725	-52.982388	0.0	-52.982388	-52.982388	176.0	-985.8025	0.0	-985.8025	-985.8025	1000.0	202.57893	24.349712	235.76003	-13.179485	7.714983	-4.5518723	3.3939247	121.20247	-13.233014	-206.78485	0.64786685	0.055235576	0.7410055	0.55652666	-3.7917662	0.68518835	0.5551247	16.344328	1.937151e-07	-95.16464	5.2945495	-83.37948	-101.03082	-274.8013	21.92466	-233.48177	-296.48166	206.14154	1.9699686	211.87592	185.11005	480.94287	22.396618	503.90915	424.28857	480.94287	22.396618	503.90915	424.28857	1.7551414	0.063086726	1.8847765	1.674474	231807.64	21178.006	253924.44	180020.78	842.7407	12.209331	860.6655	753.1313
7	7999	341.01284193992615	-220.8612	0.0	-220.8612	-220.8612	1000.0	-595.3396	0.0	-595.3396	-595.3396	1000.0	198.60988	14.976385	218.43503	-12.517995	2.6136732	-4.7071853	1.8137093	61.276962	-14.336591	-202.09375	0.4825505	0.04130586	0.5563776	0.41460735	-6.3808303	0.63447875	0.48648497	5.410417	3.5762787e-07	-61.907787	1.8420917	-54.932083	-65.9726	-210.77454	10.075164	-188.76033	-227.53088	178.49379	1.7359253	182.69872	164.25653	389.26834	10.4425125	407.05542	358.5795	389.26834	10.4425125	407.05542	358.5795	1.848751	0.040712	1.9409678	1.7509763	151638.89	8113.327	165694.12	128579.25	719.26416	7.3008347	736.29565	664.6308
8	8999	450.57722997665405	-135.65086	147.16606	11.515189	-282.81693	564.0	-810.65393	0.0	-810.65393	-810.65393	1000.0	158.81892	14.270937	189.68382	-8.195603	1.7178843	-4.4828763	1.8596748	60.542248	-14.541075	-161.49919	0.35954237	0.030488402	0.41449347	0.30952963	-8.702732	0.6021019	0.46419495	4.9814863	1.937151e-07	-79.14871	4.9813037	-68.46085	-86.39684	-347.65988	19.636663	-311.67596	-378.55832	134.01555	1.1100514	138.0892	122.93055	481.6754	19.465088	512.8144	445.7772	481.6754	19.465088	512.8144	445.7772	1.3867315	0.022419859	1.4375126	1.3509616	232390.1	18833.385	262978.62	198717.31	667.5269	16.46334	695.4016	620.00977
9	9999	556.3268568515778	-153.9375	0.0	-153.9375	-153.9375	1000.0	-875.2993	0.0	-875.2993	-875.2993	1000.0	115.84507	12.300479	149.76582	-13.383873	1.2846878	-4.1064153	2.2022054	74.51683	-13.156461	-117.97791	0.26891124	0.022462677	0.30944905	0.23208828	-10.665467	0.5781378	0.45119733	6.283572	5.364418e-07	-87.84259	1.4309639	-79.47401	-90.081696	-349.45853	3.9688587	-333.061	-357.8121	108.21468	0.66750133	112.73822	102.19508	457.67322	4.156832	466.22446	438.1728	457.67322	4.156832	466.22446	438.1728	1.3096995	0.0036638738	1.3336399	1.2966167	209482.05	3793.462	217365.25	191995.4	599.4027	4.29891	608.099	575.2359
