Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	2.6707115173339844	129.10597	31.614841	197.42336	78.7957	25.589743	174.3673	0.0	174.3673	174.3673	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.23477	40.506374	167.09859	4.2288017	-421.71582	259.1595	5.5333996	-1008.59326	0.3038427	0.4393853	1.6303757	-1.3002324	422.01968	259.20975	1009.1466	-5.6305857	422.3004	258.75214	1009.1466	3.2684364	0.95571077	0.25282952	1.044787	-0.56305856	245290.28	238820.33	1018376.9	10.682677	422.5198	258.9409	1009.70026	1.0682677
1	1999	4.044817686080933	132.54326	34.49249	207.45609	83.48406	26.263159	174.3673	0.0	174.3673	174.3673	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.23477	40.506374	167.09859	4.2288017	-421.71582	259.1595	5.5333996	-1008.59326	0.3038427	0.4393853	1.6303757	-1.3002324	422.01968	259.20975	1009.1466	-5.6305857	422.3004	258.75214	1009.1466	3.2684364	0.95571077	0.25282952	1.044787	-0.56305856	245290.28	238820.33	1018376.9	10.682677	422.5198	258.9409	1009.70026	1.0682677
2	2999	5.409337043762207	119.692474	29.510832	184.35693	83.1386	23.761906	175.05104	0.0	175.05104	175.05104	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.15401	41.45	180.35304	3.9474814	-438.43472	261.4299	5.5532866	-1079.0588	0.30247128	0.43101782	1.6482556	-1.5373713	438.7372	261.47147	1080.1814	-5.359965	439.00955	261.01392	1080.1814	3.439988	0.9582901	0.24770209	1.0639986	-0.53599644	260857.67	243644.55	1166791.9	11.833516	439.23685	261.18256	1081.3052	1.1833516
3	3999	6.787544250488281	121.09931	33.59345	248.6892	83.34697	24.04878	180.439	0.0	180.439	180.439	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.90694	43.387783	179.03865	3.787702	-463.909	278.81808	5.5929112	-1150.5222	0.32664096	0.40467694	1.6768782	-1.1298012	464.23563	278.83884	1150.6073	-5.557356	464.49695	278.40332	1150.6073	3.1481009	0.960065	0.24304546	1.087174	-0.5557356	293265.84	277414.34	1323897.2	9.910539	464.74835	278.55014	1150.6924	0.9910539
4	4999	8.14070725440979	124.4573	32.74178	208.07722	83.01872	24.65	164.56111	0.0	164.56111	164.56111	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.796844	41.573032	174.43584	3.9473581	-444.0669	268.97345	5.5108576	-1095.6404	0.3227937	0.41698965	1.4548274	-1.1472411	444.38965	269.02042	1095.9998	-5.3129716	444.65424	268.58295	1095.9998	3.4908507	0.9582552	0.2460084	1.0668721	-0.53129715	269854.16	258651.52	1201215.4	12.186039	444.89688	268.76324	1096.3593	1.2186038
5	5999	111.94589114189148	209.7632	127.857635	503.94608	77.461266	41.173912	369.5395	0.0	369.5395	369.5395	70.0	256.3756	217.92249	642.09393	-54.56474	245.96266	-3.9764872	15.342701	211.18063	-20.894873	-273.05527	0.95665014	0.041980695	1.0141362	0.87964827	-0.4068501	0.95858705	1.1930515	34.364136	5.9604645e-07	144.87007	75.97698	305.5249	3.748654	185.38902	101.32605	400.00604	3.748654	460.85623	192.28949	638.91455	3.6332595	275.46722	139.25583	582.46545	-84.303894	276.48077	137.2325	582.46545	0.0620143	2.3904886	4.5907087	54.199642	-0.7072799	95274.39	71557.46	339265.97	0.0038457734	893.54047	2146.2097	29376.012	4.6817684e-05
6	6999	215.88678193092346	350.16147	58.185444	518.64636	258.15747	68.53333	327.0557	0.0	327.0557	327.0557	71.0	421.15036	250.60939	708.2679	-13.689541	342.81918	-4.8142257	6.2260695	29.597513	-20.856453	-448.95065	0.8001352	0.045359068	0.87947977	0.7221656	-1.5036337	0.8681114	0.66164714	5.5122857	1.7881393e-07	173.09146	92.52004	376.28693	3.6882825	226.16193	123.473015	492.9148	3.6882825	431.3941	188.48772	619.2114	21.76499	205.23218	152.51506	505.75674	-187.38521	219.00139	131.9829	505.75674	0.6274458	1.5621426	2.2027984	24.846277	-0.50444657	65381.09	60886.69	255789.88	0.39368823	461.14517	721.50165	6173.375	0.0020364341
7	7999	317.1250305175781	416.54428	68.85427	563.4171	319.90323	85.666664	423.1399	0.0	423.1399	423.1399	81.0	335.03806	202.80441	626.6752	-5.401149	209.52454	-4.340777	5.295362	23.605585	-20.518686	-356.675	0.6458428	0.045875985	0.72201777	0.565409	-2.8177378	0.86781114	0.65943617	5.4002743	2.0861626e-07	172.66295	91.121284	367.95355	3.3441038	225.51866	119.78407	485.923	3.3441038	307.2459	169.76659	520.738	5.0890665	81.72725	97.2716	337.18283	-153.94434	100.06001	78.288574	337.18283	0.38647124	0.4338252	0.62207127	3.9702208	-0.83122087	16141.108	19613.945	113692.26	0.14936002	75.39558	101.67066	720.99866	0.00039757104
8	8999	415.8751118183136	406.04556	71.73164	534.2185	293.9708	82.833336	523.7375	0.0	523.7375	523.7375	97.0	266.47174	152.15128	529.86615	-5.248311	103.07892	-4.685688	4.7927194	22.050781	-22.605755	-281.77078	0.49331078	0.04029701	0.56525385	0.42584887	-4.7505264	0.8528811	0.648403	5.546236	2.8312206e-07	173.26093	87.13032	335.21426	3.369147	219.69902	115.72147	440.8772	3.369147	259.90012	126.869026	437.18457	10.415615	40.201107	43.74587	146.38019	-72.51289	47.02959	36.30492	146.38019	0.020574406	0.28641117	0.39448956	3.8546906	-0.33618957	3529.83	4713.2393	21427.16	0.0004233062	18.446121	22.380005	148.5864	1.5808874e-06
9	9999	519.5248317718506	501.7041	139.48839	764.6413	304.2275	100.4	455.19757	0.0	455.19757	455.19757	83.0	247.51482	136.47386	444.10736	-5.7519507	71.82833	-4.1198406	5.3515553	26.339819	-20.709377	-259.82495	0.37168446	0.02953199	0.42572588	0.32363734	-6.052137	0.86188257	0.65386426	5.7562284	6.854534e-07	165.69774	82.06215	317.40698	3.4758039	204.42505	105.19307	401.561	3.4758039	227.44562	129.42906	414.00006	0.27880144	23.020584	52.3039	149.13376	-121.253914	44.47457	35.883953	149.13376	0.031522762	0.13354559	0.40100774	4.1556044	-0.7962667	3265.6453	4462.38	22240.879	0.0009936844	16.343885	20.744137	172.69048	1.6097089e-05
