Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh
0	999	1.5056822299957275	20.943867	23.54933	115.327065	4.116121	23.209303	10.916295	0.04289338	10.998798	10.857935	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1999	1.7416646480560303	22.335522	23.96433	124.374176	3.452838	23.714285	10.916295	0.04289338	10.998798	10.857935	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2999	2.007615089416504	15.133925	9.13861	52.619244	6.126275	19.96	10.970255	0.06488296	11.108696	10.902742	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	3999	2.3020381927490234	18.134651	18.61323	116.574425	6.395498	22.044445	10.9312	0.030251013	10.998956	10.901944	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4999	2.6419787406921387	18.294903	20.980427	151.20201	6.8408637	20.645834	10.933294	0.069096416	11.0111685	10.803399	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	5999	103.79899740219116	153.50056	71.303246	244.78601	24.47122	77.833336	169.96486	2.2754416	172.85654	166.23367	80.9	91.45398	53.210155	187.66164	-21.121386	7.5376925	-0.7022283	1.8973982	20.34591	-10.50123	-97.8552	0.884969	0.061224543	0.99970007	0.78211224	-0.1883268	0.8461963	0.6256956	4.8662324	1.2218952e-06
6	6999	205.9603157043457	244.42102	44.180096	323.3653	208.82436	118.25	311.22406	1.8080003	314.0335	308.22235	145.7	185.52164	55.02583	232.97026	-26.484085	12.436891	-0.27179137	2.448658	26.053955	-9.9161625	-195.38094	0.69038856	0.050062235	0.78192353	0.6079841	-0.46750817	0.8942905	0.685798	6.520038	5.9604645e-08
7	7999	306.7005228996277	275.63556	67.71109	352.46066	137.78604	140.57143	461.08878	3.6166036	465.55515	451.60846	281.7	190.68898	64.74476	237.1733	-26.848518	11.825205	-0.12933686	2.541249	28.175764	-10.256112	-199.83728	0.53396994	0.040573053	0.6078447	0.46919072	-0.7050214	0.89161634	0.6977242	7.0663414	7.4505806e-08
8	8999	412.38586616516113	428.04758	113.57235	537.84406	250.66296	287.25	1032.466	0.54447854	1033.3435	1031.4529	1000.0	175.73856	59.14941	229.32591	-25.961187	5.702747	0.10810987	2.5655384	28.944418	-9.901981	-183.3854	0.4197253	0.029305037	0.46909752	0.367502	-0.78104407	0.9204954	0.7106516	7.168821	2.682209e-07
9	9999	515.9547877311707	402.24457	45.541588	479.2458	360.72064	230.5	681.02057	1.017617	682.4561	678.8655	482.0	155.98112	49.387375	206.29272	-29.23962	3.2190359	-0.19989073	2.557022	30.33454	-10.4045	-161.95837	0.31436205	0.030043205	0.3673953	0.26457208	-1.4021838	0.88617545	0.69283277	7.0378337	6.556511e-07
10	10999	617.585075378418	345.69656	29.377943	411.74268	318.03464	155.0	362.51227	1.0332975	363.77618	360.32397	157.8	140.18227	40.824413	175.74576	-28.77244	1.9689595	-0.18501878	2.618808	30.63356	-10.1345	-144.96962	0.22719535	0.01939206	0.26448733	0.19684258	-1.7502902	0.8848683	0.6958158	7.0907793	5.096197e-06
11	11999	719.5890562534332	346.49863	9.339587	365.81528	338.2308	139.85715	386.57733	1.923407	389.2647	383.0831	161.3	139.86563	40.292152	170.65268	-35.525463	1.7851498	0.10674499	2.7205055	34.47821	-11.372067	-144.21725	0.1740015	0.0121398615	0.19679277	0.15416734	-1.557802	0.9358295	0.7208301	8.134799	1.4305115e-06
12	12999	821.582685470581	360.9314	10.663158	379.19855	348.70908	142.85715	368.81104	1.3525504	371.33768	366.43463	144.1	141.13239	40.444386	173.8333	-26.603754	1.6096997	0.3417465	2.8421712	35.537277	-12.505489	-145.14432	0.1380267	0.008748601	0.15413392	0.1241785	-1.2995031	0.954479	0.7436572	8.837534	4.172325e-07
13	13999	923.640275478363	368.79233	13.69441	391.94794	348.55716	139.85715	362.27155	0.74157107	363.96353	361.40347	138.1	142.92497	41.88279	178.52724	-25.168356	1.4759202	0.5834926	2.9323423	37.993874	-11.944217	-146.70607	0.11290767	0.0061747576	0.12414872	0.10417218	-0.9037561	0.9843269	0.76188844	10.193001	3.3080578e-06
14	14999	1025.264215707779	388.6279	12.54904	409.28033	367.22458	142.71428	215.61858	1.4489039	219.05284	214.10992	96.4	146.08638	43.54415	182.75471	-31.076498	1.390968	0.8170944	3.0126216	39.32901	-11.570653	-149.75575	0.0992548	0.0033446325	0.10433436	0.0934884	-0.42285547	1.0115132	0.7843685	9.9603	1.4901161e-07
15	15999	1127.0573897361755	384.58017	58.139133	429.89963	245.87613	140.28572	416.80362	1.5061133	419.60468	414.7452	150.5	149.47798	44.97786	189.7274	-31.87752	1.3854438	0.9435399	3.0816996	39.48242	-11.480253	-153.01357	0.09105828	0.0014848737	0.093734644	0.08881076	-0.13494334	1.0149912	0.79494494	9.922964	6.1392784e-06
16	16999	1229.3904716968536	409.35748	13.186178	426.3499	386.56516	147.0	429.76105	1.563745	431.21033	427.59232	151.6	152.2943	47.11004	194.23212	-25.434256	2.2116687	1.0220041	3.1586657	39.35338	-15.699016	-155.7724	0.091274366	0.000710881	0.09223508	0.08932218	0.053024627	1.0229735	0.8119623	12.608034	1.1563301e-05
17	17999	1330.5701324939728	421.1581	7.3911915	433.01562	407.90393	148.5	269.92184	1.9590535	274.72006	267.98297	111.1	154.04959	47.725906	199.17201	-23.323784	1.7730855	0.9743378	3.082668	38.95097	-11.41556	-157.38159	0.08994289	0.0009495098	0.09159259	0.08823515	-0.06175026	0.98303425	0.800329	13.792776	5.063601e-06
18	18999	1432.868290901184	400.69073	53.126118	436.5017	264.42822	142.5	427.8016	1.1528279	429.93155	426.78	148.3	158.36774	49.880985	204.59296	-20.046774	1.8230895	1.0387727	3.157292	37.49743	-11.17514	-161.72218	0.09020176	0.0009948959	0.09241247	0.08835495	0.09331734	0.9798027	0.808265	12.506264	1.1026859e-06
19	19999	1535.5448367595673	414.9012	19.432098	439.15277	389.77692	146.16667	426.08807	1.9418694	428.37634	423.2743	150.2	161.0539	51.5426	208.74892	-21.80044	1.6318624	1.0377028	3.0679011	37.614502	-11.60011	-164.25916	0.09521419	0.0008340439	0.09699096	0.09243856	0.088959455	0.9611494	0.80848163	13.387998	9.0897083e-07
20	20999	1637.4779427051544	452.4575	14.732524	469.06314	428.7764	158.71428	235.5459	2.1812282	239.88184	233.08215	101.0	159.56339	50.87146	201.95026	-33.48628	1.5985723	0.98881775	2.9997942	35.787193	-10.136576	-162.64656	0.09804417	0.00089843606	0.09918116	0.09563795	-0.026106711	0.9666543	0.80209714	14.720811	1.2516975e-06
21	21999	1740.049887895584	494.51514	64.86727	581.8441	435.94687	169.2	618.426	3.51816	622.2574	611.74646	198.0	163.62001	51.507732	216.9284	-24.333485	1.6584361	1.059222	3.0169911	36.62168	-16.2552	-166.68298	0.09675303	0.0020716037	0.103326276	0.09445171	0.13683464	0.96282023	0.80329204	15.89676	1.3411045e-06
