Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	2.063244342803955	18.500225	16.669497	111.7164	6.185877	21.911112	60.197857	0.0	60.197857	60.197857	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.076667	14.366929	76.66065	-2.5711205	13.862908	17.70682	96.41524	-1.1458228	-0.32343906	0.27193862	0.6082747	-1.2393429	-14.186349	17.685793	0.5049706	-96.58526	14.189532	17.683237	96.58526	0.008019123	-0.7279281	0.3463569	0.050497063	-1.0880028	514.03973	1514.9525	9328.712	6.430633e-05	13.461742	18.254366	97.291885	6.430633e-06
1	1999	2.849256992340088	17.70907	14.165849	67.205025	3.9594252	21.891304	60.197857	0.0	60.197857	60.197857	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.076667	14.366929	76.66065	-2.5711205	13.862908	17.70682	96.41524	-1.1458228	-0.32343906	0.27193862	0.6082747	-1.2393429	-14.186349	17.685793	0.5049706	-96.58526	14.189532	17.683237	96.58526	0.008019123	-0.7279281	0.3463569	0.050497063	-1.0880028	514.03973	1514.9525	9328.712	6.430633e-05	13.461742	18.254366	97.291885	6.430633e-06
2	2999	3.6321828365325928	17.825142	22.95943	140.58832	5.134584	20.375	60.884514	0.0	60.884514	60.884514	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.4501038	8.25776	46.721947	-2.4480288	10.734856	10.14656	56.487476	-0.59419495	-0.31007624	0.27293864	0.68990403	-1.0289022	-11.044932	10.108552	0.601254	-56.666504	11.048749	10.104381	56.666504	0.0050253463	-0.6930502	0.357687	0.0601254	-1.0809662	224.17332	422.76434	3211.0925	2.5254107e-05	10.239477	10.814988	56.846096	2.5254108e-06
3	3999	4.415003299713135	15.418226	9.422609	55.177822	5.3764033	20.67347	60.60056	0.0	60.60056	60.60056	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.270725	8.476362	47.763046	-1.237773	11.846387	10.929484	58.76203	-0.83512664	-0.35425204	0.27788657	0.6023978	-1.058764	-12.200639	10.896683	0.5540028	-59.164654	12.201734	10.895454	59.164654	0.03979171	-0.7334872	0.3445943	0.055400282	-1.0860515	267.59323	512.4625	3500.456	0.0015833804	11.492935	11.629363	59.57003	0.00015833804
4	4999	5.203643798828125	19.112518	15.365239	93.06457	6.7504177	22.533333	59.803806	0.0	59.803806	59.803806	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.177679	9.274824	41.664116	-2.3372083	12.87341	12.265903	53.807774	-1.4104807	-0.31856787	0.26663083	0.5881061	-1.0738657	-13.191978	12.255305	1.001143	-53.93923	13.204561	12.241746	53.93923	0.027443822	-0.7196213	0.35034078	0.10011429	-1.0919589	324.22076	551.7923	2909.4407	0.00075316336	12.468798	13.010096	54.51733	7.531634e-05
5	5999	99.3947377204895	155.20013	101.60804	351.79312	8.19116	88.0	145.85925	0.0	145.85925	145.85925	80.0	91.55915	53.84935	187.9953	-18.517134	7.5625076	-0.6992501	1.9178375	12.76829	-9.601707	-98.06268	0.88424903	0.061180644	0.99970007	0.7843575	-0.18615295	0.859539	0.6232943	5.736536	2.2649765e-06	74.30056	40.001434	154.91057	1.8923786	84.07997	45.368565	174.38101	1.8923786	154.87357	47.673603	188.18854	18.018736	70.793594	55.64542	180.61832	-85.87654	79.50186	42.28	180.61832	1.0294054	1.952698	3.2040145	18.061832	-0.81841564	8108.145	7128.362	32622.979	1.0596755	253.25201	503.87878	3262.2979	0.008282294
6	6999	193.2347128391266	316.5952	49.70272	383.93948	237.71355	150.5	413.21957	0.0	413.21957	413.21957	222.0	178.60718	56.217968	225.48448	-52.193554	10.619755	-0.25568554	2.285671	13.729691	-10.32261	-188.48196	0.69453454	0.050971672	0.78419125	0.60845935	-0.4596309	0.8929082	0.6702042	5.8844247	1.4901161e-06	118.95134	38.640717	162.56294	2.6467555	129.63896	47.16859	183.9038	2.6467555	174.89456	63.14497	224.27133	-6.883502	45.25559	22.165594	76.47176	-20.910736	46.482517	19.461693	76.47176	0.031859465	0.3105859	0.25421	0.78432345	-1.1169367	2539.382	1524.814	5847.93	0.0010150254	19.06416	12.831724	59.155396	0.00010150255
7	7999	287.61438512802124	345.48355	86.19301	442.7321	165.30853	175.33333	1061.3018	0.0	1061.3018	1061.3018	1000.0	186.2947	58.767643	228.06859	-85.39182	7.66178	-0.3467743	2.3536258	15.770723	-10.1161785	-194.99457	0.52718914	0.045622334	0.608287	0.45280185	-0.8679777	0.8650315	0.67545265	6.1847363	3.5762787e-07	95.84169	44.614468	153.4025	1.1411147	110.939064	51.63727	178.05873	1.1411147	174.76054	55.289917	218.33446	-20.533682	63.82148	61.464264	203.93922	-26.199347	66.84121	58.166058	203.93922	0.01505611	1.5286794	3.5855417	20.393923	-2.6189325	7851.0376	10998.157	41591.207	0.00022668643	255.23997	685.9145	4159.1206	1.8777272e-06
8	8999	382.17090678215027	326.55493	127.45408	466.8639	158.41138	232.33333	1035.8531	0.0	1035.8531	1035.8531	1000.0	169.40317	54.144836	220.03386	-39.205185	4.8470917	-0.22202241	2.4033115	17.363106	-9.295615	-176.57706	0.39471644	0.031419892	0.45267758	0.34357038	-1.1346025	0.8565376	0.6688287	5.4570856	1.0728836e-06	107.685425	8.6066265	133.50122	92.4852	138.92004	9.096511	165.86623	122.54522	168.91634	12.2461605	197.3003	147.38562	29.99629	5.586262	42.515354	15.878783	29.99629	5.586262	42.515354	15.878783	0.2159629	0.037955564	0.3123862	0.11469765	930.98395	345.55603	1807.5552	252.13577	6.674799	2.3547692	12.519829	1.8212593
9	9999	476.3634395599365	510.07584	349.80453	1115.573	288.2066	327.0	330.04596	0.0	330.04596	330.04596	139.0	155.65608	44.137886	198.87416	-24.671583	2.8339365	-0.25764123	2.3859818	17.88164	-9.872838	-161.59879	0.29713047	0.025840554	0.34347633	0.25552452	-1.5298799	0.868009	0.67131865	6.2775187	5.722046e-06	122.04511	47.166473	169.70282	2.8041532	133.0933	53.632225	190.34866	2.8041532	129.73744	49.045864	181.62097	4.2518797	-3.3558667	5.6185107	20.916185	-14.907233	5.538839	3.4857953	20.916185	0.014627625	0.004550132	0.1114113	0.9595476	-0.17943612	42.829502	43.644245	437.48682	0.00021396742	0.43264547	0.8617714	10.274966	1.4823576e-06
10	10999	570.2994227409363	326.27097	9.55022	341.79608	307.52576	133.75	339.35556	0.0	339.35556	339.35556	135.0	147.18893	43.11096	181.67511	-28.319426	1.7498213	-0.22056952	2.4290466	20.1552	-9.96235	-152.14313	0.22113462	0.018734816	0.25544918	0.19122139	-1.8415366	0.86084193	0.669073	6.0418487	2.2351742e-06	127.94817	50.75748	179.22113	3.0441005	138.0363	56.501385	196.77415	3.0441005	123.557724	51.55168	177.33179	4.1843367	-14.4786	7.440519	4.911231	-36.034615	14.673301	7.0487895	36.034615	0.048821665	-0.09947157	0.07268973	0.39016062	-0.29041216	264.99118	210.17012	1298.4935	0.002383555	1.780377	1.3603204	8.546463	0.0002383555
11	11999	664.7492225170135	316.60178	23.455662	344.88098	264.9214	125.0	62.526325	0.0	62.526325	62.526325	38.0	142.47723	43.16425	179.03207	-20.28806	1.4163947	0.007460822	2.47321	20.618732	-13.089363	-146.95981	0.16798706	0.012551558	0.19117065	0.1484516	-1.7648417	0.8873436	0.6778813	6.40493	8.940697e-08	47.95137	38.426193	171.86603	1.8654197	53.483276	42.051426	190.5699	1.8654197	165.9514	22.550724	175.19475	8.30794	112.46812	49.28263	167.63733	-16.671946	114.757614	43.6869	167.63733	0.17049176	4.437324	4.6561303	16.763733	-0.12468063	15077.855	7518.9946	28102.271	0.029067442	646.2599	764.843	2810.2273	0.0006353662
12	12999	759.1583046913147	316.4494	77.20438	360.84805	113.694664	126.125	355.72754	0.0	355.72754	355.72754	134.0	141.6953	43.852802	180.57658	-17.340473	1.5021074	0.23466441	2.5450919	21.85774	-10.895776	-145.8655	0.1329973	0.009204789	0.14842281	0.11738129	-1.5471429	0.9001803	0.6882926	6.8837767	5.364418e-07	135.83037	52.839424	186.8291	3.3268914	141.33797	56.041096	198.05312	3.3268914	123.53183	50.79179	170.74695	3.33495	-17.806145	6.964825	1.9789366	-34.274395	17.83705	6.8852863	34.274395	0.012001258	-0.1288039	0.04963996	0.19789365	-0.24615239	365.56757	220.30003	1174.7341	0.00014403021	2.4158485	1.2905102	7.08306	4.42183e-06
13	13999	853.947747707367	339.24417	102.71333	421.536	78.31133	128.75	417.55093	0.0	417.55093	417.55093	147.0	142.42372	43.821484	179.92714	-25.305948	1.4372255	0.57319015	2.6389914	26.066406	-11.14018	-146.38972	0.10778972	0.0052493094	0.11735697	0.09974971	-0.94729173	0.934342	0.7182426	7.5159106	7.003546e-07	156.05023	56.848137	205.17952	3.6529748	148.5712	57.13928	204.89418	3.6529748	130.64348	48.98782	172.96143	1.0788394	-17.927727	9.886784	12.93171	-33.078735	18.089645	9.587316	33.078735	0.004563996	-0.11835996	0.05271496	0.15622169	-0.4418843	419.1519	323.74915	1094.2029	2.0830059e-05	2.3981814	1.5258375	7.532346	1.4061031e-07
14	14999	944.0687792301178	439.79797	29.507208	493.15668	406.0859	155.5	472.62482	0.0	472.62482	472.62482	166.0	150.57407	47.386105	201.27255	-37.193554	1.4558895	0.99630725	2.714551	24.927698	-10.868525	-154.57355	0.09926199	0.0007456867	0.10042514	0.09817205	-0.00847815	0.97652894	0.747783	7.172127	1.0550022e-05	168.14354	60.289345	222.77753	3.4052317	164.05577	59.160152	222.31364	3.4052317	144.23555	53.620327	196.48343	0.39576995	-19.820225	7.5515637	1.6495755	-41.248283	19.826296	7.535605	41.248283	0.31662124	-0.12911017	0.050537642	0.16495755	-0.5550154	449.86737	283.32852	1701.4209	0.10024901	2.5731072	1.4261447	10.067605	0.010024901
