Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh
0	999	1.6526358127593994	19.052065	15.706	83.04234	5.1059	22.522728	71.25185	2.4303913	76.86563	68.148674	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1999	2.23067569732666	18.730679	15.602331	83.04234	5.1059	22.222221	71.25185	2.4303913	76.86563	68.148674	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2999	2.8563072681427	14.880216	10.057022	61.04082	6.0590525	19.9	73.33403	2.3587754	77.59022	69.48003	101.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	3999	3.4989089965820312	17.850042	17.819202	90.71151	4.7930055	21.733334	72.55286	2.5269387	75.48222	67.00689	100.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4999	4.177865743637085	18.229647	11.426507	58.095108	6.4634733	22.326086	71.42021	3.4153695	75.28027	65.58687	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	5999	97.77348184585571	136.03952	63.752586	230.00308	11.223851	74.23077	111.6545	1.0820872	113.79606	109.76166	63.9	93.96669	52.74891	181.42108	-20.238577	5.668699	-0.8515257	1.7979975	12.050944	-9.878192	-100.48876	0.8801057	0.06565661	0.99970007	0.7707274	-0.22257207	0.8274964	0.6031939	4.5995092	4.3213367e-07
6	6999	191.69281888008118	169.16583	66.56754	329.7322	105.06995	94.90909	327.7956	1.2538956	329.54895	325.76364	181.6	176.16258	51.954273	213.25227	-24.528101	9.777027	-0.41390818	2.2443259	15.444385	-11.139622	-185.67003	0.68052554	0.049964033	0.7705195	0.59563226	-0.5449881	0.8577785	0.6466051	5.005057	2.2649765e-06
7	7999	288.53631019592285	365.00623	128.69022	563.9188	232.4888	249.5	1024.9065	0.5709542	1026.0005	1024.1833	1000.0	172.93062	55.814053	213.10506	-20.936817	6.792548	-0.2449592	2.3802133	17.3956	-9.970309	-181.31573	0.524416	0.038906146	0.5954677	0.45895877	-0.80342907	0.8683187	0.6688081	4.9393926	5.9604645e-07
8	8999	381.9898610115051	538.6764	482.34448	1021.0209	56.331924	497.5	137.97066	1.1380651	140.58708	136.48347	87.5	171.59094	42.996605	201.34755	-30.302904	4.3706	-0.13417517	2.3529449	19.467365	-11.711821	-178.79803	0.40422478	0.03097392	0.4588421	0.35092846	-1.0329288	0.87075406	0.6647661	5.321158	1.0728836e-06
9	9999	476.7598581314087	277.809	94.159904	374.1401	120.630875	140.57143	377.42218	4.291111	389.17676	372.49307	201.2	164.04546	38.3794	197.45221	-39.759712	3.4665432	-0.23589586	2.393616	19.81483	-9.80974	-170.14119	0.30308908	0.026318323	0.35082534	0.2599874	-1.4797244	0.8497679	0.66233057	5.399132	1.4603138e-06
10	10999	571.3035578727722	267.01044	82.331085	346.16528	66.20729	126.75	375.44644	7.4199147	384.78314	364.38535	223.4	149.28249	39.50318	184.78975	-31.483315	2.821896	-0.051380217	2.4535143	23.311003	-12.002347	-154.48125	0.22807771	0.017177103	0.25990665	0.1990675	-1.5541253	0.8649682	0.67425007	6.485064	5.9604645e-08
