1000,-1.0090118331019013,
2000,-1.0086722331584494,
3000,-1.0088285083954265,
4000,-1.008792609425004,
5000,-0.949842768904952,
6000,1.081165716133317,
7000,0.3693791487413408,
8000,-0.0767532623381344,
9000,1.3680353548370507,
10000,0.5112211442440258,
11000,1.0750753809548343,
12000,0.56196316266787,
13000,0.5926364605262219,
14000,-0.10468214811865731,
15000,-0.16508336547860306,
16000,0.9423230516278222,
17000,-0.1601324560627277,
18000,-0.18188743625125559,
19000,-0.13452652527644798,
20000,-0.1866046758083342,
21000,-0.2277986153964548,
22000,-0.16464667777584563,
23000,-0.17692765284546502,
24000,-0.15819005316764262,
25000,-0.11941712138822981,
26000,-0.14763244632368294,
27000,1.0395310705200678,
28000,-0.18572291828678741,
29000,-0.14161191067440712,
30000,1.1420381681666747,
31000,-0.1497877454263582,
32000,-0.16141560914046943,
33000,-0.17816512590995637,
34000,-0.18039357408699402,
35000,-0.12230019779669385,
36000,-0.13526838211492315,
37000,-0.1504352657726286,
38000,-0.17252462240706312,
39000,-0.13260718550801767,
40000,0.16338570276994813,
41000,-0.09449187614622588,
42000,-0.15831098329145346,
43000,-0.12491330976015526,
44000,-0.16746030431035344,
45000,-0.11724961557565619,
46000,-0.10247426849999945,
47000,-0.08032461234373303,
48000,0.3314484158269258,
49000,-0.10132840668922441,
50000,-0.12884902638931747,
51000,-0.1709574553552831,
52000,-0.10277950879927819,
53000,-0.20806826533174796,
54000,-0.1657129214539083,
55000,-0.18123243168214265,
56000,-0.09023905799946548,
57000,-0.17085388698860193,
58000,-0.1834586754082113,
59000,-0.1648752724805724,
60000,-0.19253056610887914,
61000,-0.1501481577497324,
62000,-0.21558199600168867,
63000,-0.18494685679367195,
64000,-0.19314559091539518,
65000,-0.2056978887016959,
66000,-0.2190292641073627,
67000,-0.008440609272078207,
68000,-0.20006542560104384,
69000,-0.19981515653636117,
70000,-0.15665998799891223,
71000,-0.20685006168119244,
72000,-0.18122155472146906,
73000,-0.1525381079088121,
74000,-0.14700834452612327,
75000,-0.1603378226762922,
76000,-0.13012363339858746,
77000,-0.1787251952527336,
78000,-0.17452307675708012,
79000,0.02070387380554091,
80000,-0.17625813951959562,
81000,-0.1671125418177859,
82000,-0.19447033762754476,
83000,-0.19334001870287315,
84000,-0.1576905910077786,
85000,0.19108496965321592,
86000,-0.15524478109248813,
87000,-0.17497246046416523,
88000,0.45464112323145467,
89000,1.0510610061128225,
90000,1.0534970489684514,
91000,-0.21928768165935553,
92000,-0.2008880358956663,
93000,-0.18204133619841048,
94000,-0.19826200317329665,
95000,-0.15610922109050715,
96000,-0.21709499187354753,
97000,-0.21611965218828905,
98000,-0.2192924167305386,
99000,-0.21007155841693761,
100000,-0.21456297159860455,
