Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh
0	999	1.3624787330627441	20.943867	23.54933	115.327065	4.116121	23.209303	10.916295	0.04289338	10.998798	10.857935	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1999	1.5980925559997559	22.335522	23.96433	124.374176	3.452838	23.714285	10.916295	0.04289338	10.998798	10.857935	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2999	1.8614811897277832	15.133925	9.13861	52.619244	6.126275	19.96	10.970255	0.06488296	11.108696	10.902742	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	3999	2.160062789916992	18.134651	18.61323	116.574425	6.395498	22.044445	10.9312	0.030251013	10.998956	10.901944	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4999	2.502753734588623	18.294903	20.980427	151.20201	6.8408637	20.645834	10.933294	0.069096416	11.0111685	10.803399	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	5999	97.15827941894531	157.615	81.93002	246.08693	24.469702	82.454544	269.76407	1.2949706	272.41144	268.1265	127.7	92.43219	54.198685	189.47723	-24.082493	8.2353945	-0.7061048	1.877831	18.300991	-10.495441	-98.884796	0.88454074	0.061473396	0.99970007	0.7824342	-0.18881275	0.84655666	0.6233752	5.139397	4.172325e-07
6	6999	192.5557894706726	241.86374	53.33469	326.52933	152.12712	115.111115	292.70572	1.29881	294.63037	290.65985	128.2	177.562	57.480618	227.82584	-23.857912	12.643957	-0.3299957	2.3601985	25.53601	-9.659641	-187.13466	0.68978554	0.052236177	0.7822388	0.601593	-0.4967946	0.88476354	0.67475504	6.791732	7.4505806e-07
7	7999	290.558705329895	220.57985	61.01581	307.95615	129.64268	140.33333	1025.6663	0.58455145	1026.7847	1024.636	1000.0	177.84259	54.32646	224.48705	-31.615421	8.892109	-0.26275504	2.5220344	30.525753	-10.268268	-186.24034	0.5251701	0.04170729	0.6014388	0.45748246	-0.8120896	0.8751751	0.6805898	6.4147854	1.4901161e-06
8	8999	386.05634808540344	731.46985	259.72424	991.1941	471.74557	563.0	292.84497	1.2778802	295.119	291.85254	124.3	169.40237	42.198524	205.7365	-49.92565	4.512699	-0.21431011	2.478309	26.121973	-9.566097	-176.26413	0.3987379	0.03337107	0.45737144	0.34482825	-1.1202354	0.8727591	0.67803335	6.450903	3.5762787e-07
9	9999	481.328711271286	297.4345	17.2137	324.14767	266.03186	128.25	405.1109	1.7534237	406.86667	401.3766	148.3	172.5491	43.835827	206.50304	-28.331781	3.443085	0.059502926	2.5725121	29.107414	-10.717698	-178.89084	0.3053049	0.021382954	0.3447342	0.27087587	-1.1116207	0.90368724	0.7002801	8.205578	2.682209e-07
10	10999	577.3195519447327	304.77182	77.5974	401.62143	178.65552	138.42857	280.184	184.60524	437.23077	53.140465	177.2	161.63992	43.559525	205.3484	-24.587585	2.9704502	0.20618205	2.7432346	30.968067	-10.165581	-167.17284	0.24189621	0.01772418	0.2708161	0.21208109	-1.1320496	0.9403016	0.72462046	8.229811	2.9802322e-06
