1000,0.47360638188085413,
2000,0.47361138247761475,
3000,0.4726224084786143,
4000,0.4725893459402347,
5000,0.5266579124678802,
6000,0.40409882667706454,
7000,0.4324521349341263,
8000,0.37755699610222393,
9000,0.2778667993943998,
10000,0.297090306474659,
11000,0.10816909219428704,
12000,0.3215223803971642,
13000,0.04554019117072179,
14000,0.0432745948224261,
15000,0.029659363448556283,
16000,0.23017568104554975,
17000,0.03641578132309197,
18000,0.08290641322215904,
19000,0.1459623931155339,
20000,0.04963538914176805,
21000,0.19950784301072327,
22000,0.033667099191175165,
23000,0.0724458222572634,
24000,0.08259684524125593,
25000,0.05679570268053289,
26000,0.16691206682709425,
27000,0.11145127092590468,
28000,0.09957648514756319,
29000,0.09948852204211488,
30000,0.06228223188596678,
31000,0.1415750331600855,
32000,0.09101860865350057,
33000,0.37643783298522765,
34000,0.49608704193118286,
35000,0.4750097479897551,
36000,0.07355461565905798,
37000,0.07272403445241932,
38000,0.42470793538576296,
39000,0.07488148807712094,
40000,0.08179126100094157,
41000,0.05402352719783289,
42000,0.07942955034119199,
43000,0.07026335628683907,
44000,0.08126219633234404,
45000,0.3986965008663324,
46000,0.09475474332626568,
47000,0.09711594685384381,
48000,0.08201316333228902,
49000,0.08562505011134838,
50000,0.06566987313745062,
51000,0.1393419547055793,
52000,0.1502920932929325,
53000,0.0667187113262619,
54000,0.13554727312780968,
55000,0.13708387981616812,
56000,0.05021963461604129,
57000,0.0764478050316137,
58000,0.07165862062272144,
59000,0.1059259937871653,
60000,0.22503250872692154,
61000,0.06939873181342435,
62000,0.18023430893245598,
63000,0.1494840640259396,
64000,0.05916783971160524,
65000,0.06905082712993792,
66000,0.07001428801709045,
67000,0.12291922062462358,
68000,0.06542058249540815,
69000,0.18453399031186019,
70000,0.640882314653655,
71000,0.18543252520422787,
72000,0.26107008650477165,
73000,0.23450065660151564,
74000,0.09891888393361965,
75000,0.26498168873778083,
76000,0.11897919385087699,
77000,0.1271394000682516,
78000,0.2126066019792523,
79000,0.07931469242892443,
80000,0.07611636869187399,
81000,0.12996283551956933,
82000,0.05506243486531943,
83000,0.06771862552012968,
84000,0.15722683066237914,
85000,0.5195049405964485,
86000,0.09471864486329237,
87000,0.07883833166566977,
88000,0.1260371213882065,
89000,0.10761818881401963,
90000,0.06255183329467578,
91000,0.7204241111320931,
92000,0.1711366026153716,
93000,0.08351334448127244,
94000,0.23671906162265052,
95000,0.05393536677359956,
96000,0.08548434283456587,
97000,0.05922512977406231,
98000,0.17301620661371303,
99000,0.15605316843593667,
100000,0.061854990582364384,
