Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh
0	999	1.492873191833496	18.531794	9.892109	51.2227	6.696097	22.83721	47.272575	0.66995394	48.6391	46.31941	50.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1999	1.879711389541626	20.151817	12.101919	65.203514	6.7891846	24.195122	47.272575	0.66995394	48.6391	46.31941	50.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2999	2.2883315086364746	17.428719	10.798082	63.36147	5.468231	21.723404	47.385536	0.84493065	49.07926	46.138054	50.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	3999	2.7239973545074463	18.014074	11.071851	50.493156	5.792627	20.6875	47.49043	0.9026875	49.102757	46.253006	50.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4999	3.2028892040252686	20.566559	16.361631	99.95171	5.1732616	23.32558	47.594963	0.88666356	49.293304	45.661358	50.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	5999	95.77103161811829	129.50018	47.50398	209.99675	10.283395	73.0	157.87901	1.075439	159.70003	155.71243	86.9	94.81669	54.446587	184.17729	-18.680502	7.113966	-0.7611209	1.8532329	12.309938	-10.278397	-101.19244	0.8833864	0.062422793	0.99970007	0.7787237	-0.19978066	0.8344121	0.6114036	4.8000307	3.5762787e-07
6	6999	193.10541415214539	224.73625	121.66482	384.3639	60.747814	166.0	1022.6544	0.46114418	1023.44904	1022.12146	1000.0	173.33394	50.35863	212.13394	-25.872131	14.124273	-0.41112405	2.2379994	15.355582	-10.471243	-182.54053	0.68455935	0.05244205	0.7785183	0.59665865	-0.5366128	0.85010517	0.6432509	5.6881924	2.592802e-06
7	7999	290.489141702652	1052.3666	0.0	1052.3666	1052.3666	1000.0	1026.4419	0.5106885	1027.4879	1025.7874	1000.0	174.33777	48.14976	212.75	-25.110952	8.596129	-0.3649212	2.291106	17.58557	-11.38696	-182.40741	0.5203489	0.0418796	0.5964816	0.45011067	-0.89501745	0.8380849	0.6467297	5.007354	1.7881393e-07
8	8999	388.31310081481934	621.9524	304.12735	926.0797	317.825	516.5	1052.9797	0.80814946	1054.7795	1051.9736	1000.0	160.14919	40.672787	200.08351	-25.08436	4.7435775	-0.48712912	2.3120759	20.067255	-9.391935	-166.5566	0.38708583	0.034547	0.44997638	0.3307279	-1.4173098	0.8258509	0.64311606	5.084156	2.9802322e-07
9	9999	486.047194480896	303.02353	38.067097	342.75388	249.32439	164.0	1040.9922	0.5221413	1041.7748	1040.1543	1000.0	143.6253	37.429195	180.38808	-17.10315	3.4420888	-0.48823285	2.3298037	21.574759	-10.552099	-148.78992	0.2851469	0.024947993	0.33062798	0.24487619	-1.8705515	0.8046368	0.636927	5.3620434	9.23872e-07
10	10999	580.1239035129547	502.1746	291.66333	1006.8426	322.0803	343.0	310.54437	1.4109066	313.0278	307.46185	149.1	137.17172	31.62025	164.19951	-24.857517	2.3930166	-0.2556503	2.3664045	23.23098	-10.850143	-141.69405	0.21387717	0.016368303	0.24480338	0.18826853	-1.9287678	0.82972956	0.6460738	5.8256125	2.1457672e-06
11	11999	674.2410297393799	287.48456	87.68711	330.61453	56.409115	125.25	319.4025	1.1455766	322.2436	317.78867	133.3	143.13475	33.76181	172.44856	-25.06633	2.8159745	0.10038168	2.4414015	25.551601	-10.347187	-147.51778	0.16826776	0.010892945	0.18822145	0.1504663	-1.5994838	0.84853256	0.66469437	6.1853933	5.9604645e-07
12	12999	767.6301262378693	311.2327	54.903877	383.08182	220.20656	142.28572	380.09708	1.5973839	382.05054	376.93466	182.9	142.44554	37.6228	174.73404	-14.189011	2.758615	0.33528164	2.508618	24.996544	-9.654911	-146.54065	0.1365256	0.008617537	0.15043136	0.121685505	-1.3272136	0.86253965	0.6761608	6.6933227	6.854534e-06
13	13999	862.4606399536133	340.3693	111.3579	560.2834	211.69066	159.5	592.3132	60.401432	692.36	535.9883	240.7	135.64389	35.503185	167.76276	-26.143736	2.1230245	0.3890002	2.5924296	26.454891	-10.893268	-139.30638	0.10862827	0.007421758	0.121657945	0.09633927	-1.3561503	0.86041766	0.6827579	6.6152472	2.861023e-06
14	14999	957.0916187763214	429.8598	53.694252	490.95416	354.93546	169.6	390.2494	1.3892586	392.34534	387.21628	160.0	140.43921	37.110313	201.25455	-24.476961	2.3166378	0.9211576	2.7207103	28.798033	-10.427742	-144.06227	0.092407346	0.0013818452	0.09632131	0.09106888	-0.18582028	0.89989275	0.71744937	6.75001	2.026558e-06
15	15999	1055.682963848114	467.0802	78.444496	563.7671	308.9114	176.33333	1492.0347	19.818117	1518.3259	1464.0902	1000.0	155.50833	43.24317	218.56024	-14.208972	2.492495	1.2367486	2.7574735	32.194664	-11.242385	-159.5285	0.10149759	0.005235031	0.11014573	0.0933561	0.54263884	0.9151703	0.7359002	7.175107	4.235655e-06
16	16999	1150.9236102104187	700.45074	278.26584	1160.274	438.27908	257.75	188.49149	1.2925861	190.42516	186.15439	90.2	163.94383	46.269802	228.87491	-21.468262	2.940337	1.0839269	2.8144553	31.162449	-10.971775	-167.89748	0.11279285	0.0015234689	0.11878459	0.11016322	0.18201585	0.9133089	0.769205	8.602541	5.9604645e-07
17	17999	1243.9101178646088	1234.4417	422.95447	1657.3961	811.4872	447.5	275.34958	1.8809181	277.4274	271.479	134.4	168.99997	48.474342	225.5393	-22.231508	2.5097392	1.0563481	2.8114274	32.438385	-11.0651	-172.87897	0.122863114	0.0021098459	0.12687384	0.11886145	0.11836491	0.91302127	0.7872274	8.992174	1.2218952e-06
18	18999	1340.4825990200043	1396.9907	0.0	1396.9907	1396.9907	565.0	2911.5269	21.375324	2938.255	2869.877	1000.0	176.42612	50.06862	244.51956	-23.618723	2.5922124	0.94570935	2.7258322	30.376461	-11.721215	-180.19739	0.12246133	0.0030305577	0.12661572	0.11781997	-0.11387302	0.8767849	0.74867177	8.037459	3.461726e-06
19	19999	1438.7632930278778	1732.2131	1039.646	2771.8591	692.56714	619.0	2219.1587	1073.0563	2932.8223	510.41672	768.8	185.77007	52.976017	256.40118	-30.13904	2.668334	1.1164268	2.7567568	28.121958	-11.902558	-189.50575	0.12794213	0.0061552175	0.13792692	0.118399635	0.23972486	0.8958876	0.77461714	9.771893	3.144145e-06
20	20999	1532.858124256134	2767.571	0.0	2767.571	2767.571	1000.0	283.57718	6.655405	300.25348	276.24228	127.4	193.38853	54.456127	263.6127	-20.317902	2.1639848	0.97600573	2.641321	30.18031	-9.984445	-197.05664	0.13589704	0.0017020076	0.13828255	0.1330121	-0.047853105	0.8666233	0.734241	8.742052	1.0579824e-06
21	21999	1626.2473888397217	2870.6746	0.0	2870.6746	2870.6746	1000.0	280.07913	4.493045	287.21286	272.45428	128.7	200.7394	56.517544	270.15	-25.625877	2.2257206	0.997267	2.6352458	34.567535	-10.980885	-204.42847	0.13320418	0.00037629736	0.1338355	0.13226585	-0.0054626386	0.852143	0.7323297	8.482041	5.9604645e-07
22	22999	1722.8836703300476	3005.481	0.0	3005.481	3005.481	1000.0	3052.645	2.1330564	3056.7263	3048.688	1000.0	206.95688	57.967747	278.57343	-20.04823	2.197008	0.9976454	2.6087217	29.90962	-11.310071	-210.50415	0.13140872	0.0008068581	0.13281912	0.12978642	-0.0046983757	0.84395754	0.73344344	8.313448	6.854534e-07
23	23999	1815.89555478096	1311.8834	0.0	1311.8834	1311.8834	444.0	870.09357	20.188889	902.6489	843.17523	297.0	211.59756	59.77468	284.2462	-23.301653	2.204284	1.019081	2.6137896	28.793316	-10.596639	-215.04385	0.1331622	0.0011869343	0.13634087	0.13138857	0.03835975	0.8423756	0.7374538	8.82568	1.5497208e-06
24	24999	1913.8596060276031	3107.5989	0.0	3107.5989	3107.5989	1000.0	3018.9219	0.9110952	3020.2314	3017.2231	1000.0	216.93799	61.017536	290.13193	-29.699224	2.045257	1.0069189	2.5710192	25.792635	-10.54445	-220.34697	0.1386431	0.0014028139	0.14047565	0.13592432	0.013805772	0.8299659	0.7244893	9.091574	1.1920929e-06
25	25999	2009.4274439811707	3073.4146	0.0	3073.4146	3073.4146	1000.0	1827.7418	306.94302	2567.1692	1406.319	567.3	223.68912	61.900017	295.45566	-34.240284	1.9686189	0.97085977	2.5583708	27.799309	-14.741821	-227.00807	0.13429666	0.0020244468	0.13791245	0.1311936	-0.058364447	0.80785847	0.7194892	9.656421	5.3346157e-06
26	26999	2107.333304166794	3104.1848	0.0	3104.1848	3104.1848	1000.0	3091.3945	265.12894	3255.3435	2523.7622	955.6	229.24712	62.39123	299.09576	-23.490704	2.1052303	0.9702758	2.542464	27.09455	-10.559585	-232.47508	0.12815836	0.002416349	0.13173647	0.1239659	-0.06096753	0.80062604	0.72173566	10.428967	2.3841858e-07
