Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	1.9458975791931152	1.7877188	5.2854977	14.165432	-7.8390765	19.392157	-2.951497	0.0	-2.951497	-2.951497	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.015212	3.0819988	3.3899608	-12.798011	-13.235766	8.949853	0.6672823	-43.18249	0.56452024	0.45639738	1.6880584	-0.59164196	13.800286	8.806149	43.946754	-0.17272286	13.800682	8.805529	43.946754	0.02640026	0.8275348	0.31228876	1.1372594	-0.017272286	267.9962	301.8866	1931.3173	0.00069697376	13.4562	9.645125	44.724545	6.969737e-05
1	1999	2.7390756607055664	1.3522748	5.5850153	15.949167	-7.8390765	19.23077	-2.951497	0.0	-2.951497	-2.951497	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.015212	3.0819988	3.3899608	-12.798011	-13.235766	8.949853	0.6672823	-43.18249	0.56452024	0.45639738	1.6880584	-0.59164196	13.800286	8.806149	43.946754	-0.17272286	13.800682	8.805529	43.946754	0.02640026	0.8275348	0.31228876	1.1372594	-0.017272286	267.9962	301.8866	1931.3173	0.00069697376	13.4562	9.645125	44.724545	6.969737e-05
2	2999	3.5321245193481445	1.824745	5.755573	28.679173	-5.8558607	20.1	-9.190035	0.0	-9.190035	-9.190035	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.9123075	2.4871542	2.567176	-11.954061	-13.165538	8.0866	0.5636281	-42.59542	0.5814637	0.47387135	1.8608752	-0.85493267	13.747001	7.9414144	43.992977	0.49906754	13.747001	7.9414144	43.992977	0.49906754	0.8519601	0.2961756	1.1510656	0.049906757	252.0461	254.98979	1935.382	0.24906842	13.479848	8.811147	45.43639	0.024906842
3	3999	4.3206939697265625	0.90561736	4.6091304	12.711623	-11.249056	18.90566	-7.646584	0.0	-7.646584	-7.646584	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.032296	2.7960098	3.3199925	-13.173997	-13.156266	8.129932	0.8793095	-34.797737	0.5670888	0.46836343	1.7211875	-0.62533426	13.723354	8.016802	35.205643	-0.45480105	13.724923	8.014117	35.205643	0.14254336	0.8455464	0.2984888	1.1654135	-0.045480106	252.59962	246.43463	1239.4374	0.02031861	13.425235	8.898101	35.920826	0.002031861
4	4999	5.113054275512695	1.8577099	5.7005043	26.650866	-7.7838254	20.895834	-8.963474	0.0	-8.963474	-8.963474	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.2419424	2.9210997	3.731765	-14.976999	-13.3290415	8.089964	0.5440827	-37.71526	0.54820126	0.47603062	1.8725948	-0.5696046	13.877242	7.9434443	37.947926	-0.090489864	13.877422	7.94313	37.947926	0.090489864	0.85698277	0.29589286	1.152167	-0.009048986	255.67618	250.4884	1440.0449	0.008188416	13.633855	8.756684	38.33319	0.00081884157
5	5999	98.60460424423218	7.381095	23.957651	66.1997	-17.90117	101.44444	365.64896	0.0	365.64896	365.64896	194.0	108.89101	63.316525	206.51358	-39.16454	11.334621	-2.094129	2.6637292	28.577553	-13.0921	-118.42117	0.8714235	0.06987995	1.0004596	0.75637364	-0.68534046	0.8296707	0.62655705	22.629356	2.4065375e-06	25.546255	52.603626	148.29141	-28.1558	52.59024	64.23986	193.79611	-24.402895	177.68553	53.924553	208.35052	-21.547318	125.095276	61.890686	208.5897	-18.492435	125.44214	61.18459	208.5897	0.36698338	6.4539213	6.6676087	20.550125	-1.8492436	19479.285	12829.938	43509.664	0.1346768	1100.4177	1274.1757	4223.0767	0.01346768
6	6999	192.81324338912964	60.230568	37.879463	122.62195	6.3707166	191.4	308.47757	0.0	308.47757	308.47757	186.0	189.33867	58.151512	226.2153	-41.433697	22.715918	-1.4835644	3.3500557	26.954361	-12.231746	-201.62997	0.65872705	0.053066004	0.7561556	0.5724357	-1.8667948	0.8382229	0.64435154	6.840148	3.516674e-06	52.15051	46.656654	107.84445	-27.348816	86.36356	62.762665	166.3499	-17.351833	205.64297	41.725983	228.72125	-15.97954	119.279396	54.014324	222.5976	-10.074514	119.33287	53.89607	222.5976	1.0141752	4.373736	6.0119915	22.226145	-1.0074514	17145.121	13734.432	49549.688	1.0285513	763.9187	1209.9823	4940.0146	0.10285513
7	7999	286.2267391681671	160.95236	117.335526	331.41684	14.1146145	167.66667	346.90842	0.0	346.90842	346.90842	221.0	184.09923	57.778194	228.70781	-44.70377	16.141613	-0.9230597	3.7550943	33.5206	-14.9625225	-194.86407	0.50137824	0.03926915	0.5722845	0.43725026	-2.7075722	0.8262075	0.64938545	7.3552303	5.364418e-07	83.4477	43.49629	126.83203	-15.286532	114.311104	53.689907	172.13748	-10.260617	207.08461	31.587736	229.10272	-4.445221	92.773506	48.861015	219.84253	0.17793906	92.773506	48.861015	219.84253	0.17793906	2.1784081	4.073857	21.984253	0.017793905	10994.322	11010.8955	48330.74	0.031662308	341.38974	777.6147	4833.0737	0.0031662309
8	8999	379.8047568798065	336.74054	92.38213	432.919	203.33194	235.75	371.27356	0.0	371.27356	371.27356	179.0	179.77155	51.61227	241.64923	-23.584013	10.864791	-0.67849314	3.897553	40.250984	-13.024178	-188.98479	0.38227198	0.030771548	0.43713567	0.33124974	-3.5471034	0.83189917	0.6588863	7.045967	2.9802322e-07	115.12044	38.700535	159.77217	2.85733	133.69794	48.591404	184.28352	2.85733	208.76022	9.573914	226.38638	165.05737	75.06228	53.948536	217.94077	14.395439	75.06228	53.948536	217.94077	14.395439	1.4713918	3.2932968	21.794077	0.08119263	8544.789	10939.807	47498.18	207.22865	235.08446	641.6991	4749.818	1.1688035
9	9999	473.6393053531647	246.01793	80.77255	362.01306	105.69528	153.57143	319.07855	0.0	319.07855	319.07855	174.0	169.53513	48.222992	266.94153	-28.189981	11.197656	-0.20555894	4.1572914	40.856945	-14.647521	-177.4476	0.29058033	0.022207089	0.33116192	0.25473315	-3.9543154	0.84655744	0.6760735	7.566254	6.109476e-07	67.71579	48.84544	124.166245	-55.54554	85.807816	66.88192	156.72629	-85.43973	178.30823	32.618305	266.09818	-19.550962	92.50042	65.31836	280.4771	-14.105802	92.5966	65.181915	280.4771	2.8582988	2.1584744	3.9753685	25.434404	-1.4105802	12822.813	17265.9	78667.414	8.169871	368.16257	812.3934	6469.089	0.81698716
