Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh
0	999	0.9154582023620605	20.943867	23.54933	115.327065	4.116121	23.209303	10.916295	0.04289338	10.998798	10.857935	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1999	1.208343505859375	22.335522	23.96433	124.374176	3.452838	23.714285	10.916295	0.04289338	10.998798	10.857935	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2999	1.5170190334320068	15.133925	9.13861	52.619244	6.126275	19.96	10.970255	0.06488296	11.108696	10.902742	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	3999	1.8591816425323486	18.134651	18.61323	116.574425	6.395498	22.044445	10.9312	0.030251013	10.998956	10.901944	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4999	2.245058536529541	18.294903	20.980427	151.20201	6.8408637	20.645834	10.933294	0.069096416	11.0111685	10.803399	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	5999	112.54349207878113	173.77052	100.72082	351.1055	24.468658	90.0	216.08371	3.2363052	220.90938	209.27637	106.9	91.06441	52.331203	179.341	-19.149136	7.9610305	-0.7526701	1.8946007	19.035118	-10.454847	-97.416725	0.8834621	0.06264314	0.99970007	0.7779694	-0.19962622	0.84532714	0.62758064	5.5539227	2.026558e-06
6	6999	223.74011087417603	262.59375	44.049633	316.13776	204.6905	124.0	291.61005	1.8540351	295.26477	288.22058	126.6	178.87744	51.776527	225.84856	-28.747633	11.18324	-0.41298547	2.399734	26.025787	-9.960143	-188.13559	0.6835686	0.05280492	0.7777677	0.59562725	-0.5393553	0.87084913	0.6728626	7.4746723	8.940697e-07
7	7999	333.0294704437256	259.49252	73.23837	381.41025	167.93744	133.5	228.36137	1.9279927	232.21574	224.81586	169.3	183.28029	59.609077	227.64203	-57.763905	8.529945	-0.21552004	2.6201034	30.400833	-10.770214	-191.92232	0.52290785	0.039084632	0.59546626	0.460599	-0.7822936	0.89307624	0.69959944	8.368289	4.172325e-07
8	8999	450.11845231056213	458.74664	87.73571	553.4253	327.1653	295.0	1002.89343	0.569656	1003.93555	1001.9049	1000.0	171.55766	54.308254	221.83646	-74.364136	6.22181	-0.1449768	2.628743	31.160313	-9.617474	-178.80493	0.4065653	0.03263901	0.4605135	0.3488723	-1.0455223	0.8832066	0.6967226	8.876749	1.2889504e-06
9	9999	562.3426592350006	317.91577	20.3487	358.72354	295.60025	147.0	313.6008	1.7760981	315.82092	310.6675	134.6	151.586	45.97386	194.99747	-25.454662	2.8655045	-0.32613978	2.6084561	28.990276	-10.304763	-157.17363	0.29899767	0.026695468	0.34875256	0.25605804	-1.602789	0.85366315	0.68463945	8.906529	4.4703484e-06
10	10999	673.6298260688782	316.88452	6.2298326	325.8442	304.7028	132.0	318.8981	1.3195118	321.08154	316.5229	139.6	141.44739	43.24737	177.21625	-22.4383	1.7022628	-0.19986774	2.643744	30.45345	-9.040236	-146.18875	0.22267896	0.01811333	0.2559797	0.19309491	-1.802532	0.8681892	0.69069463	9.358323	2.1457672e-06
11	11999	783.0961866378784	315.49945	4.5136414	323.27936	309.64365	131.25	321.35477	1.1311928	323.01614	320.02762	131.4	138.84015	42.84169	172.2371	-22.191458	1.330838	-0.041941296	2.7103598	33.57663	-11.097052	-143.06438	0.1694216	0.012897135	0.19303624	0.14818934	-1.8490447	0.8756259	0.7018299	9.863454	5.00679e-06
12	12999	892.6717307567596	319.93805	6.2702694	327.02917	307.83908	129.0	339.09024	1.0522997	341.0322	338.14102	134.3	134.65875	42.321842	169.18898	-21.403883	1.2308818	0.10244183	2.7873297	34.103504	-11.002409	-138.45712	0.13055518	0.009627744	0.14815202	0.11492944	-1.8253106	0.8830499	0.71538323	10.182689	8.940697e-08
13	13999	1002.0745620727539	340.63263	11.751956	355.6503	317.9703	134.0	338.97562	1.3241208	341.4677	336.33926	135.9	135.86284	42.85883	171.03142	-30.395107	1.1045368	0.37283316	2.8708606	34.330948	-12.033235	-139.42436	0.103555955	0.006366989	0.11489815	0.09273429	-1.4216346	0.9078111	0.73936635	10.890639	1.7881393e-07
14	14999	1109.961335659027	336.70056	37.77021	362.3132	238.37329	132.75	210.96431	1.307318	213.42862	209.33337	98.7	138.09935	43.889233	176.6199	-62.09113	1.2110461	0.6548264	2.9851017	36.266506	-9.793081	-141.53589	0.0857931	0.0035825153	0.09271537	0.07961224	-0.8455636	0.9252057	0.76924676	12.579685	6.556511e-07
15	15999	1216.9336445331573	355.63022	4.5837994	361.50717	349.82962	137.0	234.05905	144.51645	332.27655	12.864058	106.9	140.13997	45.811565	178.02968	-79.150604	1.5756282	0.76581097	2.983023	33.282204	-10.761448	-143.42958	0.07444214	0.003038618	0.07960497	0.06896238	-0.60847336	0.92178977	0.7749037	11.134729	2.7120113e-06
16	16999	1326.7353434562683	317.57156	85.816826	371.9478	154.30133	126.125	376.75125	1.5784028	379.82544	374.30765	139.1	140.96332	46.51309	181.31578	-72.07421	1.5612047	0.99014103	3.0331137	36.182053	-11.53326	-144.14568	0.06775929	0.0005152815	0.068957515	0.066941425	-0.026350914	0.9411833	0.7941725	12.88274	2.6077032e-07
17	17999	1435.097418308258	366.0813	2.8368688	370.50568	361.97177	137.0	369.5772	1.5056943	372.20535	366.77014	140.0	142.48093	47.28982	183.09793	-26.213795	1.5162474	1.0073867	2.9712179	35.157192	-10.917849	-145.53569	0.06820677	0.0004807528	0.06931848	0.067364216	0.019802803	0.9533701	0.78940535	12.966804	1.1324883e-06
18	18999	1543.3375897407532	378.58658	4.8123174	389.76337	374.6684	141.28572	12.713303	0.1854029	13.042185	12.428938	14.0	144.95525	48.93527	184.85951	-19.528685	1.1122712	0.9486874	2.9881759	35.841278	-11.386202	-147.96138	0.06722522	0.0014693175	0.06967208	0.06470971	-0.13836676	0.92403257	0.78297615	12.620665	7.1525574e-07
19	19999	1651.428762435913	377.22006	6.198999	385.51038	366.15906	141.28572	407.83783	1.9673032	410.3416	405.4505	149.0	146.56725	50.04816	187.60214	-19.543898	1.0381663	0.96938056	2.9888613	34.402924	-11.9648	-149.4344	0.06321304	0.0011247384	0.06519373	0.061712764	-0.084146775	0.9135861	0.78531355	15.807396	1.5795231e-06
20	20999	1761.74369430542	351.02408	57.45598	414.23163	269.82553	131.0	412.32382	1.6408048	415.5162	410.5386	149.8	148.16272	50.29461	190.12735	-25.122114	1.3195243	1.0596476	3.0064282	37.5901	-10.470797	-150.97456	0.0646586	0.0017016022	0.06804258	0.062509105	0.16291922	0.92835146	0.7964011	16.569405	6.8843365e-06
21	21999	1871.4692034721375	391.8334	73.68137	440.69745	256.43497	141.0	480.14258	1.6331041	483.28302	477.58405	162.9	155.72778	52.377895	205.04828	-40.762764	1.5271127	1.1161416	3.0976603	33.59382	-17.400175	-158.6626	0.07213742	0.002999517	0.079102494	0.06803997	0.30335465	0.93796176	0.81486803	16.17268	3.0584633e-06
22	22999	1979.6540381908417	486.07217	15.424115	511.41678	466.86923	163.83333	468.37836	1.7814498	471.13464	464.7542	158.2	172.79414	59.600555	230.2739	-28.852045	1.9753593	1.2191261	3.1466281	35.44689	-14.415493	-176.05247	0.09178792	0.007748183	0.101364	0.07912326	0.52950865	0.9523001	0.8304106	22.060629	2.682209e-07
23	23999	2088.4917488098145	445.99698	23.943096	489.8034	410.13693	155.42857	502.1463	6.599903	513.92004	493.65482	175.4	173.71999	59.961155	226.2501	-30.616833	1.4929426	0.8374385	3.113913	35.727543	-12.35769	-176.85858	0.09324982	0.004485008	0.09988755	0.08468599	-0.3876194	0.9327807	0.8133551	19.719498	3.4552068e-06
24	24999	2198.8423862457275	476.29166	35.803566	509.33185	403.01785	159.0	550.4066	1.4384816	552.7322	548.2775	174.6	169.99083	56.95229	219.92488	-24.327858	1.724601	0.9833462	3.0865676	34.577793	-9.918016	-172.92368	0.0836095	0.00043194118	0.08470634	0.082812294	-0.041217346	0.9412744	0.8156331	19.219742	8.046627e-07
