Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh
0	999	1.4366660118103027	20.943867	23.54933	115.327065	4.116121	23.209303	10.916295	0.04289338	10.998798	10.857935	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1999	1.669126272201538	22.335522	23.96433	124.374176	3.452838	23.714285	10.916295	0.04289338	10.998798	10.857935	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2999	1.927319049835205	15.133925	9.13861	52.619244	6.126275	19.96	10.970255	0.06488296	11.108696	10.902742	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	3999	2.219759702682495	18.134651	18.61323	116.574425	6.395498	22.044445	10.9312	0.030251013	10.998956	10.901944	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4999	2.558831214904785	18.294903	20.980427	151.20201	6.8408637	20.645834	10.933294	0.069096416	11.0111685	10.803399	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	5999	104.83069372177124	153.50056	71.303246	244.78601	24.47122	77.833336	161.6426	2.5631037	165.56564	157.08249	78.2	91.45425	53.21054	187.77301	-21.121386	7.5432224	-0.7023405	1.8971838	20.34591	-10.50123	-97.85558	0.884969	0.061224543	0.99970007	0.7821107	-0.18835434	0.8462095	0.62569046	4.8662324	1.2218952e-06
6	6999	208.15691590309143	238.94417	52.031277	314.92627	144.37532	116.888885	302.03033	2.411653	304.6214	298.5138	150.7	185.95132	54.341633	231.32375	-27.044743	12.0981	-0.29501143	2.4420817	26.634035	-10.173975	-195.81497	0.6890442	0.050937694	0.7819188	0.6065124	-0.47822917	0.8946053	0.6848037	6.4083304	1.0430813e-06
7	7999	311.3120081424713	262.52362	40.118706	311.20337	191.63004	131.66667	1049.4014	0.60605615	1050.5675	1048.2676	1000.0	189.12473	62.81972	232.76225	-28.14307	9.412141	-0.14963858	2.512799	29.5087	-10.403058	-198.15956	0.53243566	0.04093597	0.60635	0.4671421	-0.72207314	0.88228834	0.6870581	7.2214484	7.301569e-07
8	8999	417.77409410476685	354.76828	118.21332	445.0418	121.32049	218.4	1020.70215	0.58342165	1021.7223	1019.67914	1000.0	174.12039	56.823433	220.61006	-29.025654	5.3056464	-0.0062979767	2.4625897	28.157246	-10.133042	-181.57112	0.41306993	0.031509597	0.46703145	0.3593209	-0.8956764	0.87965864	0.6816608	7.2744236	5.662441e-07
9	9999	524.2905297279358	457.99243	31.632772	496.5369	419.05573	290.0	1012.8793	0.53820926	1013.55975	1011.88074	1000.0	152.25146	48.90463	204.5361	-22.666183	2.6543276	-0.23255031	2.4664402	26.610653	-11.027849	-158.07675	0.30904898	0.028907413	0.35921815	0.2601525	-1.4639935	0.8625665	0.67448384	6.46947	1.66893e-06
