Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	2.5167717933654785	114.9012	36.826664	258.07367	78.413795	22.88372	61.74566	0.0	61.74566	61.74566	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.534027	20.702398	116.22645	4.725192	-222.97668	142.12177	5.4865174	-654.5599	0.42152002	0.43451086	1.4868138	-1.026286	223.3982	142.10634	655.6028	-5.2009563	223.97253	141.19937	655.6028	3.254898	0.9086621	0.35738257	1.0706916	-0.52009565	70100.96	68862.26	429815.03	10.594361	224.2066	141.48058	656.6474	1.0594361
1	1999	3.737259864807129	114.168365	36.395027	258.07367	78.413795	22.727272	61.74566	0.0	61.74566	61.74566	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.534027	20.702398	116.22645	4.725192	-222.97668	142.12177	5.4865174	-654.5599	0.42152002	0.43451086	1.4868138	-1.026286	223.3982	142.10634	655.6028	-5.2009563	223.97253	141.19937	655.6028	3.254898	0.9086621	0.35738257	1.0706916	-0.52009565	70100.96	68862.26	429815.03	10.594361	224.2066	141.48058	656.6474	1.0594361
2	2999	4.964178800582886	132.43518	42.431305	264.04816	83.36328	26.394737	61.951843	0.0	61.951843	61.951843	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.69866	20.257914	93.417694	4.4493427	-227.45865	141.76819	5.5470715	-587.53156	0.41946146	0.43319872	1.5978645	-1.3408674	227.87811	141.79434	588.5907	-5.7821493	228.45267	140.86674	588.5907	3.5261395	0.90943235	0.35637295	1.0439045	-0.57821494	72034.08	67724.76	346439.0	12.4336605	228.69272	141.18318	589.65173	1.243366
3	3999	6.177959203720093	125.021484	30.893732	177.65392	83.26286	24.85	61.9454	0.0	61.9454	61.9454	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.153423	21.288084	113.57045	4.728559	-225.62935	145.4774	5.384677	-674.6184	0.41892883	0.44357553	1.6337297	-1.0003473	226.04828	145.4731	675.44135	-5.2577925	226.61224	144.59302	675.44135	3.189691	0.90998876	0.35458666	1.0618968	-0.52577925	72260.25	73795.22	456221.03	10.174129	226.846	144.87846	676.2653	1.0174129
4	4999	7.397902727127075	118.46721	35.48447	268.41797	78.5589	23.60465	61.797195	0.0	61.797195	61.797195	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.79556	21.837286	119.91302	4.7079477	-229.42647	148.14072	5.5693817	-757.8951	0.38466355	0.44780606	1.5591167	-1.0141554	229.81114	148.13557	758.7451	-5.5058126	230.37178	147.26216	758.7451	3.1978726	0.9105418	0.3532206	1.0592752	-0.5505813	74757.305	79064.05	575694.1	10.22639	230.57304	147.54349	759.596	1.022639
5	5999	109.60025119781494	220.65717	145.13368	701.63403	76.9835	43.217392	374.84	0.0	374.84	374.84	68.0	256.02783	212.93202	628.4553	-45.91699	237.0326	-3.9754124	14.621437	205.99841	-22.386276	-273.74185	0.9526764	0.04274311	1.0125302	0.87773544	-0.39961168	0.9452505	1.070817	43.37544	1.3411045e-07	145.66597	74.31497	307.16498	4.3499007	190.50249	101.38261	412.1033	4.3499007	397.80402	214.21579	621.18787	20.983526	207.3015	160.85925	573.00946	-88.136826	213.91681	151.95135	573.00946	0.044016004	1.846383	4.979947	57.30095	-0.51370513	68849.62	71749.64	328339.88	0.0019374085	728.47296	2702.0027	32833.984	3.247391e-05
6	6999	212.2588667869568	307.25616	60.76078	384.13266	176.4613	60.125	240.69829	0.0	240.69829	240.69829	48.0	394.94095	230.48013	658.9649	-10.621709	339.42487	-4.552456	6.7061367	32.96144	-20.445583	-421.41968	0.79916614	0.047020264	0.8775912	0.71499103	-1.4871786	0.88168246	0.6610466	4.923438	2.3841858e-07	119.20817	64.786896	253.87502	4.191212	155.86256	84.93947	334.23972	4.191212	311.76035	159.11967	567.4563	17.195936	155.89778	101.61325	409.28088	-44.947693	156.8436	100.14718	409.28088	0.0328162	1.4568173	1.7383139	20.016975	-0.4661632	34629.37	36580.266	167510.83	0.0010769031	257.64697	333.07657	4037.0151	7.876883e-06
7	7999	314.6976480484009	372.5582	67.34995	536.799	263.6113	74.5	412.6525	0.0	412.6525	412.6525	75.0	272.96124	159.32713	563.8879	-3.0929265	141.63884	-5.5053215	4.5165763	18.778084	-21.162737	-291.04425	0.62584555	0.05174255	0.7148233	0.53924024	-3.5671887	0.8447113	0.6336746	5.553857	1.7881393e-07	170.57133	85.52536	346.9149	5.1586804	223.09836	113.79282	459.85568	5.1586804	296.61685	139.73491	439.54416	1.0706176	73.51851	65.929886	234.15765	-76.80048	79.78251	58.193398	234.15765	0.25259435	0.3755545	0.42885914	4.1827116	-0.96779937	9751.721	10921.802	54829.81	0.06380391	46.28965	54.891033	349.8356	0.00016443558
8	8999	415.912232875824	383.11603	66.32298	530.55835	278.5028	73.84615	539.91	0.0	539.91	539.91	103.0	244.43036	140.00018	458.20862	-5.1473875	81.78607	-5.3482723	4.687742	19.146036	-20.60589	-258.46005	0.46800798	0.03854399	0.53908706	0.4054733	-5.575554	0.8385612	0.63160217	5.180773	3.1292439e-07	173.25452	87.63845	343.27374	3.4233208	225.79756	116.905876	459.61487	3.4233208	241.10623	130.79926	408.2367	6.9700336	15.308682	52.170185	161.86183	-139.99768	41.564503	35.049625	161.86183	0.019942062	0.10350974	0.42370957	4.209567	-0.6407336	2956.0842	4318.201	26199.252	0.00039768583	16.194763	28.023045	203.14922	1.2939339e-06
9	9999	515.124169588089	387.4784	62.381264	511.68576	301.79358	78.75	277.33817	0.0	277.33817	277.33817	54.0	217.32986	124.37228	411.29462	-6.0510564	60.045357	-4.78102	5.1923294	30.393442	-21.038555	-228.47015	0.3534087	0.02870356	0.4053607	0.30637392	-7.060491	0.84357744	0.63850546	5.3818293	1.758337e-06	157.50906	83.46098	328.1245	3.7255313	194.51312	106.108475	414.1867	3.7255313	208.52322	121.117546	364.081	-2.519053	14.010112	50.35016	157.51173	-117.00511	40.436546	33.11054	157.51173	0.0433483	0.043240566	0.35157123	1.9417695	-1.0010967	2731.4216	4154.835	24809.947	0.0018790753	14.948032	23.263813	161.8639	1.3852373e-05
10	10999	618.0654308795929	451.03308	88.73142	598.83887	317.61057	87.333336	577.1875	0.0	577.1875	577.1875	109.0	196.89621	110.93785	370.46613	-5.387859	45.56562	-4.2297626	5.5245914	40.386566	-21.291819	-205.92175	0.2677334	0.021424122	0.30629286	0.23236653	-8.219286	0.8486241	0.64527464	6.5926104	2.0861626e-07	188.82422	92.0988	366.18365	4.1248755	240.52147	120.950195	482.2127	4.1248755	203.96008	92.052025	336.2871	9.317659	-36.56137	45.921616	52.04977	-155.69493	45.567204	37.002144	155.69493	0.120633185	-0.068893686	0.33392653	3.1898458	-0.47030824	3445.5283	4654.78	24240.91	0.014552365	11.486489	13.058254	101.75116	9.627664e-05
