Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh
0	999	1.7910099029541016	19.052065	15.706	83.04234	5.1059	22.522728	71.25185	2.4303913	76.86563	68.148674	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1999	2.372478485107422	18.730679	15.602331	83.04234	5.1059	22.222221	71.25185	2.4303913	76.86563	68.148674	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2999	2.993999719619751	14.880216	10.057022	61.04082	6.0590525	19.9	73.33403	2.3587754	77.59022	69.48003	101.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	3999	3.646475315093994	17.850042	17.819202	90.71151	4.7930055	21.733334	72.55286	2.5269387	75.48222	67.00689	100.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4999	4.339391469955444	18.229647	11.426507	58.095108	6.4634733	22.326086	71.42021	3.4153695	75.28027	65.58687	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	5999	105.22020149230957	161.06683	130.93222	376.05365	11.223851	85.181816	153.84984	0.9724589	156.01161	152.35835	80.1	93.580696	52.990982	185.39117	-15.069924	5.5679727	-0.78182995	1.8783942	12.929234	-10.390819	-100.07809	0.88198686	0.063858874	0.99970007	0.775823	-0.20655234	0.84243613	0.6145109	4.6858954	2.7939677e-07
6	6999	205.3674783706665	275.56314	67.77664	361.3757	180.85007	129.875	353.4907	1.1209468	355.1666	352.35165	148.4	187.85583	53.680977	234.92384	-18.349802	8.448729	-0.26447532	2.3298843	16.215012	-11.507141	-197.90111	0.6890806	0.048268437	0.7756366	0.60692185	-0.4706075	0.8937021	0.6587446	6.661647	0.0
7	7999	305.81555438041687	257.26053	80.85312	373.58084	147.31747	125.85714	341.065	1.665301	344.12994	338.41013	153.5	200.82791	56.918518	235.87883	-24.069485	7.981705	-0.14419226	2.4080443	18.774685	-10.261421	-210.27211	0.5363807	0.040024832	0.6067492	0.46647114	-0.71895	0.8801833	0.6661213	5.3083606	2.7418137e-06
8	8999	406.8825764656067	359.31793	24.965311	407.96713	338.77396	169.4	133.03227	2.006532	136.17361	129.54468	155.7	178.27066	60.19666	233.50917	-21.137394	4.079493	-0.24073364	2.3930454	19.764668	-10.656159	-185.82634	0.40581357	0.034583125	0.46633387	0.3454302	-1.1328845	0.8495838	0.6543881	5.85664	1.3262033e-06
9	9999	507.7529420852661	399.01324	117.520515	568.812	203.41873	221.0	351.57306	0.9204676	353.22946	350.00092	152.3	150.8104	46.297455	195.83533	-24.344957	2.0103722	-0.4230787	2.3755443	22.52572	-11.517898	-156.48306	0.2944397	0.027175335	0.3453095	0.25166547	-1.7405305	0.8114621	0.6418171	6.1100593	5.066395e-07
10	10999	608.9944581985474	325.8484	107.24682	421.16025	49.363617	142.125	216.17595	0.97181517	218.99701	215.52892	98.1	146.01735	43.84163	179.7754	-15.711167	1.9925781	-0.17338257	2.3838978	23.473057	-10.749488	-150.95522	0.2207941	0.01700975	0.2515905	0.19207144	-1.7748963	0.85333633	0.65929276	6.761978	2.4437904e-06
11	11999	710.7451503276825	281.30457	90.20274	349.03094	58.087868	117.333336	264.3592	1.6730045	267.3346	261.86563	109.8	142.50435	43.83454	176.82394	-15.217822	1.7106072	0.036451392	2.4595983	26.843819	-9.805696	-146.97177	0.16950747	0.0122085195	0.19201748	0.15021215	-1.7052053	0.87929004	0.67873085	6.3804455	9.834766e-07
12	12999	812.1124761104584	431.2877	88.77309	572.96515	338.58276	166.5	189.96979	0.9826846	190.90683	187.93433	95.8	143.28877	43.790146	178.754	-24.22361	1.4409016	0.32978347	2.5590909	26.320904	-12.1331835	-147.44855	0.13513522	0.008375458	0.15018162	0.1218917	-1.3377812	0.9025095	0.70197904	6.8814855	1.9967556e-06
13	13999	913.3014976978302	699.8835	293.14737	1136.5288	266.91968	250.8	150.83163	1.728076	155.09879	148.32812	74.0	157.04027	47.485664	227.8908	-28.706844	2.9589107	0.81760067	2.7175276	27.016087	-13.439422	-161.43034	0.1156597	0.002790827	0.12186993	0.11266784	-0.39024144	0.944351	0.7544371	7.320092	4.172325e-07
14	14999	1012.8930521011353	665.79736	234.9231	792.66327	196.16656	210.2	234.82771	2.0670648	237.96384	231.90762	112.0	180.41069	56.633022	265.8744	-21.741781	2.7334063	1.1286701	2.8391817	28.368622	-15.400288	-185.2251	0.117864914	0.00261572	0.12284724	0.11313406	0.27545908	0.9658548	0.78385663	7.5121064	8.940697e-07
