Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	2.4813833236694336	129.10597	31.614841	197.42336	78.7957	25.589743	174.3673	0.0	174.3673	174.3673	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.23477	40.506374	167.09859	4.2288017	-421.71582	259.1595	5.5333996	-1008.59326	0.3067064	0.4281557	1.6965294	-1.3002326	422.02252	259.20514	1009.2801	-5.6305857	422.30624	258.7427	1009.2801	3.2684364	0.95567733	0.25368878	1.044787	-0.56305856	245290.31	238814.47	1018646.25	10.682677	422.52997	258.92435	1009.96735	1.0682677
1	1999	3.8958866596221924	132.54326	34.49249	207.45609	83.48406	26.263159	174.3673	0.0	174.3673	174.3673	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.23477	40.506374	167.09859	4.2288017	-421.71582	259.1595	5.5333996	-1008.59326	0.3067064	0.4281557	1.6965294	-1.3002326	422.02252	259.20514	1009.2801	-5.6305857	422.30624	258.7427	1009.2801	3.2684364	0.95567733	0.25368878	1.044787	-0.56305856	245290.31	238814.47	1018646.25	10.682677	422.52997	258.92435	1009.96735	1.0682677
2	2999	5.342446565628052	119.692474	29.510832	184.35693	83.1386	23.761906	175.05104	0.0	175.05104	175.05104	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.15401	41.45	180.35304	3.9474814	-438.43472	261.4299	5.5532866	-1079.0588	0.30562568	0.42521468	1.5763237	-1.5373715	438.74036	261.4795	1078.902	-6.2315407	439.01837	261.01248	1078.902	3.6805544	0.958	0.24935879	1.0639986	-0.62315404	260864.61	243650.27	1164029.4	13.54648	439.25162	261.18423	1078.745	1.354648
3	3999	6.831246614456177	121.09931	33.59345	248.6892	83.34697	24.04878	180.439	0.0	180.439	180.439	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.90694	43.387783	179.03865	3.787702	-463.909	278.81808	5.5929112	-1150.5222	0.32978228	0.40905976	1.730169	-1.1779499	464.23877	278.83453	1150.718	-5.557356	464.4978	278.4028	1150.718	3.1481009	0.9602137	0.24236193	1.0873487	-0.5557356	293266.38	277407.5	1324151.9	9.910539	464.7512	278.54736	1150.9137	0.9910538
4	4999	8.329257488250732	124.4573	32.74178	208.07722	83.01872	24.65	164.56111	0.0	164.56111	164.56111	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.796844	41.573032	174.43584	3.9473581	-444.0669	268.97345	5.5108576	-1095.6404	0.31367472	0.41822895	1.5346887	-1.1472409	444.38055	269.01303	1095.9998	-5.185278	444.64905	268.569	1095.9998	3.6528716	0.95815396	0.2471672	1.0807552	-0.5185278	269842.06	258639.62	1201215.4	13.343472	444.8845	268.73874	1096.3593	1.3343471
5	5999	119.33769392967224	212.46965	134.481	533.62256	77.454956	40.625	349.8593	0.0	349.8593	349.8593	63.0	263.98322	220.7183	650.7062	-54.57952	251.97725	-3.8734298	15.502244	211.18063	-20.595171	-281.0967	0.956947	0.041672852	1.0141398	0.88116044	-0.39489827	0.9620397	1.1938527	34.364136	2.3841858e-07	140.09283	70.7424	288.00443	4.513706	184.53496	98.03731	409.12036	4.513706	454.6487	211.14201	661.84326	44.393337	270.11377	138.14153	607.9268	-42.786335	270.67706	137.03455	607.9268	0.007028431	1.9140505	2.7644193	49.21782	-0.4013387	92044.53	68558.38	369575.0	4.939885e-05	592.76373	1428.467	27485.832	3.077054e-07
6	6999	230.55465960502625	311.34625	68.15965	454.14304	219.11133	61.35294	350.8005	0.0	350.8005	350.8005	70.0	424.39578	243.45914	712.59204	-14.670136	372.72006	-4.4642086	7.0438213	34.547684	-19.885857	-451.61853	0.8055409	0.04435224	0.8810073	0.727541	-1.3967315	0.87528825	0.6658571	5.1899395	5.9604645e-08	152.59146	80.29491	334.47433	3.5385885	207.14806	111.62784	463.09735	3.5385885	380.38077	149.20935	555.348	31.80183	173.23273	105.83995	465.28107	-118.49218	177.86534	97.854965	465.28107	2.3752398	1.8107793	4.1924305	44.569084	-0.35609376	41211.664	40367.406	216486.48	5.641764	494.6844	1673.7405	19864.031	0.030834801
7	7999	341.3836362361908	394.19974	91.18444	602.4597	302.5886	75.46154	309.60568	0.0	309.60568	309.60568	70.0	331.15796	182.94453	579.17487	-22.478878	177.69089	-4.430172	5.837364	30.400156	-21.73619	-351.76328	0.6467909	0.045531724	0.7273795	0.5674471	-2.819056	0.85752743	0.6499529	5.7145395	3.874302e-07	151.79611	84.39298	329.6704	3.1656914	190.16762	116.89403	431.13672	1.2677814	410.79208	118.8444	506.88818	15.171465	220.62445	114.01828	440.54883	1.7130797	220.62445	114.01828	440.54883	1.7130797	3.0925317	5.4158545	44.051373	0.021697246	61675.316	51370.97	194083.28	2.934642	949.3106	2029.7894	19405.232	0.09312113
8	8999	452.53295373916626	393.7633	53.09466	481.934	299.99527	81.583336	484.77115	0.0	484.77115	484.77115	90.0	286.80173	164.53773	530.7353	-19.182688	124.51756	-4.5804687	5.2909265	31.313957	-21.166668	-302.89474	0.49507964	0.039452985	0.567289	0.42803192	-4.644111	0.8448982	0.64373153	5.3485627	0.0	159.50203	83.89861	337.1181	3.281658	215.6447	116.12393	460.24158	3.281658	263.8601	135.61433	423.23492	14.7022705	48.215416	51.89813	192.0881	-81.869804	55.65197	43.829216	192.0881	0.0014187803	0.2955659	0.42393604	3.3263922	-0.6059241	5018.1416	6673.538	36897.844	2.0129376e-06	24.25614	31.72843	195.9798	1.1661814e-08
9	9999	563.5132329463959	468.91837	108.63804	736.30347	329.11252	92.7	432.00238	0.0	432.00238	432.00238	79.0	239.05702	130.9956	439.8356	-6.986548	73.1116	-4.6464434	4.9697847	27.932137	-20.68238	-250.82803	0.3699406	0.030956738	0.42789677	0.31950846	-6.605208	0.8419013	0.6403047	5.431847	8.940697e-08	156.25511	83.182014	335.4749	3.7027938	209.01216	113.376816	456.92603	3.7027938	255.26552	116.50623	387.88104	5.8801956	46.25334	43.04425	161.52492	-70.701584	52.01708	35.86646	161.52492	0.024470657	0.36310518	0.48527172	3.9083912	-0.7034934	3992.1792	4821.13	26090.297	0.000598813	24.82104	37.81089	378.43027	1.1820038e-05
