Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh
0	999	1.4938666820526123	19.052065	15.706	83.04234	5.1059	22.522728	71.25185	2.4303913	76.86563	68.148674	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1999	2.365622043609619	18.730679	15.602331	83.04234	5.1059	22.222221	71.25185	2.4303913	76.86563	68.148674	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2999	3.2764575481414795	14.880216	10.057022	61.04082	6.0590525	19.9	73.33403	2.3587754	77.59022	69.48003	101.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	3999	4.22746729850769	17.850042	17.819202	90.71151	4.7930055	21.733334	72.55286	2.5269387	75.48222	67.00689	100.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4999	5.210052251815796	18.229647	11.426507	58.095108	6.4634733	22.326086	71.42021	3.4153695	75.28027	65.58687	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	5999	114.49882578849792	112.58269	47.919365	178.57088	11.223851	66.85714	126.8849	1.6438732	129.84933	124.06719	69.5	91.06597	50.07337	173.99138	-18.353878	6.402091	-0.8568862	1.8329387	13.399814	-10.293796	-97.417305	0.8801188	0.06581772	0.99970007	0.769706	-0.22447237	0.828669	0.6063461	4.753606	1.3113022e-06
6	6999	222.19753098487854	294.82336	52.182724	374.2617	196.4871	144.66667	323.25504	18.782434	359.69888	300.56332	153.5	179.99823	46.229233	221.48218	-21.111052	10.003033	-0.55712223	2.1796606	15.2929535	-11.765054	-189.52362	0.6735142	0.05249791	0.7694939	0.58681154	-0.61455727	0.8524717	0.63403666	4.9838123	5.476177e-07
7	7999	335.5644066333771	339.51956	124.4976	561.5999	91.42794	150.25	1064.1559	0.54880893	1065.2544	1063.4437	1000.0	193.60689	51.759605	228.86748	-16.941076	6.591523	-0.34969702	2.2700567	17.900988	-9.848122	-202.51369	0.5164762	0.039042898	0.586644	0.44980004	-0.895314	0.8620129	0.64830893	5.4403696	3.874302e-07
8	8999	443.90410137176514	312.49722	116.01643	538.093	143.4774	147.16667	431.37598	2.8005357	436.05243	425.69666	200.7	180.44785	51.30127	216.93854	-20.02339	4.7435155	-0.18417849	2.3356504	28.753435	-11.889193	-187.92346	0.39595583	0.029648446	0.44966808	0.34705397	-1.0964333	0.8772343	0.6612729	5.911651	1.013279e-06
9	9999	552.5930941104889	438.28952	230.36101	807.6027	139.89673	174.33333	200.67116	1.8832631	204.03113	198.34813	100.4	177.27829	48.651707	213.83736	-22.387535	4.290491	-0.0065826797	2.3881428	21.87208	-10.322744	-183.8433	0.3061807	0.022365475	0.34696776	0.27020484	-1.1881428	0.90217274	0.6814265	6.203828	7.1525574e-07
10	10999	661.2539534568787	486.18732	182.56267	823.27673	277.63202	178.2	999.16583	14.407708	1024.6865	980.8689	309.4	182.7126	53.418568	225.34296	-20.772568	3.943216	0.3067359	2.5358906	25.811783	-10.381126	-188.92628	0.24300794	0.014616679	0.27014065	0.21932517	-0.97654396	0.94047207	0.7094542	7.1399293	9.126961e-07
11	11999	769.0395557880402	671.99994	80.48293	746.51776	537.85614	215.0	248.3125	1.2908218	250.54298	245.61266	106.1	189.069	53.85339	257.45047	-25.715439	3.2058623	0.58225155	2.5740433	28.903858	-10.114532	-194.97935	0.20096898	0.009631797	0.21927421	0.18597847	-0.66648	0.94498044	0.7193107	6.912351	5.9604645e-08
12	12999	877.4335246086121	757.329	136.35992	987.5154	631.2197	244.0	248.63559	478.84094	1209.1757	9.072464	87.2	200.80548	61.641567	271.82938	-32.617313	3.8975005	0.9432258	2.6825857	30.461496	-12.202614	-206.77979	0.18088879	0.0014786752	0.1859458	0.17972867	-0.096281044	0.9679866	0.7476288	7.539602	1.4305115e-06
13	13999	991.4964637756348	1023.92035	242.77496	1266.6953	781.1454	341.0	2798.2712	2.1022446	2801.758	2795.2056	1000.0	207.12526	62.19959	271.13144	-25.795801	3.0505195	0.82595307	2.729813	31.697418	-14.997315	-212.90485	0.17005602	0.0078031234	0.1814498	0.15707676	-0.3094342	0.9532711	0.7489214	7.5699787	3.5762787e-07
14	14999	1099.643839597702	2412.0693	0.0	2412.0693	2412.0693	789.0	322.72018	941.58936	3147.488	7.9160295	108.8	209.7038	60.606705	279.489	-27.190609	2.4476326	0.98923063	2.7157066	30.257849	-11.387548	-214.85524	0.15317576	0.0016888115	0.15705734	0.15161347	-0.019968295	0.9328451	0.7518932	8.051315	1.3113022e-06
15	15999	1213.1189868450165	2938.6238	0.0	2938.6238	2938.6238	1000.0	3038.6082	1.9383132	3040.0864	3033.6653	1000.0	221.39471	63.074936	286.91348	-27.001541	2.4280143	1.0427078	2.6503475	29.435505	-12.145052	-226.62624	0.161134	0.0020403487	0.16438103	0.15593016	0.07832229	0.9450962	0.75270444	8.2105465	4.4703484e-06
16	16999	1320.549803495407	2986.5432	0.0	2986.5432	2986.5432	1000.0	244.93442	2.0063558	247.70564	241.05495	104.8	230.56085	63.973038	291.67673	-27.055141	2.2251542	0.9841588	2.6151838	37.19564	-12.288194	-235.49162	0.16558911	0.0020738903	0.16827612	0.16065332	-0.028697232	0.94186443	0.7462759	7.754971	2.3245811e-06
17	17999	1433.9294197559357	2964.6147	0.0	2964.6147	2964.6147	1000.0	3144.0776	1.4825989	3146.5574	3142.0376	1000.0	235.3782	63.660553	295.72635	-28.98745	2.1354365	0.9348517	2.6244307	32.90474	-13.93471	-240.0875	0.15208872	0.0048700445	0.16114435	0.14612368	-0.12208104	0.9182897	0.7396587	8.682877	2.861023e-06
18	18999	1543.4814279079437	2127.624	986.5449	3114.169	1141.0791	676.0	915.7713	247.80681	1368.983	654.5317	341.7	241.42902	64.33296	300.47455	-23.383453	1.9358143	0.96653706	2.6434214	34.124214	-11.78537	-245.93915	0.14264947	0.0020677538	0.14666584	0.13910827	-0.06511293	0.9027253	0.736617	7.822423	1.013279e-06
19	19999	1650.9934203624725	3148.6995	0.0	3148.6995	3148.6995	1000.0	6.358335	0.43697676	7.2694125	6.052803	8.2	245.14352	65.412254	304.89603	-25.31646	1.8044366	0.97065973	2.6570208	34.70746	-13.702916	-249.43985	0.13740984	0.0018008649	0.13945547	0.13297412	-0.05848601	0.8936872	0.7446705	8.259999	1.6987324e-06
